X,RamDA_mESC_12h_A04,RamDA_mESC_12h_A05,RamDA_mESC_12h_A06,RamDA_mESC_12h_A08,RamDA_mESC_12h_A09,RamDA_mESC_12h_A12,RamDA_mESC_12h_B02,RamDA_mESC_12h_B05,RamDA_mESC_12h_B06,RamDA_mESC_12h_B07,RamDA_mESC_12h_B08,RamDA_mESC_12h_B09,RamDA_mESC_12h_B10,RamDA_mESC_12h_B11,RamDA_mESC_12h_B12,RamDA_mESC_12h_C02,RamDA_mESC_12h_C03,RamDA_mESC_12h_C04,RamDA_mESC_12h_C05,RamDA_mESC_12h_C07,RamDA_mESC_12h_C09,RamDA_mESC_12h_C10,RamDA_mESC_12h_C11,RamDA_mESC_12h_C12,RamDA_mESC_12h_D02,RamDA_mESC_12h_D04,RamDA_mESC_12h_D05,RamDA_mESC_12h_D07,RamDA_mESC_12h_D08,RamDA_mESC_12h_D09,RamDA_mESC_12h_D10,RamDA_mESC_12h_D11,RamDA_mESC_12h_D12,RamDA_mESC_12h_E01,RamDA_mESC_12h_E02,RamDA_mESC_12h_E05,RamDA_mESC_12h_E07,RamDA_mESC_12h_E08,RamDA_mESC_12h_E09,RamDA_mESC_12h_E10,RamDA_mESC_12h_E11,RamDA_mESC_12h_E12,RamDA_mESC_12h_F01,RamDA_mESC_12h_F02,RamDA_mESC_12h_F03,RamDA_mESC_12h_F06,RamDA_mESC_12h_F07,RamDA_mESC_12h_F10,RamDA_mESC_12h_F11,RamDA_mESC_12h_F12,RamDA_mESC_12h_G01,RamDA_mESC_12h_G03,RamDA_mESC_12h_G05,RamDA_mESC_12h_G06,RamDA_mESC_12h_G07,RamDA_mESC_12h_G08,RamDA_mESC_12h_G09,RamDA_mESC_12h_G12,RamDA_mESC_12h_H01,RamDA_mESC_12h_H02,RamDA_mESC_12h_H05,RamDA_mESC_12h_H06,RamDA_mESC_12h_H07,RamDA_mESC_12h_H08,RamDA_mESC_12h_H09,RamDA_mESC_12h_H10,RamDA_mESC_12h_H11,RamDA_mESC_12h_H12
Nr1d1,0.337782079,0.444542103,0.093844575,0.19765645,0.286440723,0.183430954,0.142050248,0.321905899,0.218964745,0.540313954,0.170357985,0.335018974,0.21570766,0.365469458,0.380514425,0.075887312,0.327079103,0.074357178,0.080660103,0,0.35164955,0.373093504,0.436914615,0.557622902,0.191414012,0.342105943,0.546842419,0.570427298,0.085312784,0.199912499,0.520316233,0.061219366,0.15277024,0.424938456,0.063005715,0.098598196,0.201426909,0.309982334,0.059874091,0.160690416,0.364214121,0.13223655,0.072389835,0.269545,0.214040473,0.20199903,0.420298872,0.086856041,0.094248039,0.357791171,0.115319261,0.477672115,0.251552721,0,0.530760585,0.297339795,0.171874542,0.44583848,0.247136019,0.088286559,0.375947722,0.255312039,0.339148921,0.153861134,0.140890683,0.088130053,0.138590116,0.348572896
Nr1d2,0.121419856,0.379540701,0.637961537,0.268951053,1.261913827,0.360249014,0.530943832,0.654448224,0.279191143,0.346956168,0.323015618,0.508196193,0.735520765,0.613108398,0.38174285,0.372311735,1.371493677,0.745001081,0.08387838,0.24391904,0.665673611,0.548413119,0.317912386,0.835889042,0.473605284,0.145980851,0.857969948,0.675612032,0.422321081,0.76425243,0.734673214,0.294841481,0.747952537,0.28786321,0.640848879,0.608836616,0.879294592,0.379602772,0.586598356,0.227699458,1.192053571,0.691627225,0.54154596,0.771390364,0.501537453,0.306233232,0.978714932,0.180830224,0.092752094,0.509325083,0.859779772,1.141774514,0.553046313,0.386168376,0.602700694,0.415979691,0.127670018,0.540087048,0.177041986,0.396538998,0.799268693,0.394532373,0.71387925,0.537399777,0.288540399,0.485445836,0.095866954,0.238264747
Nr1h2,2.674526688,2.253195167,2.439066974,2.529468275,3.173233291,1.74954889,2.247763264,2.415927508,2.776663806,2.525643794,1.850947668,2.181118206,2.333468018,1.94692918,1.815028929,2.374304355,2.643156488,1.736796757,2.390606779,2.560690757,2.355384499,1.990546153,2.307463161,2.220158268,2.389553121,1.9396189,1.849826062,2.792229395,2.24473265,2.620502321,2.134749276,1.996608573,2.507556105,2.491129975,2.912629051,2.27250323,1.889488691,2.107810771,2.131256138,2.346721009,2.211038951,2.527871892,2.300665962,2.190216706,2.721335089,2.472538327,2.368340086,2.633895365,2.006156263,2.2503302,2.201668318,1.960831318,2.44257722,2.250076966,2.528788085,1.777621371,1.936422171,2.805736175,2.309709322,2.105987453,2.498230412,2.656840172,2.446406227,1.710398404,1.929808259,2.168339607,1.847821719,2.278548895
Nr2c1,0.058749863,0.267705713,0.354001457,0.424486492,0.510042549,0.037884963,0.019782936,0.274078635,0.404824137,0.154903255,0.123266061,0.55275723,0.475554683,0.161557752,0.080700449,0.217468418,0.123969625,0.085804196,0.064947589,0.137793234,0.419201512,0.461979338,0.210106494,0,0.302902583,0.168304775,0.086102696,0.048626764,0.243062185,0.353498344,0.340912668,0.313747968,0.273422821,0.132968232,0.029541158,0.317127364,0.591200822,0.206045115,0.169149991,0.246472142,0.490271562,0.08496481,0.578589723,0.125006026,0.108348871,0.035447628,0.121021963,0.519945514,0.261473963,0.23211737,0.48273835,0.544252227,0.467479104,0.13967237,0.485198042,0.21928123,0.307862411,0.229020147,0.445218363,0.70133431,0,0.093949725,0.334842654,0.020751427,0.13201143,0.282837451,0.343329863,0.242798754
Nr2f2,0,0,0.008707927,0,0,0,0,0.463245983,0,0.020495833,0,0,0,0,0,0.026591498,0,0.0254709,0,0,0,0,0.105623888,0.014738663,0,0,0,0,0.044434785,0,0.014507054,0,0,0,0,0.009176187,0,0,0,0,0,0,0.008927548,0,0.083374451,0,0.051521185,0,0,0,0.027673646,0.032321353,0,0,0,0,0.024965403,0.015257472,0,0,0.114544662,0,0.018287298,0,0,0.01295514,0,0
Nr3c1,0.677106057,1.063729832,1.200335748,0.698241451,1.073384727,0.67784741,1.117935907,0.897245501,1.18887594,1.67319111,1.323041401,0.995754734,1.264388546,1.096350764,0.80466098,0.906248242,0.919259162,1.005992402,0.869133492,0.307277205,1.555373453,1.305604161,1.079289962,0.868185543,0.636652226,0.970467566,1.334305658,1.325429701,0.850766503,1.312156634,1.134017555,1.059643306,1.255818236,1.011913324,1.310114909,0.921034298,1.120619238,1.194458221,1.291651081,1.39148234,1.098422415,1.197267619,1.148518698,1.048271107,0.860106773,1.131396762,1.157537707,0.778633009,1.476139339,0.754714814,0.856564953,0.802618156,0.940665005,0.950968673,1.079946423,1.242261932,0.997950789,1.100320823,1.183272708,0.623314841,1.34770171,0.998231591,0.935791175,1.228759058,0.801204125,0.501975817,0.770039498,0.919194969
Nr4a1,0.809244604,0,0.183438554,0.149411441,0,0.571316809,0.666608329,1.57E-09,0.502267809,0,0.205837294,0.196929616,0.598108581,0,8.08E-07,0,0.069102327,0,0,0,0,0.624562294,0,5.14E-10,0.776726992,0.102364299,0.527430403,0.254400384,0.075913969,0.319504262,0.15172848,0.360302907,0.00027186,0.154344528,0,0,0,0,0,0.666648568,0.089345177,0.471947911,0.273351221,0.443642583,0,0.177489895,0.712344885,0,0.011445184,0.404298995,0.127309671,0,0,0,0.079675487,0,0.254549094,0.265118855,0.303116748,0,0,0.55795096,0.538305338,0,0.171216643,0,0,0.10665809
Nr5a2,0.644711589,0.478558599,0.620083994,0.483839248,1.253904684,1.210718686,0,0.950943523,0.834163607,0.404103489,0.856873936,0.594110433,0.754118031,0,0.274071306,0.059422731,0.409573223,0.101429308,0.188455221,0.72790468,0.752827549,0.264360127,1.236246297,0.513137876,0.310919016,0.100766592,1.433786367,1.034463961,1.180683564,0.678985193,1.056181644,0.275394118,0.345981818,1.176517231,0.618266702,0.607821031,0.427306074,0.070861674,0,1.392991169,0.088734817,1.338056882,0.392808429,0.320182059,0.926996264,0.481044128,0.388128656,1.130077696,0.292896958,0.360260826,0.170200241,1.505500289,0.785915627,0.101013115,1.318801522,0.305627449,0.452215326,1.231117137,0,0.927167011,1.386638002,0.819402481,1.269453407,0.101678201,0.348322982,0.282691409,0.867247659,0.045501541
Nrf1,2.874976088,3.089292615,3.708154188,3.218716613,3.150492618,3.007876349,3.284225532,2.342431318,3.041110614,3.366413945,2.861771243,3.306171685,3.011094464,2.711326483,3.886971416,2.211801426,2.924322463,3.683976418,2.575580329,2.440115486,3.121497609,3.821539022,3.12582949,3.169398443,3.429416445,3.259314561,2.51755828,2.938822456,2.95982038,3.19138862,3.162002795,2.896654788,2.857126594,2.794937626,3.194366136,3.308498165,2.928020788,3.075358414,3.238335304,2.507358147,2.336726687,2.981577019,3.705691916,3.531707573,2.729210897,2.883203483,3.581683823,2.038659658,2.701877131,2.548784013,3.564481356,3.398289762,2.609612511,2.840176123,3.055075978,3.121301351,1.818112215,3.625440123,3.343190739,3.607409841,2.6390391,3.437835815,3.000885336,2.810164855,3.551224538,3.111476589,3.207771341,3.78991267
Nrg1,0.069453414,1.521728878,0.854795272,1.505945813,0.372261991,0.128903851,2.224616127,2.258774721,0.71972317,2.67596319,3.172972186,1.817586499,1.983189364,1.219317536,2.742444126,2.483923535,0.337851773,2.097706127,2.326158098,1.436647426,1.927506131,2.084831112,1.425242534,0.886573239,1.893643559,1.296582682,1.622102148,2.330155905,1.445803691,1.638636824,0.165281466,2.329763028,2.676338754,1.821043858,2.083082959,2.097948337,2.118461291,1.125655786,1.290017521,1.269579719,2.338342437,0.470596169,2.23568134,2.089277897,1.034627713,0.106379909,1.697014395,0.189830382,1.952447399,1.82988993,2.412439387,0.241390785,0.037121991,2.401467471,0.577268511,1.596727772,0.754802896,0.083185383,1.204712916,0.641948677,1.42347982,3.060869031,0.339427807,2.333623449,1.738954795,0.421946688,1.906701331,0.786576179
Nrip1,0.995114469,0.357760385,0.826247845,0.896900179,0.364926495,0.19673577,0.094409397,0.128363647,0.366274792,0.808710333,0.232296767,0.361427758,0.469740519,0.066123031,0.200754389,0.022229643,0.216295338,0.534702144,0.364781015,0.521638323,0.666757429,0.110203282,0.597167199,0.378809547,0.236379851,0.244575727,0.698455208,0.402015285,1.074762716,0.037848026,0.504584338,0.337976236,0.827066467,0.56812129,0.199136994,0.732869612,0.360233808,0.180652301,0.709750483,0.547519807,0.734930687,0.558078154,0.228004316,0.65377588,0.33969778,0.310121335,0.196750248,0.570125143,0.415378253,1.129933703,0.587854072,0.085013738,1.136354313,0.208899309,0.495807869,0.606657971,0.152118254,0.337005928,0.124492351,0.91732812,0.360238311,0.25371268,1.03149477,1.060325827,0.150022379,0.029569497,1.137545613,0.467290569
Nsd1,2.061382554,1.764644265,2.1581026,1.62317408,1.749959627,2.207920122,1.828794698,1.404240198,2.021579803,2.192551621,1.827071065,2.148766601,2.368618072,1.624123651,2.071828796,1.920202488,1.727834761,1.806060934,1.885288264,1.331382504,2.47766679,2.492620112,2.439757536,2.327812071,1.649345496,1.986173384,2.048960663,1.881898598,2.046447371,1.8020558,2.344467006,1.950959848,2.300182028,1.445713403,1.891637826,2.147004681,2.082481903,1.763710144,1.569836428,2.213108291,2.218575612,2.261597108,2.190692743,1.881328419,1.743748606,2.201983162,2.047322002,1.811070889,1.759780643,2.225170601,1.973739453,1.855354036,1.885150868,2.087093613,1.864286851,2.032117703,2.32381108,2.392164179,2.050121816,1.900174924,2.416324286,1.6246767,2.077207259,2.192412527,1.910165121,1.935043807,1.890634606,1.718347529
Nup210,2.091494857,2.057275882,1.006947818,0.966214734,2.825575611,0.948207358,1.4689548,2.186522828,2.404307069,1.084265489,2.384399404,1.962329345,0.783826394,0.802555016,1.729278974,1.59238931,2.131075491,2.150832612,2.18761548,1.763457155,1.135885709,1.625647657,1.373204213,2.97312824,1.816296611,0.872011794,2.241154014,1.894694562,1.52139153,1.705022446,1.685800082,1.771859618,1.106946762,2.073379905,1.52266642,1.253550598,2.046486758,2.196548968,2.286558656,1.882907328,1.978270573,1.632690934,1.613744318,1.984232681,1.640942735,2.391695332,1.589696271,2.017931577,1.44365716,0.743735156,1.586140843,1.117391971,1.913478358,1.226575042,1.918994096,1.417145538,1.215074462,1.502514999,2.055886956,0.852632287,1.680346632,2.518962053,1.921364165,2.099373035,2.045344757,1.780276068,1.155315337,2.621401388
Nxf7,0,0,0,0,0,0,0,0,0,0,0,0,0.218520198,0,0,0.168352596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110310374,0,0,0,0,0,0.103660367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017854081
Odc1,4.576674718,4.614139909,4.517415807,3.921637725,3.753290904,3.512698193,4.491261708,4.159601111,4.466931772,2.430949558,4.802005076,4.344035258,4.822245536,3.372954279,4.164034842,4.425931024,4.907839034,4.877325199,3.997962826,2.92473956,4.904675285,4.340209188,4.81522519,3.490933603,4.206739274,3.64714122,4.638060731,4.705841978,3.476339544,3.005432835,4.790117957,4.936096232,4.292676882,4.47754075,4.789006732,3.870830723,5.215974343,4.847527473,4.862180777,4.738108007,3.856796429,4.529031606,4.76407498,5.014615908,3.825539422,4.145122792,4.317312981,3.982205521,4.152409246,4.282796798,4.822968152,4.687994129,3.752664616,4.395785961,4.561927224,5.037991187,4.91727416,4.419677711,4.738037891,4.339277722,5.153868026,3.900963714,4.672357361,4.019303822,4.306815965,4.380021287,4.635336848,4.194114432
Orc2,2.6644272,2.375345748,2.382940275,2.419332351,2.690894889,2.447021887,2.790652845,2.05954812,2.31420887,2.900703942,2.195322292,2.453913032,1.874288759,2.693068449,2.354997486,2.112756922,2.913060102,2.561241431,2.517681577,1.236332038,1.677271975,1.930710248,2.013758348,2.654876375,2.469314911,2.071594524,2.236522952,2.856710714,2.373006716,2.355211368,2.679421965,2.055578082,2.619463523,1.982467924,2.608404702,1.9687393,2.753973907,1.982188975,1.873757399,2.460067343,2.608651475,2.237262658,2.550462398,2.762834389,2.334430182,2.766555765,2.048801199,1.501916142,1.918590723,2.237725808,3.031817148,2.397879729,2.54525563,2.30696488,2.481121994,2.454339959,2.397456026,1.983619354,2.593293604,2.617218613,1.946646516,2.415975196,2.223885865,2.929702236,1.866440007,1.940220011,2.401186713,2.715491191
Otx2,0,0.362724739,0,0,0.144319109,0,0,0.161854218,0,0,0.05729667,0.176269674,0.13142118,0.420567564,0.200412719,0.367702979,0.066453949,0.183789106,0.164211591,0.438867383,0.083723604,0,0,0,0,0,0,0,0.242234293,0.397068397,0,0,0.229207076,0.102920388,0,0.126905604,0.130062501,0.003162015,0.005849225,0,0,0,0.067317274,0.117359314,0.499736097,0,0.121115036,0,0,0.301179564,0.036969187,0,0,0,0.19187775,0.057345479,0,0.758262766,0,0.2177889,0,0.33370705,0,0,0,0,0,0
P4hb,3.656329288,4.207771612,3.56295614,4.738929884,3.45654662,2.737034502,4.354685475,4.812862143,3.653710607,3.757660147,4.364765858,3.862260357,4.602997156,3.97287979,4.20082607,3.495952689,3.69150609,3.671489095,4.696054965,3.75365921,3.907273728,4.147502699,3.787334013,3.537439279,4.159393696,4.097753919,3.63138292,4.144858847,2.770344024,4.329345835,4.004213898,4.322490746,3.775610624,3.589751058,4.243096644,4.521705605,4.406743297,3.955374716,4.76300939,3.706725848,4.958680664,3.198303261,3.950683709,3.868451282,4.044656371,3.610871252,3.657010349,3.741113809,4.687637989,4.03108245,4.290392981,3.488783276,3.748576048,4.346455606,3.862170347,4.41637679,4.49660633,4.35080247,3.747683784,3.654805298,3.540639394,4.467264518,3.360177621,4.125850422,4.344061241,3.304530309,4.233476512,3.881722167
Pa2g4,3.453292715,4.125253862,3.699581367,3.484911849,3.8051255,3.370741952,3.876193182,3.725652983,3.656254217,4.274281596,3.645689704,4.039703897,3.562283269,3.868008282,4.172189334,3.680010363,3.904628324,3.906290116,3.665577566,2.933834546,3.972460229,4.181353855,3.49959762,3.798488431,3.594793914,3.710996669,3.923555171,3.733445985,3.726310759,3.716273552,3.389274734,3.833576874,3.526349536,3.467829803,3.690021306,3.500460941,3.884273742,4.177886999,3.730094122,3.607147965,3.894060171,3.697022626,3.989823322,4.237564845,3.790761612,3.754866369,4.154846341,3.383987711,3.196804679,3.866910034,3.994600612,3.545265183,3.512309071,4.173983432,3.487285979,4.303807555,3.58143877,3.787563967,4.079827062,3.946482558,3.496433241,3.977659264,3.938644893,3.830291286,3.532059557,3.484955611,3.534147693,3.88980353
Papola,5.254802737,4.98628185,6.140206037,5.04232669,5.302279357,5.334482789,5.015621726,5.367626994,5.31081982,5.425142491,4.971760645,5.503736952,5.20820202,4.894544135,4.981247655,4.82012208,5.322430441,5.558966568,4.763727738,3.751309552,5.727421711,5.175797179,4.920565923,5.281631371,5.064407454,4.706859897,5.535785253,5.610402321,3.738835592,5.564566415,5.522441442,4.177739522,5.790193643,4.190684195,4.561611713,5.230067185,5.074314142,4.894943397,5.309475339,5.625797513,4.978713324,5.171516426,5.009938529,5.013251904,5.421918336,5.468107644,4.982726863,5.131152227,5.082022884,5.704454412,5.039586039,5.160788767,4.963401789,5.029915972,5.238549225,4.43050873,5.050796442,5.648137679,4.814520786,5.216083888,5.164183901,4.53183114,5.323963181,5.297755007,3.761915761,4.919285123,5.238846439,5.292054643
Parp1,4.34609133,3.821943269,4.004818278,4.101839062,4.605870492,4.083656777,4.01185852,4.002869074,4.531939574,3.524920789,4.046069708,4.335048458,4.048450259,4.415978582,3.689111373,3.909229827,4.519895795,4.15654061,4.257675691,4.326443465,4.252151803,4.052208466,3.777001945,4.368647308,4.519145533,3.882398484,4.562841718,4.26596548,3.246439003,4.431256048,4.199299465,3.505192395,4.048356461,4.189483318,4.540603458,4.400653518,4.097212905,4.49588427,4.315989175,4.554002724,3.623465282,4.321972191,3.832321696,4.001641049,4.187615046,3.988399521,4.303410528,4.57323882,3.781777249,4.364447492,3.973265972,3.895731245,4.199451962,3.934415318,4.076936678,4.244661926,3.327637364,4.228022155,4.042684974,3.897075935,4.403385148,3.580783397,3.763476417,4.136578148,4.278743119,3.685709543,4.255844839,4.098340957
Parvb,1.313849245,1.771274349,0.905720601,1.572497785,1.435761417,0.539054087,1.825103768,2.20280668,1.840548613,1.947543861,1.166197294,0.85784255,1.637684871,1.711738709,0.843769437,1.509662788,0.573713097,1.196818132,1.661744719,1.174773354,1.561417934,1.395157721,0.971462503,1.688928263,1.298350669,1.301676012,1.91067743,1.011921993,1.110546152,1.995670575,1.154109752,0.954210471,1.572806114,1.49105495,2.058706769,1.448533151,1.037575859,1.700294723,1.247477537,1.783398829,1.082311579,1.517043459,1.617603906,1.315502445,1.268114415,0.73013418,1.044080761,0.832105748,1.655847299,0.996079334,0.749891969,0.580858007,0.524900039,0.931581902,1.505190865,1.060821793,1.070705738,1.185969445,1.160148548,1.349821903,0.504811948,0.823588765,1.43592732,1.677311342,0.381687659,1.681873127,0.940221304,0.830958192
Patz1,1.983577639,1.784240105,1.390314717,1.385241813,1.990959676,1.598163336,1.489989942,1.53852308,2.064060433,1.454825337,1.588849348,2.016601604,1.896156802,2.630534877,1.626309704,1.754144495,1.104814713,1.481961116,1.961123383,1.4701567,1.639429748,2.26882308,1.675393706,1.330904611,1.528495912,1.633854881,1.146618284,1.332067065,1.021874779,1.656992254,1.42626357,1.523391616,1.487860904,1.064225074,1.530289529,1.950824849,1.869200023,1.748863869,1.501074777,1.748904071,2.486224243,1.639346679,1.626591031,1.836753209,1.452543031,2.105079665,1.549459089,1.728797814,2.064150404,2.177014214,1.533515999,1.592750607,1.435283091,1.364178596,1.573328292,2.289567957,1.03026518,1.997140886,1.717495054,1.561923067,0.855203612,1.133428534,1.506864332,1.59122836,1.403683621,1.522181875,1.173370199,2.077812885
Pax6,0.021010299,0.035272685,0.111235317,0.462671152,0.09836704,0.071849116,0.184007177,0.080429097,0.367389424,0.112795117,0.165138581,0.197320408,0.072706155,0.057000751,0.058219795,0.039839629,0.132235021,0.035100751,0.110531044,0.037761013,0.035332686,0.111693593,0.047264421,0.100953883,0,0.102731539,0.06823714,0.07472869,0.144046602,0.058476809,0.249615701,0.033952258,0.140497596,0.063912846,0.059913967,0.183944653,0.059260729,0.028620276,0.113453751,0.785202111,0.094111709,0.127054321,0.082659199,0.030456047,0.260510054,0.135530184,0.062710654,0.040836592,0.127496882,0.129135983,0.079226133,0.04766569,0.037061391,0.060485284,0.222536785,0.039295388,0.101282619,0.079935594,0.071740269,0.285212066,0.071086361,0.064518637,0.168256598,0.107462795,0.02990602,0.046387191,0.267771413,0.108194885
Pax8,0,0,0,0,0,0.043576934,0.417108934,0.172590935,0.114147255,0,0,0,0.577443292,0.016957369,0,0,0,0,0,0.144815003,0.014873955,0,0.03047939,0,0.829563327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246768936,0,0,0,0.115928862,0,0,0.239355387,0.347804123,0,0,0,0,0.62860558,0,0,0,0,0.297539148,0,0,0,0.040902339,0,0,0
Pbx4,0.226243113,0.326936046,0.359183586,0.208235003,0,0.155801454,0,0,0.097760421,0,0,0.075988127,0.163015844,0,0,0.229964127,0.077160439,0,0.470269108,0.280686206,0.362482371,0.567050895,0,0,0.400926179,0.085281254,0,0.275069101,0,0.030204538,0.067851307,0.31545649,0.591253855,0,0,0.202296614,0,0.210120503,0.187247084,0.724918433,0.227772352,0.319392875,0.798382499,0.173872986,0.539765789,0,1.106219882,0.329340925,0.134781616,0.147062728,0.16099882,0.214695057,0.110725893,0.059684425,0,0.154198412,0.669912129,0.931350552,0.509613271,0.804744457,0.835113098,0,0.381027722,0,0,0,0.070482702,0.27478714
Pcbd1,0.069736622,0,0,0,0.165147839,0.067029342,0,0,0.110842419,0.898660738,0.11064949,0.34556231,0.315285346,0.54438136,0,0.343032313,0.450568466,0,0.681270198,0.181863263,0,0.124258044,0.33755483,0,0,0.052390589,0,0.316241947,0,0.249815332,0,0.732614886,0.665480615,0.054289671,0,0.972715933,0.562154256,0.2970918,0.854798825,0,0.070233924,0,0.577442456,0.153264383,0,0.289598903,0,0,1.133963144,0.701797899,0.624407166,0.12909749,0,0.959628472,0.801081418,0.396126138,0,0.480627213,0.06289974,0.114275725,0,0.111269821,0,0.446285683,0.134701959,0,0.415837146,0
Pcbp2,2.447474165,2.882496974,2.445916993,2.823165856,2.911445607,2.993059609,1.915350008,2.480434381,2.759183851,2.876239745,2.642898802,2.758289308,2.82100071,2.546400862,2.725936767,2.131331649,2.811294226,2.816456929,2.941075938,1.863492079,2.707431571,2.898297304,2.528825766,2.674217277,2.209436696,2.315424896,2.812537216,2.716529008,2.833356557,2.674668236,3.018118128,2.822462026,2.745118702,1.74623336,2.112681874,2.393865807,2.802693988,2.317998619,3.058601906,2.830996498,2.656320209,2.545530173,2.350702859,2.27964131,2.380003521,2.645079821,1.901286455,2.439145078,2.426538832,2.537786937,2.112326042,2.59755247,2.802945161,2.501387594,2.851014104,2.823244235,2.383308571,3.27871168,2.287277107,2.124242657,2.712298596,1.982223841,2.765658454,2.758742698,2.119222611,2.055165812,2.525856835,2.458241444
