X,RamDA_mESC_00h_A04,RamDA_mESC_00h_A05,RamDA_mESC_00h_A06,RamDA_mESC_00h_A07,RamDA_mESC_00h_A08,RamDA_mESC_00h_A09,RamDA_mESC_00h_A12,RamDA_mESC_00h_B01,RamDA_mESC_00h_B02,RamDA_mESC_00h_B03,RamDA_mESC_00h_B04,RamDA_mESC_00h_B05,RamDA_mESC_00h_B06,RamDA_mESC_00h_B07,RamDA_mESC_00h_B08,RamDA_mESC_00h_B09,RamDA_mESC_00h_B10,RamDA_mESC_00h_B11,RamDA_mESC_00h_B12,RamDA_mESC_00h_C01,RamDA_mESC_00h_C02,RamDA_mESC_00h_C03,RamDA_mESC_00h_C04,RamDA_mESC_00h_C05,RamDA_mESC_00h_C06,RamDA_mESC_00h_C07,RamDA_mESC_00h_C08,RamDA_mESC_00h_C09,RamDA_mESC_00h_C10,RamDA_mESC_00h_C11,RamDA_mESC_00h_D01,RamDA_mESC_00h_D02,RamDA_mESC_00h_D03,RamDA_mESC_00h_D04,RamDA_mESC_00h_D05,RamDA_mESC_00h_D06,RamDA_mESC_00h_D07,RamDA_mESC_00h_D08,RamDA_mESC_00h_D09,RamDA_mESC_00h_D10,RamDA_mESC_00h_D11,RamDA_mESC_00h_D12,RamDA_mESC_00h_E01,RamDA_mESC_00h_E02,RamDA_mESC_00h_E03,RamDA_mESC_00h_E04,RamDA_mESC_00h_E05,RamDA_mESC_00h_E06,RamDA_mESC_00h_E07,RamDA_mESC_00h_E08,RamDA_mESC_00h_E09,RamDA_mESC_00h_E10,RamDA_mESC_00h_E11,RamDA_mESC_00h_E12,RamDA_mESC_00h_F01,RamDA_mESC_00h_F02,RamDA_mESC_00h_F03,RamDA_mESC_00h_F04,RamDA_mESC_00h_F05,RamDA_mESC_00h_F06,RamDA_mESC_00h_F07,RamDA_mESC_00h_F08,RamDA_mESC_00h_F09,RamDA_mESC_00h_F10,RamDA_mESC_00h_F11,RamDA_mESC_00h_F12,RamDA_mESC_00h_G01,RamDA_mESC_00h_G02,RamDA_mESC_00h_G03,RamDA_mESC_00h_G04,RamDA_mESC_00h_G05,RamDA_mESC_00h_G06,RamDA_mESC_00h_G07,RamDA_mESC_00h_G08,RamDA_mESC_00h_G09,RamDA_mESC_00h_G10,RamDA_mESC_00h_G11,RamDA_mESC_00h_G12,RamDA_mESC_00h_H01,RamDA_mESC_00h_H02,RamDA_mESC_00h_H03,RamDA_mESC_00h_H04,RamDA_mESC_00h_H05,RamDA_mESC_00h_H06,RamDA_mESC_00h_H07,RamDA_mESC_00h_H08,RamDA_mESC_00h_H09,RamDA_mESC_00h_H10,RamDA_mESC_00h_H11,RamDA_mESC_00h_H12
Med15,0.680378619,1.041877417,1.152389596,1.081914659,0.502277533,1.171828027,0.988985858,0.890205804,1.02837811,0.724381279,0.807687816,0.826851415,0.722828398,0.724236102,0.872168475,0.90571078,1.168193027,1.085993029,1.304097356,1.080962556,0.989611918,1.311775501,0.668937951,0.831665964,1.030402632,0.793069042,0.819171804,0.954408226,0.706528327,0.861774958,0.409070848,0.437123994,0.487550136,0.682697611,0.646289665,1.061759107,1.249413611,0.705976604,0.793663607,0.871270758,1.173272151,0.675888029,0.849831159,0.893874109,0.867175967,0.758276921,1.082543085,1.419574636,0.898141498,0.78822368,0.970639095,1.141718378,0.895583845,0.870941676,0.975485599,1.046545495,1.093877563,0.546096504,1.08945186,1.012612828,1.060242525,1.097573586,0.821589253,0.971767363,1.116251883,0.768370927,0.881814102,1.124107333,0.557406829,1.137163971,0.845644705,0.74963056,0.801335993,1.077302976,0.91749262,0.756357859,0.81299655,1.093431961,0.765064809,0.772400577,0.90286475,0.731489855,0.756645242,0.508882137,0.971892461,1.057353176,0.926278071,1.075537423,0.8565999,0.84572018
Med21,1.552249386,1.586801248,1.320815013,1.442658772,1.108218933,2.133099202,1.350018845,1.497727656,1.260637891,1.526466946,1.726667126,1.541023629,1.875243928,0.852603093,1.621319183,1.613825531,1.244397901,1.517969452,1.971409783,1.096649111,1.4354442,2.787889952,0.895350881,1.33372377,1.304681126,1.136376021,1.420683741,1.000618353,1.599954465,1.8608318,1.573096334,1.023731925,1.656549489,1.559801342,1.789282202,1.593519823,1.546084444,0.845618338,2.540983012,1.273461233,1.833799341,1.311549218,1.735162052,1.775499488,1.702453716,1.534821164,1.155614149,1.773849805,1.322748255,2.22905093,1.403592796,1.463076484,1.34964951,1.386707381,1.774293278,1.540001827,1.606725927,1.778008846,1.583977211,1.371692925,1.597931641,1.108705132,1.110078757,1.701659695,1.418588773,2.086279205,1.417030442,1.372756278,1.235964496,1.201920183,1.700202737,1.915761206,1.024751723,1.632293608,2.044361727,1.231853863,1.266938972,1.528354619,0.943228726,1.709648618,1.040778791,1.232463852,1.31560436,1.926445066,1.749629443,1.57708549,1.102475307,1.674387144,1.953908923,1.3130638
Med31,0.305200898,0.27360405,0.367457391,0.4883129,0.121921939,0.551200084,0.354123324,0.374309108,0.337430437,0.341311415,0.373724906,0.496406755,0.365139533,0.469458087,0.117198799,0.631503944,0.593917559,0.356520986,0.995099848,0.275437066,0.418263158,0.783846553,0.416045866,0.077575937,0.557694364,0.308594097,0.245527857,0.203098359,0.53456145,0.275685447,0.518722017,0.358811884,0.474304317,0.476276459,0.408803923,0.246848391,0.235184298,0.219863413,0.669657169,0.229811321,0.484744354,0.397874929,0.045931488,0.339374995,0.471478572,0.502241529,0.412102965,0.361466399,0.531396428,0.523293085,0.766723568,0.411621158,0.58528347,0.170229398,0.14333073,0.244081814,0.478299289,0.353891106,0.457214296,0.729290349,0.432839023,0.455827692,0.542730364,0.434031222,0.318498606,0.60093952,0.105864542,0.274564408,0.124899796,0.553010345,0.328860112,0.658193629,0.406912401,0.373814249,0.400950264,0.538881493,0.379248921,0.273179715,0.494532368,0.305509081,0.267496491,0.122947805,0.495041584,0.669004569,0.110757507,0.402029424,0.357841426,0.222799097,0.447341912,0.350893994
Med4,1.559793185,1.164827837,1.414915666,1.155189962,1.454085805,1.501883342,1.00066801,0.954261264,1.353073699,1.548171066,0.953022214,1.305878655,1.309789717,1.327353252,1.416652765,1.305871524,1.078216473,1.719707181,0.998073948,1.051904046,1.212461433,1.808636706,1.380355627,1.123063322,0.763324892,1.059436449,1.106668632,1.337045029,1.491672756,1.842198329,1.160100167,1.091078052,1.587062931,0.949052781,1.278913716,1.814629549,1.448083973,1.599304167,1.746439264,1.323694078,0.992265996,1.231130658,1.162820045,1.461748048,1.535314992,1.366110719,1.430135408,1.108738321,1.658171056,1.541288176,1.862539059,1.386174206,1.130726535,0.986291472,1.165132753,1.191328032,1.781429102,0.446755365,1.089161914,1.330472101,1.275742426,1.421292642,1.494915794,1.325262417,1.136038847,1.523040632,1.278816154,1.31370588,1.053638473,1.246882903,1.817870363,1.964488235,1.515185567,1.607924716,1.465801948,1.54674335,1.053321319,1.248622105,1.140475924,0.924603007,1.062988629,1.335030748,1.657022062,0.857753945,0.818860267,1.365488597,1.085841324,1.663609125,1.330307142,1.271466729
Mef2a,0.314347667,0.305640761,0.304307256,0.296472168,0.255892714,0.808142058,0.060019527,0.089189963,0.130045284,0.274891129,0.524451911,0.213785463,0.198880031,0.296426998,0.486656737,0.337449053,0.339686711,0.40764659,0.500705847,0.404817423,0.141880821,0.754481105,0.596466155,0.39942897,0.138219315,0.591069445,0.175362681,0.40811253,0.254025067,0.767066081,0.524456833,0.676617698,0.413152652,0.277895353,0.494742582,0.459931344,0.408197886,0.468061779,0.131282699,0.49563394,0.290191079,0.665574718,0.550063206,0.198995088,0.478684803,0.166765763,0.180570084,0.429464258,0.347106628,0.168843645,0.39074775,0.366851345,0.490009588,0.381563483,0.443032223,0.336315087,0.12912157,0.419368769,0.342906216,0.270315075,0.651842481,0.224402859,0.314978366,0.14870498,0.190952637,0.230013319,0.202024074,0.058647471,0.416574694,0.250000873,0.144178581,0.311872247,0.476290595,0.38957913,0.370025361,0.273431549,0.065041953,0.251610405,0.637140281,0.37919499,0.246934548,0.202497808,0.140117106,0.167152962,0.287344216,0.534582679,0.210223039,0.417486354,0.292132321,0.293351137
Mef2c,0,0,0.058563587,0,0,0,0,0.054444954,0,0,0,0,0,0,0,0,0,0.111129672,0,0,0,0,0,0,0,0.05359352,0,0,0.051386527,0.0605344,0,0,0.131360168,0.052752632,0,0,0,0,0,0,0,0.058962515,0,0,0.055794068,0,0,0,0.110364667,0,0.062317368,0,0,0,0.070012086,0,0,0,0,0,0,0,0,0,0,0.057966007,0,0.00994079,0.010005957,0.052330664,0.009444424,0.065029346,0.056028045,0,0.061856694,0.112157306,0,0.062500077,0.063389605,0,0,0,0,0,0,0,0,0,0.009318064,0
Mef2d,0.805009964,0.398280553,0.593342927,0.126481659,0.518587944,0.769257835,0.510534619,0.618721641,0.322218889,0.667603477,0.540696814,0.629091959,0.536534041,0.508354432,0.39288833,0.735087556,0.303581381,0.638519475,0.697478242,0.398163248,0.358395402,0.847048629,0.358343381,0.687040149,0.249845497,0.637032276,0.893926993,0.603351111,0.4649855,0.507284729,0.623956935,0.47551336,0.083203636,0.859522337,0.848939539,0.479799844,0.372339061,0.535823191,0.190628244,0.344872323,0.752571857,0.219150481,0.868960918,0.37123876,0.61722282,0.715031631,0.613429323,1.161733738,0.823148977,0.1923754,0.623134339,0.360852785,0.465741331,0.335858988,0.912804537,0.870921784,0.693612715,0.614670519,0.49049107,0.679808638,0.374151743,0.465819683,0.156694526,0.345506794,0.628585157,0.518375967,0,0.417308878,0.656260136,0.497575152,0.564382516,0.480390665,0.407101753,0.745602132,0.719995154,0.410989501,1.095342085,0.318727716,0.461988565,0.153674386,0.349558316,0.798455663,0.832462604,0.218388542,0.838920996,0.597263403,0.607797432,0.328704704,0.49942188,0.567366451
Meis1,0,0,0.015606593,0,0,0,0,0,0,0.043757278,0.153455339,0.068601039,0.015366786,0.017513155,0.064873364,0,0.060343788,0,0,0,0,0.065823409,0.017958469,0,0.105825869,0,0,0,0,0.219319885,0,0.013864712,0.042924213,0,0,0,0.014518157,0.107558966,0.017808968,0.031420801,0.016384138,0.143755148,0.099723048,0,0.130378117,0.140692801,0.019572033,0.066808417,0.089122513,0,0.052767519,0.124889049,0,0.116494323,0,0.02799266,0,0.021232915,0.041653648,0,0.265569594,0.039280142,0.199608726,0,0.015296371,0,0,0.097685506,0.324448247,0.011360116,0.280427474,0.182673449,0.02110301,0,0,0.16231408,0,0,0,0.065587255,0,0.233495154,0.09554455,0,0,0.091262759,0,0.143663683,0,0.123364688
Men1,1.985387986,1.067114782,1.149663434,1.996607943,1.568975428,1.439870298,2.129751368,0.976195659,1.242845701,1.898479971,1.523726645,1.634883899,1.669615027,1.850974922,1.055878852,1.236917988,1.235476643,1.693112229,0.979973867,2.052216718,1.450240778,0.667072938,1.441710255,0.54089832,1.757626555,1.300891305,1.315268625,2.02958896,2.236399138,1.926418892,2.024174116,2.320230941,1.440192905,0.725490347,1.953654443,1.778598509,2.060045811,1.268307004,1.744265266,1.843765139,1.632612998,2.600110988,1.418661085,1.108716859,1.539014595,1.198124867,1.890526095,1.684868644,1.441379271,2.016107728,1.286646251,2.068912508,0.844354064,1.521382805,1.676605623,2.055426135,1.859540401,1.056912783,1.193127619,1.16978999,1.659538883,1.764241135,2.367024368,1.495092747,1.305669295,1.861649678,1.432878285,1.53110218,1.180376894,1.971679669,1.515497018,1.483559049,0.829086655,1.822924696,1.89233515,1.638670398,1.434954247,1.906638453,1.449407349,1.615525403,1.060398178,1.765361171,1.354567654,1.741794371,1.129490319,1.155316665,1.609913141,1.461584868,2.212882278,1.953585448
Mis18bp1,1.361436014,2.272688979,1.410889252,1.067232652,1.759969458,1.9892755,0.215658601,0.686638448,1.509173791,1.042979185,1.343387596,1.68837888,1.04123263,0.357589315,1.885424323,0.60399655,1.061568755,1.485934526,0.787901629,0.521327082,0.839063571,2.096147678,1.349766357,0.942333058,0.61695826,0.802686451,1.462343983,1.139488934,1.400394044,1.968864792,1.529604656,0.306516518,0.628784743,1.440661451,2.383305162,1.766544093,1.610572929,1.237172717,0.873754841,1.51315482,1.898094905,0.791052119,1.027654883,1.001837257,1.199763752,0.991640451,1.128621689,0.702200841,1.878868347,1.533036965,0.901491776,0.68954033,1.450613476,1.040937224,1.155955576,1.405704407,1.842889249,1.47253254,0.738671485,0.577357337,1.571179439,0.967459841,1.004996464,1.46169332,1.112849375,1.318837419,0.622828989,1.888606239,1.902816121,0.282173942,1.234056281,0.67967326,1.060194773,2.345679326,2.081249991,0.990057343,2.36646406,1.476312943,1.381248342,0.332804042,0.638302969,0.733115097,1.54759167,1.388606742,0.887498765,1.489041031,1.243524808,1.392761808,1.65164866,1.444185634
Mitf,0.892996343,0.542114408,1.03116822,0.232211069,0.364618159,0.941147458,0.843533004,0.54411358,0.404559155,0.398515436,0.448588118,0.459452595,0.346167818,0.446532533,0.442333222,0.821862765,0.26403238,0.404713937,1.031292356,0.662521951,0.200076387,0.312738438,0.611217862,0.348631888,0.317774108,0.303012953,1.045186406,0.331299143,0.910344117,0.560351091,0.349812076,0.268312492,0.261777414,0.20173152,0.505263849,0.871753828,0.171889383,0.478076753,0.731844973,0.32935376,0.022062194,0.557170823,0.89415554,0.069461853,0.218911056,0.481171867,0.617332426,0.640927753,0.448533721,0.072908028,0.991461845,0.269933022,0.72364925,0.290946252,0.165398479,0.44013421,0.471561359,0.45981005,0.733560859,0.018768439,0.407246201,0.803861169,0.484617002,0.862057041,0.616735474,0.686161334,0.766173999,0.676796045,0.30734265,0.763176483,0.817286646,0,0.923883563,1.243826931,0.17580584,1.000982579,1.15778949,1.466403703,0.773546841,0.312085205,0.549084067,0.241925265,0.524320352,0.744962791,0.03918098,0.087104401,0.388469264,0.967924772,0.943553761,0.423568558
Mkrn1,4.747744281,5.125089045,5.102306493,5.184673805,5.319004585,4.943421211,4.754129902,4.766941152,5.2638256,5.129858527,4.934439484,4.959009241,5.387151575,4.453266197,4.187229199,5.058934696,4.989375796,5.427834588,5.804933484,4.7609668,5.13600206,5.423743631,5.111880925,5.043718865,5.511726018,4.747687921,5.282563654,5.009701408,5.536377795,5.58076334,5.090157052,4.778030209,5.424691597,4.654465064,4.936015575,5.325593045,5.03480184,5.072938915,4.954873125,5.275645217,4.784285713,3.955028922,5.403125787,5.483738487,5.238774639,5.092759884,5.693596357,5.53096705,5.450759717,5.234449745,5.793337274,5.14821223,5.048625068,4.911701387,4.710745891,4.526135324,4.900295653,5.21538143,5.471161227,5.488739629,5.160577184,5.008728207,5.222556683,4.85570623,4.696004787,5.366378562,4.939135678,5.204034143,5.091690179,5.099687555,4.600922522,4.412025701,5.139728649,5.144655551,5.517578208,5.056605743,4.957147941,4.654124238,5.099155248,5.454540067,5.42276713,4.569411855,4.841844694,5.333388993,5.180775414,5.158911916,4.381285108,4.635997678,5.181849869,5.203961324
Mllt1,0.570520099,0.292800263,0.311265197,0.42282333,0.23203246,0.2560689,0.280206311,0.203981123,0.226422557,0.615151926,0.260857793,0.32510258,0.445008741,0.539960397,0.379072633,0.193162268,0.371317578,0.32303212,0.142896267,0.257771347,0.250568139,0.296005715,0.107400723,0.231208776,0.183435615,0.728018624,0.256932792,0.279052493,0.488996684,0.462285996,0.324551024,0.388647005,0.360398414,0.048321127,0.355540782,0.443051069,0.502630022,0.65105976,0.530730544,0.464514046,0.587128073,0.384259573,0.475353983,0.365872068,0.181775835,0.225462918,0.404282874,0.459363094,0.36990326,0.310355558,0.250605511,0.166886163,0.409508344,0.266036573,0.213397674,0.371628918,0.431830329,0.3479683,0.424756241,0.424607052,0.306318483,0.503407205,0.216849768,0.172666728,0.196961351,0.501410919,0.310611363,0.264301038,0.277967506,0.201275851,0.198884584,0.282660571,0.06213793,0.426361193,0.147339027,0.209719511,0.27222628,0.68347673,0.318168493,0.327147688,0.287675744,0.513147532,0.144178914,0.427273282,0.327614185,0.412024495,0.103621401,0.285314228,0.240256274,0.631362541
Mlxip,1.202327342,0.462297591,0.40489802,0.374355282,0.154648632,0.346341087,0.655388201,1.18080715,0.184806661,0.188353996,0.29647114,0.228295932,0.61707817,0.756523447,0.337251279,0.267996772,0.778947219,0.655057646,0.5985632,0.364027363,0.330305134,0.191102021,0.671720337,0.239470978,0.596860765,0.800894839,0.210152445,0.718693715,0.015805043,0.538169741,0.633929532,0.683616618,0.614938312,0.316519998,0.365901658,0.252557583,0.362724763,0.329001029,0.465220345,0.451781884,1.102386405,0.495468299,0.722901155,0.319141201,0.181964339,0.307174504,0.753522534,0.728933568,0.190186983,0.254292019,0.207712647,0.905976621,0.238100689,0.653995543,0.361113302,0.651664229,0.555823346,0.651268866,0.182220934,0.73178451,0.379775747,0.265207264,0.288084751,0.723250289,0.34213728,0.358731272,0.241193443,0.878700412,0.224794028,0.197763703,0.551058598,0.368427385,0.524664915,0.558205019,0.583090768,0.256503686,0.491436771,0.188819346,0.526491721,0.472185613,0.183765177,0.425826802,0.222648194,0.56951812,0.464835474,0.414449924,0.396184197,0.149942787,0.582512306,0.539361254
Mlxipl,0.05258816,0.045510295,0,0.066199871,0.013538422,0.384796271,0,0.012407791,0,0.207508823,0.061942084,0.073245903,0.31964028,0.059621608,0.078812455,0.035230468,0.030090167,0.12503214,0,0.023433098,0,0.099765909,0.012806318,0.342163243,0.068229108,0.145485059,0.064154534,0.348544821,0,0,0.191467708,0.14194505,0.497278247,0.044253391,0.50514351,0.160407193,0.31715961,0.130229087,0.03074515,0.148016811,0.3848414,0,0.081803116,0,0.046096725,0.060035012,0.031613883,0.170353103,0.161600207,0.146284306,0,0.14852758,0.265352222,0,0,0.173006945,0.238981412,0.090552236,0.641676211,0,0.238708893,0.023068429,0.105958941,0.033408961,0.011565051,0.111992561,0.288334693,0.149512318,0.184258661,0.022246612,0.04233916,0.358180526,0.063849231,0.012167205,0.117726995,0,0.211451439,0.055884953,0.08760085,0,0.02338438,0.348280103,0.023904137,0.059772709,0.024470167,0.023474204,0.339075848,0,0.32596919,0.207713009
Morf4l2,2.545972109,3.15528034,3.515221522,2.675204287,2.530356686,2.813346594,3.738021157,2.644495889,2.310922927,2.843517946,3.041980723,2.581075246,2.859598687,2.838431491,2.743049803,2.898566024,3.304201728,2.915497575,3.227794928,2.737925395,2.417687177,2.926524655,2.373090683,2.759330794,2.897535298,3.033873425,2.900516334,3.19989599,3.066110278,3.013062879,4.28727556,2.795816841,3.677547343,3.042694283,3.834467768,2.941799867,2.463075648,2.898542387,3.36803173,2.785035271,2.621541027,2.509137016,2.743080081,3.004069247,2.54852028,2.606379143,3.658857127,2.654144839,4.499019269,2.571125834,2.892432685,3.571613762,2.984101693,3.222900982,3.400028648,3.10943727,2.792846777,2.212923025,2.923085234,2.172557275,2.450082357,2.791650034,2.850754688,2.807568374,2.551127763,2.559629608,3.329420067,2.985038012,2.465879806,2.300225344,2.865849199,2.488161801,2.666341624,3.05076543,2.640798066,2.505711501,3.072903177,2.802892576,2.520769588,3.292758469,2.712036819,3.361924842,2.573922096,4.017224902,2.724870097,3.11227808,4.196793777,2.946950748,3.043483376,3.030667479
Mphosph8,1.65042922,1.890904588,1.653527693,1.94300757,1.758449969,1.778068743,1.873305604,1.715072553,2.431128872,2.098584824,2.257443779,1.72717769,1.842282177,1.6598828,1.573427543,2.122240194,2.187268163,2.64301049,2.016438188,1.872129829,2.290290617,1.644493801,1.346748679,2.198101224,2.282406524,2.25761674,1.939941216,2.222383067,1.602118609,2.402324671,2.240338945,1.586820768,2.388427797,3.075035952,1.962708039,2.179194914,1.901673693,1.724022303,2.236739755,2.044206755,1.994339299,2.433623714,2.105224699,1.546849829,1.687525984,1.553389538,2.247798136,2.108033537,1.99379015,1.564204175,1.739416894,2.240367027,1.658550144,2.260144926,1.918784396,2.544153293,1.542274694,2.13931966,2.161550013,1.691534132,1.765134614,1.40277836,1.840399141,2.622961267,2.323898677,1.514403937,2.054058607,2.145175425,2.31634662,0.765489747,2.402154368,1.931450125,2.038394612,2.264052052,1.780134701,2.116854894,1.570424865,2.01909954,2.038306144,2.219631548,2.240018122,1.057874844,1.974468485,2.138979793,1.808254868,1.643816785,1.495084945,2.160078198,1.751031242,0.97854289
Mras,3.450895079,3.13398554,3.360105277,3.485219644,2.82556395,3.420638271,2.813603844,1.881934548,2.414848461,2.400406126,2.561313516,2.014637046,3.20901366,2.950519593,2.768062049,2.744892317,3.150429599,2.493930025,2.86440473,2.587575168,3.325312166,3.608678922,2.074548912,2.749726186,2.57369043,3.215937095,2.169752018,3.305013339,2.980341352,2.546257188,2.987105055,2.512516628,2.684803737,2.13596102,2.512289893,3.354460916,2.285725273,2.494489137,2.640914156,3.232573697,3.899786847,1.808569201,3.483044824,2.886848197,2.58715125,2.135808863,2.190170713,2.975760034,2.983880191,2.186928068,3.14639376,2.898297403,2.605250072,2.937144227,3.130599239,3.319487393,3.031986703,3.23137926,2.580816705,3.242134226,2.989580066,2.586929301,2.863472502,2.774045655,3.013841388,2.988049219,2.154938714,2.424144567,3.265179886,2.875697732,3.445387179,3.262235528,2.492426779,3.089794549,3.244282943,2.609341329,2.818150178,2.270479542,2.679515,2.331501471,2.317953539,2.440108903,2.303821222,2.917731775,2.917516892,3.483049419,3.60115849,3.038616064,3.582726855,3.507480558
Msh6,3.278347388,3.096754439,3.002097876,2.981859795,3.43114293,3.113172895,2.854448671,2.787207285,3.264405464,3.496622324,3.167939323,3.058127837,3.030893229,2.908634868,2.754669298,3.09861963,3.480815949,3.396856169,3.289956425,3.156294558,3.320333551,3.995626478,2.598538309,3.236333431,3.485714344,3.166993531,3.451034879,3.518586512,3.508824113,3.44311782,3.008153274,2.818909931,3.302406941,2.880669469,3.454991145,3.233017317,3.218665984,3.006324793,3.02368139,3.188413632,3.322525588,3.352284406,3.363350625,3.293522761,2.942363217,3.274644819,3.42381126,3.220617135,3.236087666,3.408552952,3.286872583,3.353444462,3.182841881,3.185268529,2.878175876,3.3834587,3.19886546,3.138516801,3.673864002,4.006807032,2.76631042,3.24461604,3.198272215,3.276528812,3.085187919,3.553523299,3.356304093,3.26526719,2.825010663,2.852227739,2.956325764,2.888942651,3.278908163,3.361661086,3.1704428,3.309431427,3.012826303,3.101210726,2.999733846,3.361435523,3.163213312,3.071491732,2.955936559,3.159527228,3.419509509,3.406346914,2.891097141,3.110263169,3.419999948,3.091450328
Msx2,0.018005016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01616936,0,0,0,0.016844889,0,0.017411627,0.019407713,0,0,0,0,0,0.015536109,0,0,0,0,0.00792269,0,0.031155349,0.016639261,0,0,0,0.019702074,0.017884107,0.039480883,0.016224746,0.036113399,0.060243845,0,0.031685203,0,0.100976726,0.074123558,0.000488644,0,0.015979533,0,0,0,0,0,0.01637917,0,0.017219894,0.016596717,0,0.017530421,0,0,0,0,0.01609224,0,0.016996969,0.017048811,0.01848731,0,0,0,0,0,0.099047601,0,0,0,0.015891131,0,0.01794406,0,0.005793416,0,0
Mta3,2.072580306,2.256276054,2.267401504,2.428192734,1.744158982,1.769873971,1.840365619,1.637025402,1.664006681,1.190253076,2.439220804,1.809009083,1.602347127,1.970427099,1.22284391,1.296657039,1.295138684,2.070182473,1.692940324,1.267231003,1.500841563,2.180464868,1.449811425,1.435572414,1.793747452,1.62760626,1.354359446,1.482006014,1.668892279,1.812119061,1.677761846,1.406040151,1.204460165,1.716224156,2.191558405,1.6543466,1.540209507,1.802575646,1.708342855,1.564283892,1.562387717,1.458530183,1.988189396,1.839821522,1.852670953,1.523325086,1.753499649,1.362418688,1.174438241,1.808536848,1.790133821,1.807740107,1.703298476,1.519395019,1.532235754,2.412010688,1.382404841,1.273809204,1.801092912,2.04536648,2.137956748,1.537215931,1.607469459,2.086561574,2.277708247,2.3866086,1.453613018,1.620956045,2.303795425,1.699421353,2.026049141,0.891713571,2.187253011,1.343195364,1.932243424,1.520217457,1.476751051,2.115211113,2.228915826,1.716993372,2.233369843,1.735024897,1.490715166,1.482887289,1.625790738,1.050551993,1.6993633,1.874437572,1.893902987,1.583260843
Mtf2,3.594328366,3.567750062,4.112056607,2.959375191,3.606354703,4.086970401,2.794604046,3.087346221,3.291889585,2.905868219,3.732565643,3.612385984,3.217435732,3.714992389,3.33534068,3.387149547,3.29618376,3.786469704,3.920009524,2.828297596,3.271096593,4.313434876,3.073770055,2.947844728,4.004741193,3.105808906,3.041814802,3.409514432,3.107003502,3.51856322,3.079123533,3.233174064,3.372211738,3.872804885,3.734747277,3.493185929,3.234575031,3.805565624,3.98620167,3.638428129,3.214395718,3.539809036,2.960068636,3.384375727,3.683208408,2.595093781,3.424266885,3.513129913,3.512321315,3.680482008,3.130513709,3.563658488,3.248856194,3.583881363,3.374390099,3.710420552,3.477578094,3.202397794,2.705519289,3.477318676,3.780419971,3.17061487,3.167290029,3.357247,2.653376109,3.2568064,3.573389831,3.809741894,3.385403632,3.285366933,3.301366789,2.953630236,2.974554637,4.142448477,3.364504232,3.367982387,3.852554408,3.82538674,3.264703898,3.112104322,3.115245564,3.182245824,2.820554029,3.157935297,3.294479175,3.08094919,2.820000827,3.413152087,3.524737945,3.368440805
