X,H9_00hb4s_001,H9_00hb4s_002,H9_00hb4s_003,H9_00hb4s_004,H9_00hb4s_005,H9_00hb4s_006,H9_00hb4s_007,H9_00hb4s_008,H9_00hb4s_009,H9_00hb4s_010,H9_00hb4s_011,H9_00hb4s_012,H9_00hb4s_013,H9_00hb4s_015,H9_00hb4s_016,H9_00hb4s_017,H9_00hb4s_018,H9_00hb4s_019,H9_00hb4s_020,H9_00hb4s_021,H9_00hb4s_022,H9_00hb4s_023,H9_00hb4s_024,H9_00hb4s_025,H9_00hb4s_026,H9_00hb4s_027,H9_00hb4s_028,H9_00hb4s_029,H9_00hb4s_030,H9_00hb4s_031,H9_00hb4s_032,H9_00hb4s_033,H9_00hb4s_034,H9_00hb4s_035,H9_00hb4s_036,H9_00hb4s_037,H9_00hb4s_038,H9_00hb4s_039,H9_00hb4s_040,H9_00hb4s_041,H9_00hb4s_043,H9_00hb4s_044,H9_00hb4s_045,H9_00hb4s_046,H9_00hb4s_047,H9_00hb4s_048,H9_00hb4s_050,H9_00hb4s_051,H9_00hb4s_052,H9_00hb4s_053,H9_00hb4s_054,H9_00hb4s_055,H9_00hb4s_056,H9_00hb4s_057,H9_00hb4s_058,H9_00hb4s_059,H9_00hb4s_060,H9_00hb4s_061,H9_00hb4s_062,H9_00hb4s_063,H9_00hb4s_064,H9_00hb4s_065,H9_00hb4s_066,H9_00hb4s_067,H9_00hb4s_068,H9_00hb4s_069,H9_00hb4s_070,H9_00hb4s_071,H9_00hb4s_072,H9_00hb4s_073,H9_00hb4s_074,H9_00hb4s_075,H9_00hb4s_076,H9_00hb4s_077,H9_00hb4s_078,H9_00hb4s_079,H9_00hb4s_080,H9_00hb4s_081,H9_00hb4s_082,H9_00hb4s_083,H9_00hb4s_084,H9_00hb4s_085,H9_00hb4s_086,H9_00hb4s_087,H9_00hb4s_088,H9_00hb4s_089,H9_00hb4s_090,H9_00hb4s_091,H9_00hb4s_092,H9_00hb4s_094,H9_00hb4s_095,H9_00hb4s_096
MITF,0,0,0,0,0,5.169806134,0,1.485362208,0,0,0,0,0,0,0,0,4.898018268,0,0,0,0,0,0,0,0,0,0,0,3.380409947,0,0,0,0,0,0,0,0,0,6.219386666,0,0,0,0,0,0,0,0,0,0,0,0,0,4.192548644,0,0,0,0,0,0,0.851236585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942697477,0,0,0,0,0,0,3.464420665,0,0,0,3.626475279,0,0,0,0,0
MLLT3,0,0,5.860551764,1.786775191,0,0.742454593,0,0,0,6.290205998,0,6.175974867,6.759373193,0,0.743075,0,5.690596676,2.910016172,0,1.420567515,1.816789046,0,2.226312315,0,0,0.961113618,0,1.110879911,0,5.152632,0,0,0,0,5.753456706,0,0,0,0,3.556038092,0,3.494185187,0,0,0,0,1.704561193,8.219061808,0,6.601666761,3.848782345,0,5.369134265,1.15999369,6.780936509,0,0,1.457318757,0,0,3.7540558,6.006124534,0,0,2.896708517,0,0,6.397886881,0,6.994083141,0,0,0,0,6.662684935,0.834954634,0,1.659138176,0,0,0,0,0,0,2.842680339,0,0,0,2.679647949,0,0,0
MLLT6,2.076305404,0,0,2.870673439,2.544596476,1.100394939,1.851905509,2.727835108,1.443536354,2.233630102,2.308109815,2.025018666,1.204369773,2.447477374,2.072791816,2.191749771,3.594678629,1.070749933,2.857322676,4.115456395,2.755390562,2.832467841,1.739880588,2.244933463,2.174521707,3.476496924,5.566928808,2.539297635,1.89916446,0,0,3.010300183,2.749365094,2.785962985,1.241885422,4.191625595,1.166688734,2.66927338,2.425455493,1.033391661,2.736774733,1.671266958,2.340997319,0,2.771140183,1.234602497,1.172430101,3.991817105,3.461869827,2.4949854,1.635497434,1.740017487,2.357617341,1.773889353,2.071953609,0.876080507,1.280988309,1.132003127,1.976322071,1.45669108,0.339661526,2.581147628,0,2.433390018,2.23156312,2.802271257,2.642707864,0.972295031,1.626044616,2.705209479,0,2.350052286,0,0,1.03865334,2.067133034,2.670322011,1.30942095,0,2.038427977,1.150850862,1.674581991,0,1.195523741,1.877818881,1.14543356,2.246591142,1.726180577,0,2.274879997,0,2.034884575
MME,0.666384796,4.522972255,0,0,4.529842143,0,1.123152417,1.485362208,0,4.590317014,1.895713243,7.152770669,1.429739998,0,2.334121145,0,2.99742145,0,3.991732614,3.23028597,0,1.446131746,0,0.792379018,0,0,5.611025247,0,0,0,0,1.08058985,0,5.561743166,0,5.423614655,3.029493242,0,0,0,6.00761686,4.620191494,4.124451077,0,0,0.815743517,1.090615616,0,0,0,0.969161905,0,0,6.181991855,4.510391294,0,0,1.855576461,0,1.770676725,0.83249611,7.15036674,0,0,3.091157525,6.998201297,2.39385553,0,0,1.186602938,0,0,5.189162078,0,0,0,5.294479931,4.497151205,0,2.616144407,1.709555833,5.216574061,5.651854556,0,0,3.196068647,0,0,0,0,2.465715702,6.131685121
MMP16,7.43477537,7.435503225,8.974154177,7.84071395,6.172636871,5.685841817,7.485573213,7.397189654,7.801530088,6.688257131,6.426819782,7.729735277,9.386055187,2.348888245,6.479939861,2.087993973,6.391550474,7.484712366,6.295072501,8.201922402,7.880413073,1.446131746,8.266125555,0,6.908958108,7.483821157,8.694740539,2.163279736,1.032782132,6.892419378,7.508634901,1.691445356,2.230522649,7.13839804,6.829515385,7.335204133,7.381074869,8.431727007,8.873907585,1.976377892,7.97087973,5.650710644,7.197523171,8.908362671,8.435179304,8.862591789,6.260900299,0,7.248631789,8.678028411,7.731833179,1.263895219,4.952323605,5.466292918,8.428479309,0,7.615270435,7.201155935,7.16726683,0,7.002977974,8.821439816,7.733827098,9.140312118,1.65493251,6.478871435,7.957690949,7.516731742,8.645231265,1.186602938,7.66246489,6.804104466,0,7.936554755,1.894217624,0.942697477,0,7.823553612,1.0902242,7.603741507,5.17769132,7.207679471,8.073023176,7.636138411,7.896778378,6.118045219,7.565695949,8.772968593,6.480818595,8.595591389,7.401174984,7.720583208
MPHOSPH9,0,0,6.635584694,6.8303246,0,0.742454593,0,0,4.722855774,0,0.748688556,0,1.090393502,3.063775381,7.048532663,0,5.169862018,4.796822761,3.849770788,7.060433584,1.816789046,0,8.050818922,3.056458805,0,6.987843863,0,3.898912596,0,0,0,7.166989291,0,0,0,2.785582488,5.88773299,3.024359161,0.976182873,6.158679021,5.968170928,4.942422186,0,2.127231243,1.599379518,0,0,6.614303397,0,0,6.624769213,4.592375418,1.105878828,0,0,4.864026458,0.880652751,0,5.115991513,1.382995397,4.656455797,7.663629091,0,2.345358294,4.420637589,6.964256399,7.143993393,0,7.987502746,0,3.272525136,0,0,0,0,7.476112711,0,6.850358577,0,1.975282926,7.389950199,1.645432366,2.217299019,7.841295144,1.246038544,2.479862979,4.315941659,6.884836762,8.176876793,0,5.628526506,7.711631208
MRPL1,6.159710092,1.394477585,6.657225917,6.149995388,5.093835181,6.329416885,6.866462165,3.446164932,5.89801108,5.043069636,7.797447454,2.310704661,5.830392063,7.447901216,6.204842353,1.781852224,6.664193282,6.124799795,7.125669055,7.67199669,8.185572562,2.626274332,6.432311953,0,5.597698892,5.72995141,6.560939042,5.29544827,3.518492268,5.923304099,7.684959124,6.49492832,7.12400741,5.955668814,7.980378133,2.301617424,7.21706429,6.944949934,2.283629645,5.395424264,8.149012431,6.525462873,6.397521142,2.951879579,8.092954621,1.713966386,5.954220548,5.686681358,7.927860187,6.25168613,6.49291674,6.446059249,5.557409441,2.842540932,0,2.360520298,5.58819465,6.035647963,4.705916759,6.389167489,3.004838166,7.032840337,7.803736426,3.195935222,5.774183891,4.941493482,5.920731633,2.615992743,6.045874562,7.247843771,7.336872285,5.433621429,5.503159606,8.766619089,4.311616666,3.798015524,7.611803181,1.05598622,4.488794734,3.180012074,6.246595024,7.490144445,5.394547642,5.0334378,4.829740356,6.895694956,6.931564485,1.2650456,6.209169203,7.132151712,0.719215881,0
MRPS30,7.951706234,7.647836026,7.304095457,5.062340399,7.176444516,6.411553113,7.374616816,6.707259574,7.741662738,7.337502709,5.56248673,6.277691594,7.116626445,7.607852132,7.967420025,7.511514206,7.675667248,6.70785923,6.057401,4.79859631,3.767105116,2.626274332,5.631325463,0,5.362097372,5.315395755,6.71319834,6.884318375,8.130688484,5.679827134,6.870396243,6.630327645,0,6.434438725,7.758207637,5.807906766,5.774502788,5.330889085,6.444361635,5.056818802,2.989363765,4.842800063,3.706761489,7.232174841,0,0,5.300418944,1.5946719,0,5.270496407,4.188927343,5.68514313,4.897602833,6.429364067,6.185511062,0,5.310906321,6.137555295,5.876160213,6.678840905,6.479397126,5.065519573,0,6.231775998,6.210795538,7.652272693,6.317025496,5.520152819,0,7.700452941,6.847982585,6.842494827,5.979469224,0,7.363853814,7.46109111,5.839061813,7.31861904,5.169973384,0,5.009918878,7.18717674,6.846360171,8.430924353,5.712759842,6.96985067,5.131380744,8.357464466,7.010842007,5.79655042,6.259565913,5.880469616
MRPS35,7.415059604,7.962389041,7.459981837,6.925721765,6.969408501,7.374081996,7.940370444,6.904384417,5.80020247,7.591098225,7.228606859,6.967464717,8.285758848,8.119986496,7.694631497,7.957532488,7.849594983,6.677566614,7.59785245,4.281400567,7.512963909,2.153652877,1.979473287,8.234053431,7.257437083,7.558181811,8.347027591,3.782147123,6.845619111,8.303437876,8.087819219,6.694474261,7.320129962,8.182963233,7.387296569,9.331424542,7.136703608,7.382988614,7.491387327,6.723733796,7.280237429,6.080585702,7.678596122,2.725662051,6.250105034,7.577816017,4.41506098,0,2.314881339,5.453558101,6.34779056,8.418901665,5.982404319,7.232491007,0,7.821914077,8.104734627,7.637843654,6.802964257,8.760144608,7.966151422,8.687250355,8.728088841,1.239167016,6.687641875,7.755116631,7.122124008,7.619107537,6.272560336,8.204248479,7.866262654,6.851934893,7.962217589,6.577370157,1.836524404,8.544284029,7.862493479,6.337288046,5.300113166,7.619959981,7.66189103,8.45312501,6.191638606,8.496131054,5.821752068,7.380159967,7.251126923,7.084504555,7.598793217,7.813863136,6.515387338,3.228464881
MSX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.592331155,0,0,0,0,0,0,0,0,0,0,0,0,0,2.422681146,0,0,0,0,0,0,0,0,0,0,4.152927466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.299250914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.217299019,0,0,0,0,0,0,0,0,0
MXD4,0,0,0,3.134078876,2.705996662,3.285292496,1.468497933,0,0,0,0.748688556,5.802124427,0,0,0.743075,4.175581758,4.27332938,1.287365238,0,0,0,0,0.795661158,0,0,0,0,0,0,3.584347369,0,0,4.282825133,0,0,0.726846001,0,0,0,0,3.274492226,4.790284613,0,1.698598517,0,5.740230046,0,0,3.833105087,0,3.114637532,0,0,1.15999369,0,0,0,3.073888066,0,0,2.043713671,0,0,0,0,1.990165075,0,0,1.697647475,2.504621673,1.364660191,0,0,2.035002122,0,3.066425076,2.727797767,2.410492,0,0,2.739092622,0,0,0,2.697678081,2.049708402,2.258047436,0,1.486627779,0,0,0
MXI1,5.718745272,0,4.411883773,0,2.851143448,0,6.185418899,0,0.983456932,4.963179193,4.057111343,0.731364791,0,0,5.763225813,0,6.713042764,0,6.024737835,5.816035456,0,2.153652877,0.795661158,0,4.729926709,0,0,0,0,0,5.042639436,0,1.509199147,0,0,0,7.136703608,4.747860368,1.553118147,0,0.901227697,6.751053561,5.988176763,0,1.599379518,6.490955029,0,0,0,2.861264925,3.40286266,0,0,0,4.989891048,0,0,0,2.538858342,3.1763971,0,7.079182658,7.962030155,0,5.829753155,0,0,0,0,0,0.838006453,2.004878681,0,0.827459997,3.382498689,0,0,5.27686382,0,6.463054451,5.154885637,0,0,0,0,1.173824055,4.566852821,5.871283573,0,0,0,3.332052842
MYBBP1A,5.415605113,6.047829222,5.841773966,5.27049735,4.653762055,5.196530481,5.640860988,5.523463622,5.522026912,4.642544957,4.818512751,7.965199925,0,5.575166905,5.275357682,0,6.882774032,0,6.151174836,5.58356186,5.536467051,7.205597928,4.573620161,4.734302229,5.977695054,4.315264564,6.078053604,6.440009135,0,6.163526926,5.912749556,5.677241171,7.12400741,5.479510366,4.076793268,5.158494524,5.987230103,5.26548074,6.081946545,5.801867216,4.447824553,6.894409571,6.152798773,7.253565838,7.021404571,5.611553644,4.977303777,5.568820721,6.997552954,5.944305041,6.205264003,6.398918599,5.198544583,6.322146793,7.713813191,7.103007917,6.370663175,3.945261026,4.090652919,5.086015583,6.005441797,6.376287861,0,6.658293093,0,0,4.670710124,5.93740974,5.262856511,5.578715021,4.370823947,3.787389131,3.303168593,6.159564768,4.541403986,4.69472458,4.918723515,3.9096586,0,6.695184715,5.286606524,4.609552629,4.779474907,5.399440559,0,3.291695463,5.754035273,4.826054567,4.662859418,4.559842236,4.675754218,0
MYBL2,5.796998898,4.573196806,3.702854498,5.759087258,4.191080158,4.405352297,5.400665529,3.560622954,4.29033232,5.714431481,3.799608528,4.776543909,4.627358339,6.702889452,5.796309598,5.895500611,5.508870025,1.291638426,5.366432369,3.67110713,6.30764404,3.26661032,0,2.220218614,7.257437083,6.716425703,1.116153992,5.530793658,5.895853077,5.18351432,6.840905761,7.842693661,0,3.81608722,6.105327194,5.5500137,6.808140979,3.846033654,0,3.970411432,4.709400068,5.843448311,5.035046427,1.086055075,0,7.130493627,6.981750269,4.872021762,6.828365752,6.843504148,6.242237273,6.032671548,7.332436073,6.675735344,2.276635932,3.21274219,2.380186634,4.240027971,4.736616293,5.899547859,5.914996002,6.081640607,6.04310206,2.832444236,4.442904472,6.290819488,5.970536254,5.415653832,2.95068261,6.162175202,5.727380545,4.560814047,5.979469224,5.703788701,6.102569828,4.531746392,2.459313393,5.599380775,5.456303673,6.600280903,4.984275601,5.97094713,5.297459664,3.186891723,5.397692463,4.707181431,0,4.416065971,3.037263984,3.825277653,5.702011244,5.619119769
MYCN,3.915538354,3.429428542,5.121481692,5.652680188,4.296248981,4.155870406,4.26772112,4.43952725,0,3.168710938,5.580852112,0,5.456615636,3.323008786,3.714499509,5.262771269,4.567032535,0,6.181125516,4.708938678,5.370422282,5.720906263,6.585090612,6.733421621,4.354499302,5.17120868,5.713461572,1.730986234,4.521382774,6.210183253,6.1277741,6.740327965,4.282825133,1.854793256,4.538536442,7.051572317,5.609633814,5.08767625,6.733769614,6.736894357,6.655069601,5.817441319,5.488251719,7.210461898,2.339211308,4.266405893,4.489499872,9.022940235,5.824231272,5.309014245,5.796729351,3.001291027,2.984370026,1.15999369,6.830361647,6.524838979,4.928004794,4.669234143,5.243613993,2.075938616,6.026330403,6.449947135,7.128257364,4.465298019,4.185285917,5.987077861,5.479615439,5.102150769,2.640467568,4.557380692,4.875427185,5.807284792,0,4.2920013,6.36510433,5.788097547,2.954070457,6.356415449,1.0902242,2.616144407,2.610901427,7.34659897,6.408628034,2.130171546,6.599375391,6.433299006,5.543132187,3.526708674,4.899045505,5.200093756,6.936661014,6.279471071
MYOCD,0,0,0.808476572,3.134078876,0,0,0,0,0,0,0,0,0,0,1.231112245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.090615616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793282775,0,0,0,0,0,0,0,6.327133414,0,0,0,0
MYOF,0,0,0,0,0,0,0,0,0,2.851266119,1.895713243,0,0,0,0,0,0,0,0,0,0,0,3.755938258,0,0,0,2.170902463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.382202292,0,0,0,0,0,0,0,0,0,0,2.394193628,0,0,0,0,0,3.124065769,0,0,0,0
NAA15,10.54732815,10.84733493,9.349679473,9.92495411,9.221598517,10.05280899,9.923891248,9.633726748,8.837158617,9.911025918,9.277801549,10.91141486,10.99369074,9.220798473,9.172545689,10.1327156,10.26737525,10.19329692,9.728175453,10.44701693,11.38958238,11.02046242,11.35217506,10.58705047,9.735097748,10.60226203,11.4061591,10.96373931,11.51858805,10.05466624,10.02276756,10.13549247,11.35804931,9.716074259,10.90075419,10.84812699,9.932509572,10.67592364,10.56200695,10.8747231,10.46895461,9.227935949,9.853720673,11.07341165,10.24819497,11.11348108,10.53770338,10.44163248,9.612296864,10.13684043,10.36503028,10.01189154,8.70195974,9.176861755,10.59966754,10.80511035,10.59696444,9.958326764,10.43773978,10.590169,9.548752258,10.04707728,11.70915994,8.9926642,8.972978734,10.20637814,9.596046943,10.88934477,10.3733657,10.48714862,10.64444956,10.45226157,9.280670463,11.6896341,11.74581928,11.06106335,9.863074003,9.825682589,11.26274893,11.04312527,10.99422485,10.92657192,10.81272908,10.74845659,9.655591615,10.36199163,10.81531585,10.24177628,10.01710672,11.0930089,10.15590968,9.905582642
NANOG,7.88411842,8.564107646,8.229561111,8.320625385,7.768077739,8.437866177,8.200109732,6.775332903,9.325666147,8.468722851,7.173721086,9.193597214,9.357963006,9.35996396,8.003547364,8.928606207,8.165233625,8.546049855,8.217838244,7.393640846,9.193760904,9.058281893,9.596171352,9.393469165,7.837259959,8.032370058,8.350180048,8.038561329,9.749069132,8.336972024,7.980413765,9.205911206,9.345434851,7.81561097,9.559094488,9.649531789,8.959581375,10.03543525,8.575459208,8.187644374,8.220545236,8.614226273,6.881809594,7.685646668,8.249934386,9.37805382,8.384280678,8.242925389,8.894765166,7.693933762,8.783341487,9.228010333,7.372915354,7.882412665,8.495547114,6.93306016,9.218911927,8.231788194,8.305405031,7.638055591,8.963827955,9.295924024,9.230337442,9.065768583,8.379896136,8.463978963,8.369205024,8.746691727,8.104909164,8.784757545,9.238803233,5.715116257,8.162203445,6.2171754,9.002308637,8.8349341,9.027913774,9.3831557,8.346191561,8.177526118,8.900068026,8.789455546,8.242657082,9.254992565,9.126713509,8.833086932,8.104261381,9.100220791,8.178358578,8.465517147,8.73778682,7.99320733
NAP1L3,6.337075364,7.181506159,6.999774852,7.000667234,6.630380076,5.370903335,9.106512362,6.801175463,4.360641585,7.783638594,7.694324556,1.575615713,5.614430075,2.916649457,5.668366587,8.229510893,7.860477337,8.164865129,6.52265687,7.534963249,2.595962998,6.264717597,2.437024277,0,8.50050096,6.58016367,7.441426444,2.163279736,7.086604897,6.773180728,5.236289258,4.147592345,2.709193454,6.758849,5.211171605,6.524304398,5.488226542,0,2.283629645,6.138785537,6.36736295,6.081022983,0,8.456778915,6.606311305,5.285781466,6.459152345,1.5946719,6.232888985,3.758414389,5.026985856,6.525021293,1.724475191,1.79457349,7.722595138,1.799639908,8.147947432,1.457318757,7.6195532,2.075938616,7.853779244,7.687758044,7.321413106,4.982801828,4.684508667,6.48734153,7.238499388,1.547903038,5.796937399,8.053061482,7.831068382,3.620681475,7.066758294,5.033726554,8.124936147,4.473055086,6.797518325,0,5.492935576,0,8.570664422,6.803196444,8.07965681,3.290130617,7.691979739,7.159246404,6.260566364,5.452928657,7.657925735,5.528929332,7.476403098,7.92952105
NCAM1,0.666384796,3.891995932,4.360040342,0,0,0,0,0,5.012135871,4.159702372,4.420074211,0,0,0,1.595130518,1.392747401,0,0,0,2.122280386,0,0,0,0,0,0.961113618,0,0,0,0,1.126774377,0,7.416838255,1.854793256,6.307853816,0,0,0,0,5.899677819,0,2.027643358,0,7.131785004,0,0,0,6.281138353,1.8680644,0,3.114637532,0,0,0,0,0,0,0.522551843,0,0,6.106985683,7.502656012,0,4.375472574,0,0,3.89051485,0,0,3.312248487,1.749635075,0,0,0,1.836524404,0,0,0,0,2.925452651,0,0,0,5.279106768,0,0.703140185,0,0.766954704,1.486627779,0,1.555257151,3.833575946
NCAPG,7.251765312,7.267907829,8.568605871,6.956168718,7.326760461,7.440987106,8.521131554,8.290388715,8.974319285,7.947992988,8.340318987,6.17544783,9.44543673,9.205992106,7.59257481,9.341849466,5.907804435,9.708061418,0,9.38118182,8.989012457,2.153652877,8.029970943,0.792379018,8.314967759,7.94027462,2.170902463,3.188782808,9.518057233,8.11379878,5.324165615,6.841971358,7.320129962,8.970736251,3.644252465,7.654171926,6.831020226,7.228517116,8.352691095,7.762781856,6.224014101,6.606215036,8.494814469,9.180979693,6.815794815,9.780952172,8.982859754,10.2158182,9.266548985,6.817021603,6.324015677,8.151694727,6.045679471,7.172022219,8.220896786,8.791835761,7.15302474,1.355175944,6.77270679,8.329977754,6.524509954,9.038693803,2.151166728,1.205515803,6.897236217,4.79469766,7.897167912,7.254686533,9.273067107,7.974279639,7.760511815,6.693253929,8.676159125,9.038800794,8.378134872,7.722760252,8.56590992,7.632867558,7.196235084,5.73746542,8.900376553,7.666753182,7.105774937,5.817474968,1.246038544,8.399495177,7.627451415,8.195524855,7.833483459,3.95525052,8.544391885,5.108139877
NCOA6,0,4.522972255,0,4.751166515,0,6.035841813,1.123152417,0,4.056163732,5.155176906,0,6.249926263,0,4.258354342,0,6.348307359,0,3.734276384,0,4.008287095,0,0,0,0,6.721023564,0,6.803890968,1.730986234,5.927685313,0.836206037,5.324165615,0,0,5.362025166,0.821216795,0,3.43991418,0,6.552382231,4.291940884,5.2919278,0,0,0,1.010826247,5.445312341,6.495731367,7.415333536,0,1.627065389,5.860185022,2.171072638,0,0,0,0,0,1.207569071,3.409062185,1.770676725,5.798399497,0,3.311703083,5.943632498,0,1.990165075,0,3.318791985,0,0,2.868020286,0.81014476,0,7.043304668,0.893099627,5.906822264,2.727797767,1.05598622,1.704049663,0,1.094439164,5.216574061,1.902137314,0,4.897711873,5.490670212,0,3.611973137,0.926884427,0,0,1.62908859
NDC80,8.161515862,7.981111756,5.822748535,7.383314539,3.103831908,6.859055157,8.516682917,0,8.41802926,7.414618557,4.671832893,2.490945481,1.704270924,8.091380927,6.682779233,7.821269328,4.512881516,0,6.374990011,8.027467748,2.595962998,7.118745834,7.646893496,6.910544114,6.671455688,6.225956253,1.116153992,8.47128841,1.62850854,8.854198768,8.248056052,6.512652735,3.594443323,5.234117604,1.722766243,1.856016733,7.54731187,6.312854813,5.952728909,6.52334562,8.417803037,7.311048248,6.300545393,6.608391769,9.313859341,0,6.030997862,7.49827466,5.643657208,8.039738768,4.017810267,6.386888763,4.098637895,4.750920227,1.190186617,8.562863064,4.222292326,7.180293237,6.385324111,7.372647632,6.333386162,8.032040888,9.617293174,4.951106705,0,6.215866333,7.883388111,0,7.091391593,6.627257582,8.850916027,6.995134859,9.128925081,7.34081266,7.188189776,5.171547636,6.144515786,7.992075392,6.382359418,7.662338491,0,9.092425482,6.787988788,7.185389352,7.138865873,3.291695463,2.258047436,1.2650456,7.089316832,8.77365819,1.196968324,9.352456063
NDUFC2-KCTD14,0,5.833783408,3.88557071,3.142576221,6.509056084,7.152046411,6.929943944,0,6.655927945,6.924170118,6.62934114,1.026111641,0.949863499,0,6.120459893,1.410502906,6.26572654,4.270246921,6.384546754,5.738858949,0,0,1.141976308,1.175630808,6.61404739,5.6429649,7.059148683,6.726737174,2.385624973,0,2.631439836,7.08572289,2.550001073,7.093489178,7.087508462,0,4.809863915,5.937210678,1.860338923,7.725587965,6.267884167,6.388031405,0,0,1.509654281,7.736756859,1.62225288,0,0,6.102881785,1.725987235,7.731775513,0,0,0,5.729733353,0,4.625513514,0,6.485651796,5.612909554,5.514503011,0,3.385364694,1.573935701,7.473177041,5.009176429,0,0,6.477522645,5.416506987,7.280534594,3.552583778,5.15409977,0.548799056,6.035906736,6.760427098,6.103479564,7.123336455,0,0,7.041876814,0,0,4.851498874,1.622381032,4.5271601,4.92933224,6.456153949,6.415131156,6.985010494,0
NEDD4,0,0,1.702251182,0,2.851143448,0.742454593,0,0,0,0,0,0,6.565805046,0,0,0,0,0,0,5.532208282,1.816789046,0,7.929779125,0,0,0,0,5.161613626,0,4.694632856,0,0,0,6.586228844,0,1.207914035,0,6.578258708,0,0,0,0,0,0,0,1.333658518,0,4.261705612,0,0,6.295979038,0,0,1.15999369,0,1.408289121,0,0,0,6.837572016,6.553220455,8.083282696,0,0,6.611368331,0,6.065266469,0,6.584721639,5.295900986,0,0.81014476,0,0,0,0,6.782855021,7.890759441,0,8.337769988,0,0,5.824407831,0,0,1.173824055,0,0,0.926884427,4.773469781,0,0
NEDD9,0,0,0,0,0,0,1.468497933,0,0,6.385231493,0,0,0,0,6.401625301,5.488519078,0,5.770252622,4.451013477,0,5.754412104,0,0,0,0,1.941270176,6.850911451,0,0,0.836206037,0,0,0,0,0,0,3.43991418,3.174446447,0,0,6.04601291,0,0,0,0,0,0,0,0,3.055011982,0,4.037009357,0,0,0,3.336029364,4.012724831,0,4.501490293,0,4.9015069,2.14393559,6.483525603,3.486027564,0,0,2.659810472,1.547903038,0,0,6.069456833,0,0,0,0,0,4.247790619,0,0,7.154827206,3.626790217,0,0,0,4.068392409,2.864026749,0,2.725390472,0,1.527142424,0,0
NFAT5,5.325539563,6.588864882,4.809490897,5.962651128,5.211178588,5.970140472,4.484445473,2.480441138,5.766154738,5.972879209,6.972817784,2.897287102,6.159714369,5.027159089,1.595130518,4.694363715,7.646664899,6.05220177,5.320344004,4.517301993,8.230861872,3.009757125,4.053794292,1.718497477,6.269566876,2.538489809,6.681381153,3.445311755,2.929973583,7.191055491,5.327996932,6.591325481,4.647323336,7.578372599,8.296455361,6.82528841,2.182003047,3.721812343,5.179008263,4.188138051,6.876623324,6.186180679,3.085145326,8.294178392,2.870602077,5.123795953,6.475544641,6.352428669,5.338596515,7.444309925,8.152378109,8.021038173,5.763329145,7.553731992,5.678686285,0.869564339,2.368483539,3.687213386,6.09283766,7.770232211,5.48369299,5.211470638,6.85669591,4.070116295,6.122993372,1.968410798,5.745571162,2.766345066,4.362133394,7.012072162,6.845317046,5.464719307,7.219689657,0.695679115,6.023983961,3.987735095,5.302726522,2.512238541,2.350080919,2.823072834,2.739092622,6.490653885,0,4.490274039,7.061927107,6.076893355,5.052982893,2.272363724,2.127752273,6.33128574,8.141727473,6.787733106
