X,H9_96h_001,H9_96h_002,H9_96h_003,H9_96h_004,H9_96h_005,H9_96h_006,H9_96h_007,H9_96h_008,H9_96h_009,H9_96h_010,H9_96h_011,H9_96h_012,H9_96h_013,H9_96h_014,H9_96h_015,H9_96h_016,H9_96h_017,H9_96h_018,H9_96h_019,H9_96h_020,H9_96h_021,H9_96h_022,H9_96h_023,H9_96h_024,H9_96h_025,H9_96h_026,H9_96h_027,H9_96h_028,H9_96h_029,H9_96h_030,H9_96h_031,H9_96h_032,H9_96h_033,H9_96h_034,H9_96h_035,H9_96h_036,H9_96h_037,H9_96h_038,H9_96h_039,H9_96h_040,H9_96h_041,H9_96h_042,H9_96h_043,H9_96h_044,H9_96h_045,H9_96h_046,H9_96h_047,H9_96h_048,H9_96h_049,H9_96h_050,H9_96h_051,H9_96h_052,H9_96h_053,H9_96h_054,H9_96h_055,H9_96h_056,H9_96h_057,H9_96h_058,H9_96h_059,H9_96h_060,H9_96h_061,H9_96h_062,H9_96h_063,H9_96h_064,H9_96h_065,H9_96h_066,H9_96h_067,H9_96h_068,H9_96h_069,H9_96h_070,H9_96h_071,H9_96h_072,H9_96h_073,H9_96h_074,H9_96h_075,H9_96h_077,H9_96h_078,H9_96h_079,H9_96h_080,H9_96h_081,H9_96h_082,H9_96h_083,H9_96h_084,H9_96h_085,H9_96h_086,H9_96h_087,H9_96h_088,H9_96h_089,H9_96h_090,H9_96h_091,H9_96h_092,H9_96h_093,H9_96h_094,H9_96h_095,H9_96h_096,H9_96h_097,H9_96h_098,H9_96h_099,H9_96h_100,H9_96h_101,H9_96h_102,H9_96h_103,H9_96h_104,H9_96h_105,H9_96h_106,H9_96h_107,H9_96h_108,H9_96h_109,H9_96h_110,H9_96h_111,H9_96h_112,H9_96h_113,H9_96h_114,H9_96h_115,H9_96h_116,H9_96h_117,H9_96h_118,H9_96h_119,H9_96h_120,H9_96h_121,H9_96h_122,H9_96h_123,H9_96h_124,H9_96h_125,H9_96h_126,H9_96h_127,H9_96h_128,H9_96h_129,H9_96h_130,H9_96h_131,H9_96h_132,H9_96h_133,H9_96h_134,H9_96h_135,H9_96h_136,H9_96h_137,H9_96h_138,H9_96h_139,H9_96h_140,H9_96h_141,H9_96h_142,H9_96h_143,H9_96h_144,H9_96h_145,H9_96h_146,H9_96h_147,H9_96h_148,H9_96h_149,H9_96h_150,H9_96h_151,H9_96h_152,H9_96h_153,H9_96h_154,H9_96h_155,H9_96h_156,H9_96h_157,H9_96h_158,H9_96h_159,H9_96h_160,H9_96h_161,H9_96h_162,H9_96h_163,H9_96h_164,H9_96h_165,H9_96h_166,H9_96h_167,H9_96h_168,H9_96h_169,H9_96h_170,H9_96h_171,H9_96h_173,H9_96h_174,H9_96h_175,H9_96h_176,H9_96h_177,H9_96h_178,H9_96h_179,H9_96h_180,H9_96h_182,H9_96h_183,H9_96h_184,H9_96h_185,H9_96h_186,H9_96h_187,H9_96h_188,H9_96h_189,H9_96h_190,H9_96h_192
TRAPPC8,1.467353138,3.762071335,6.600603386,1.702884302,2.413809967,4.487815652,9.962295526,9.773982552,9.872610016,2.371551388,0.885310456,2.640037464,7.672964766,3.106811534,3.759044063,2.62092251,7.829196735,1.88408173,4.541930816,6.091310708,9.636489896,2.908893981,1.012619577,6.114254151,9.547197232,2.705065147,8.993071979,6.862917314,4.577931934,4.755112554,1.170288536,8.255223712,1.691452258,6.141127351,9.191696647,6.898320884,1.191812746,0.893099627,1.20643221,2.400628011,4.004256896,6.329220945,1.274001642,7.982082594,8.905089602,3.271325571,8.706151542,9.716024396,8.002051727,0.75355603,1.491209169,8.904133906,2.257153314,0.808153465,2.277923491,1.85361036,1.083225806,6.625374946,5.413769631,5.025838865,1.420731477,7.973355702,5.995841192,10.36142172,7.71992355,8.619702161,1.061764878,3.344362827,9.142817019,2.348154712,8.76986591,7.0987344,5.007847654,2.894724721,3.698809254,4.653826519,6.805165559,8.978989605,7.32894133,7.243516475,1.610331354,3.938157988,8.813953899,7.294644681,4.350187933,8.394744116,5.808046919,8.205010263,6.745876249,6.016573246,8.924910028,4.46349991,8.651345718,4.890913829,0.639435345,1.303555073,6.920439958,4.883562579,5.856325932,7.528421973,8.749658593,6.030244558,6.944935443,7.506189763,7.305464653,3.941416582,2.948733143,4.514024196,7.426849587,7.096053865,5.135887856,7.37857223,3.574955113,12.24942893,5.649541337,4.4668628,5.628515965,3.184134515,3.296474989,2.359226652,7.708570862,4.64897389,8.58239404,5.727933674,1.940710705,7.573552625,7.219984776,7.295328618,8.443684812,7.380868029,5.019917648,9.292894294,1.086338358,0,0,4.456455124,5.962973151,0,4.379101004,6.098982852,2.685714071,8.124218207,0,0,7.94754762,6.283327108,1.543080125,6.916192796,6.380132672,0,6.145714686,0,0,0,0,9.294713459,8.963684354,0,0,7.208309721,1.679162027,4.819724386,7.231250724,2.020323151,0,1.860382263,6.231477258,5.437538815,5.004633202,0,4.631221665,0,7.788660309,8.706961982,5.406802963,8.414392214,0,0.85459129,7.593851845,0.776853276,4.570720446,0.836879339,6.478467101,3.245852781,6.559030178,5.132499471,0,4.705446875
TRDN,8.687782101,7.0319138,9.127384802,1.089332601,11.26819834,9.488701729,10.04248093,4.080145126,8.459264588,0.875775847,9.122917665,0.805407856,7.843360219,8.162239979,10.56266712,8.416715168,5.643054733,7.516512542,6.970894815,8.103170098,9.393961573,10.24868933,5.933047446,5.300286702,8.037885241,7.936770964,9.406724354,8.700539405,8.285369357,3.807571937,1.170288536,6.697422127,7.800037611,7.847258899,8.294295817,8.951874007,0,7.371341868,3.145021114,7.399003254,9.222112626,7.221852707,1.274001642,7.752761785,9.261430065,9.849276203,8.476098873,8.026568174,7.951580294,8.261769229,9.754319245,6.512952871,6.049045991,0.808153465,9.256436551,0,2.1231049,4.138619144,2.583880656,0,0.640686374,9.237147922,8.411283428,5.97568248,7.428057983,10.19118335,1.395734857,7.298612035,8.485697523,8.112224005,6.985340351,0,8.861733328,0.851701111,5.511131244,6.366581977,5.778468698,6.727735247,9.657494702,8.856563094,7.950622096,9.420328168,8.016455235,6.100160406,6.990598132,8.438886678,6.751792385,7.71369802,7.942605941,5.910991264,8.082905919,0.881652902,8.732735957,7.152793854,4.705832599,8.605179274,7.445161876,8.262752141,7.662771474,7.597595125,4.526422803,3.080921669,8.780343799,2.435548284,8.418718845,1.073730802,7.357351139,6.703420195,6.146679135,7.567603329,3.638216107,5.834664862,0,11.61698653,6.659515099,6.604825334,6.834147201,6.948676455,0.667520964,1.023424355,7.99597691,7.465214045,6.685816705,6.358180787,7.73447429,6.796418791,7.612571651,7.107345258,5.285856568,10.36130632,0.726919317,8.734207269,6.84164211,8.868023797,9.209351897,6.822335635,8.507309436,8.906321052,2.168519289,1.752750964,0,7.615218335,6.477918959,6.356906083,7.736965987,7.036528125,6.566721459,5.371414815,8.708552143,3.220676412,7.510021661,0,0.981919647,8.445662017,8.237283481,1.76852935,9.435510714,1.477812091,8.859835845,7.043773508,9.417324808,9.871847178,0.982225373,1.338209454,7.030208199,6.32068608,7.140985394,7.500519255,7.057314497,7.338504542,6.857708864,8.685665289,7.258231625,6.109429312,8.077646121,6.748076738,9.699186461,7.366898647,8.552799978,8.121577925,6.482692173,8.185377335,9.418502429,1.993818929,2.124922121,6.656515579,8.661210862,6.17171628
TRERF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.424818418,2.089230679,6.253616214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.566325003,0,0,0,0,0,0,0,0,0,5.63713182,0,0,0,0,0,0,3.983026723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.496708622,0,0,3.84651987,0,0,0,0,0,0,7.138569066,0,6.69895427,0,0,0,4.072216367,0,3.828222432,0,1.520550755,0,0,0,2.925620437,0,0,0,0,0,0,0,0,0,1.483410891,1.114984292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.709158885,0,0,0,3.676375921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.295264584,0,0,0,0,0
TRIM2,0,8.664460615,0,0,8.761942828,0,8.659639493,7.662166131,0,0.875775847,5.914118279,0,9.838515141,0,2.372854713,1.979541011,0,4.099890545,0,1.245528041,2.952189712,6.824064918,1.012619577,0,0,8.842386908,8.504986119,0,5.873618421,0.752167434,6.585609982,7.690454774,0,0,4.054408675,0,0,0,5.567485118,2.97242201,0,3.051778397,7.911062863,4.32241959,6.771974688,0,0,6.766234338,3.302584748,0.75355603,3.454419035,8.557302422,7.089073336,6.892080759,5.326261356,5.870580824,5.157117148,0,5.806079806,6.650161564,8.18914324,6.686662705,0.708851829,0,0.789578935,1.874769117,6.959183488,0,0.982772548,8.295300375,0,0,6.112581461,0,6.473986871,0,1.012061219,1.410167346,6.58931849,0,5.297439638,0.922608997,0,3.510983892,5.945123855,2.988549735,5.808046919,7.244424378,5.060071162,4.907681093,2.648947697,2.206099549,6.81264774,0,3.789473174,4.852943334,0,6.435569011,0,4.419695342,0,4.547489612,4.867971433,3.496883786,4.798899816,0,8.607092695,6.978007082,0,0,5.105090521,0,7.166408551,8.283535826,5.322600385,0,7.054732177,5.986444752,0,7.412432006,0,3.923140256,2.065563595,3.23409812,5.676795831,5.308009088,5.501604976,3.315456198,0,0,5.019917648,0,0,0,5.546061053,0,5.740391057,0,5.424499221,8.543337423,6.000773067,7.00114405,7.39544229,5.314707445,0,0,0,2.792876946,7.089546105,0,0.97780731,5.804151754,0,7.671503532,6.512712654,5.282116134,0,0,8.001664273,0,0,2.865207727,0,0,5.245323857,0,0,8.537594059,0,1.574174914,0,4.061594201,0,0,0,4.173016729,8.347000315,8.955519292,2.567512274,0,6.668005501,7.29875251,3.295264584,6.057965305,6.260033148,0.857092243,0,0
TRIM22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.174829333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.854415869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.241420388,0,0,0,0
TRIM25,0,4.361015502,6.357782187,0,0,0,0,2.967220527,0,4.002693834,0,0,1.377971014,0,0,0,7.40006646,5.057196754,0,0,0,2.908893981,0,0,4.203543403,0,0,3.432534001,0,0,0,0,0,7.034907491,0,0,0,0,3.433956707,3.877455193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715131062,0,0,0,5.441675045,0,0,3.29649046,2.265141806,0,0,0,0,0,0,0,0.798592403,0,0,0,0,0,0,0,0,0,2.352317624,0,0,5.727944086,0,2.159751485,0,2.19738138,0,0,0,0,0,4.890913829,0,0.794255254,1.107767129,5.994158314,0,0,0,3.81328964,0,0,4.138568635,0,0,0,0,0,0,5.926193443,0,0,0,0,0,0,0,0,0,0,6.333591317,2.667078544,0,2.199179305,0,0,0,0,0,5.578662959,0,0,1.099682367,0,0,0,0,0,0,0,0,0,0,0,0,0,1.304235015,0,0,0,0,0,0,0,0,0,0,0.829571362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.333004508
TRIM27,0.912703959,8.765777228,0,0,0,6.700216754,0.986599319,4.473699474,0.887353903,7.745000823,0,9.246350762,8.217440565,3.106811534,0,7.287979254,0.710175398,2.197940468,2.722151529,0,1.424818418,7.753844694,0,0,6.602624993,1.681831195,4.844062098,1.475727856,3.77746807,7.26306884,0,6.670717341,0,4.041029861,0.678589733,0.806255155,1.191812746,6.812896751,0,9.100352746,0,3.309300463,5.851313398,4.684193686,6.15659686,6.764351113,0,6.715002929,6.352052866,1.246035053,3.953261484,6.352560838,8.615284122,0,0,0,7.389708526,0,4.501259333,0,3.538829124,6.960617714,0.708851829,4.630491258,5.798121602,3.273388312,1.061764878,8.468814718,7.222954015,5.549278822,0,7.565667222,0.72200219,0,7.164827441,7.420700838,6.309119196,5.480660551,0.972713407,9.086791651,3.73544826,1.882298866,5.094218634,6.944882336,1.145499215,6.726810213,4.186354933,0,0,6.003454577,4.159524885,1.818627722,6.040483124,0.750700523,5.614138454,1.976996928,2.158774936,6.249815615,5.23915178,0,0,0,5.418865447,0,0,6.072366763,4.757169607,4.888937999,0,5.165759605,0,5.034439984,2.424067386,0,4.725029003,6.839023164,5.846736311,2.491168726,6.683458524,2.034995436,5.720909691,5.06999357,5.038249471,6.535097747,0,8.531757806,3.522726027,2.886862356,0,4.386989092,6.554962549,0,0,0,0,0,5.707086115,0,2.168519289,1.752750964,0,0,0,0,0,6.976625057,7.250001278,0,6.736464635,5.279319818,5.204390512,7.118225489,6.134046584,5.150279469,0,6.182099829,0,0,1.136935083,0,0,0,1.561213997,5.59632606,0,2.64664129,0,0,0,4.549261542,0,2.422374558,0,0,0,7.605517242,0,2.081675598,2.099376835,0.776853276,0,5.906016858,0,6.025301943,6.074579515,4.795749532,0,5.333004508
TRIM28,6.421673987,6.357373387,7.950146615,8.560984081,7.370637709,1.947958882,4.296359445,8.201304152,6.453017134,6.327768021,7.865625268,5.050872155,6.849628436,7.316391271,8.636866681,6.873754151,5.169129908,5.338803274,4.297328736,7.912496057,9.164490653,7.08843058,1.012619577,7.133336791,5.878943769,7.962544916,5.580141673,6.667324722,2.134261217,0.752167434,5.619026482,5.453719183,7.756071258,10.25103764,2.927198316,6.586173906,8.484712669,6.599944644,4.003432967,7.864148184,0,7.116114152,2.393674927,5.600419536,6.602366295,0,5.848958266,6.207786483,7.253824518,5.374018947,8.42723288,2.537189579,5.564097404,1.323045931,2.277923491,6.623378619,7.340763691,7.474810279,6.803919759,6.062728081,4.546143071,0.849833723,7.353504822,6.638805357,6.65555326,6.90328657,4.670635373,6.914019204,6.535561745,0,7.225159666,6.393097114,5.635470584,5.395485422,5.532250299,7.627606814,7.458346141,6.218877037,6.01182799,3.580892752,4.826612612,6.301845147,4.553426617,3.137524872,5.663950647,4.197070705,4.123163789,4.434438139,0,1.711847017,3.771149361,0,4.772606881,6.041065893,5.05951636,4.160773743,4.445735384,4.83777678,3.812216899,3.975906143,3.85522671,3.080921669,3.758517213,3.061689475,0,4.041608626,3.765675553,4.195983642,3.337819806,2.2547643,5.644232317,1.927330759,5.71901998,4.637613061,4.41667449,6.093806046,4.311059649,2.491168726,4.684276517,4.436612423,4.340080531,3.015239401,8.231132948,5.78865075,6.206844616,5.371977986,4.29681155,3.315456198,3.30298182,7.056563853,3.436497153,4.60853914,0,3.261077599,6.096797942,6.104220908,3.967171588,3.53378021,1.114504178,4.936641202,6.688726493,2.52764787,0,2.081802646,4.150816551,3.788126911,3.402012707,0,8.501852137,2.818142337,5.31392759,6.367583183,5.009120271,1.817766051,4.671918788,0,6.409026876,0,0,2.288590784,2.105553487,0,0.982225373,3.111342899,2.111091836,5.487056769,0,2.765457537,3.979466868,5.294054429,2.311407023,3.624962682,3.42407942,0,2.108994871,5.94581618,5.491799119,4.406411519,5.277251624,3.714533918,4.983867875,1.363095152,4.778767885,2.636931607,5.278735609,3.963927949,6.22792119,2.119484332
TRIM33,7.336531969,3.961454113,1.809644642,1.089332601,8.717310879,6.753930178,10.00650817,5.606868339,1.432724564,7.503433742,4.676250487,7.204936889,3.510160417,6.885908516,3.759044063,0,8.513450168,4.484518611,6.721698069,5.48779833,1.424818418,6.420136855,1.012619577,10.07320296,6.925722267,7.910594373,8.508777238,3.751536,4.769425295,7.918031919,2.044889825,8.251083604,3.310233442,1.838721082,0.678589733,0.806255155,1.549222597,3.258763045,7.574487984,0.892247965,7.676527295,5.347053042,0,7.203127467,6.054347441,4.116777002,0,1.332881549,8.126281426,9.465231036,7.292061928,4.033390308,8.349512876,0.808153465,7.562229274,8.650369448,6.619601394,2.971019326,7.625634054,1.592462,8.058308883,6.343928646,1.822938579,0,7.813960428,0.737130602,4.067682811,0,1.561946544,2.09537781,4.748016676,1.187528132,7.665229636,7.147977339,4.521872382,6.804174802,5.583467961,0.634648989,5.117985431,0,3.493916017,7.79075381,8.132789893,0,3.245737007,4.127203971,6.304203813,5.867485741,6.395968355,5.79751072,6.897372851,1.424906007,2.823137726,5.706237009,5.475801852,0,3.183618116,5.543189415,7.662771474,6.348300079,7.773703356,2.721626658,4.452200899,5.397706777,3.912377066,3.452045247,5.508577295,1.704953461,6.886380903,4.962572413,0,0,0,0,0,6.904051329,7.054732177,6.546070979,1.122131072,6.997739341,2.810779574,5.443265777,8.086443313,6.413699711,4.094858227,5.206401124,5.889870799,6.9370549,3.10474875,0,3.147504172,9.878811731,6.720702903,1.051980013,9.389829148,4.994457722,6.928136566,5.563619305,9.29434674,8.873678169,3.6954128,7.306409538,0,5.556900153,1.261187901,7.170895529,4.027975029,6.887720872,0,2.654428645,6.525601663,0,6.563902546,6.094714024,7.922824711,0,8.565366827,3.311256174,9.215705298,0,2.70178129,6.60494899,6.918717382,0,2.933641083,6.499133324,0,4.489199531,5.850126696,0,1.756255438,6.169012574,1.148424003,1.954221851,3.833459443,4.488397673,0,0.85459129,0,0,0,3.00512505,5.346104495,6.569268105,0,5.098736828,6.263075562,3.350470579
TRIP11,0.926167974,5.442669619,2.245384681,5.334000525,2.082626302,4.855691041,8.579140732,7.510756396,1.734827924,8.124698606,1.89506613,9.587158638,2.128934967,8.177422639,12.06133688,9.263802039,6.018573234,4.725173095,7.201605442,7.845448072,6.419440509,8.59060773,8.179961663,6.144011745,6.594635926,9.346477018,6.836137515,7.9459609,8.226985043,9.106542752,7.882950669,5.216583539,5.431817904,9.076617451,5.507685459,6.45763093,1.227860448,9.383520389,9.922196966,5.564430849,5.970659308,0,0,10.20263217,5.998183099,3.243761437,3.250247594,6.54388656,6.92186202,7.738174008,1.858500348,0.971526491,2.21665857,8.498641313,9.698653778,4.613179873,1.699873279,7.18302671,2.561672735,3.003805474,1.012574906,8.372326671,4.157019751,7.34220865,7.942364009,2.779962352,0.646615659,1.980175946,6.235759638,2.659751849,0,7.228598193,1.847146429,11.03097346,9.067462843,4.578432787,3.444031381,6.929424937,8.598601886,5.883403759,7.076888251,7.207996971,4.127983925,7.219366719,9.608251338,7.882006855,7.367727059,7.239553588,7.183628252,6.611191584,8.687910171,6.808623184,8.91208437,8.836622278,8.421826345,7.437293,8.94662522,7.038524439,1.598487149,8.066812441,8.340256512,8.271522382,6.67128845,1.443491312,7.761684842,7.941764996,8.034155769,8.998612419,7.303306387,6.417943891,7.968616181,8.997905455,7.008850966,10.13417835,6.489346342,6.054245011,4.51682262,5.322378313,7.765208432,8.219193466,6.147739767,8.012254651,8.86357256,4.634847993,3.169342652,9.685643265,7.092922413,6.494758068,3.332316266,2.666220492,7.930911126,8.070906713,8.490225075,3.868921371,2.147054325,7.303327641,2.874170182,9.258828384,6.371717434,7.802728439,6.020954304,8.410383593,2.934140114,7.342556248,8.080356042,5.497223397,3.39677836,6.104934718,8.245493447,8.733894855,4.055530038,7.418196972,6.521196743,6.73915892,2.981078272,9.244428575,5.500654189,2.908289002,4.883395542,7.49914357,6.856190753,2.816687508,7.826029988,2.508962494,7.30257035,7.313622883,2.878406333,4.637082813,4.142690865,4.609719142,7.214203872,0.970349881,2.983850472,0,2.035096869,2.238726328,8.967841032,5.015417099,8.105039864,8.617077241,5.709900451,9.238465449,10.13590446,1.255227624,2.899765697,4.176940445,0,9.182326913
TRIP13,3.660050792,2.883902584,7.503032793,7.653046808,6.589765247,0,0,7.110232074,8.753240753,0,5.622427408,1.723659271,1.67023774,6.252360469,3.402094449,5.889769035,3.843588264,1.801098771,1.079628418,1.794060544,3.089877676,1.51372837,0.960764643,8.605914617,8.562510869,1.073254437,2.686872685,0,6.88214448,3.07816858,0,3.257798872,6.5334748,4.44597885,2.8183986,7.914904793,1.447585852,1.836524404,0,6.854725263,0,5.636250645,1.631851577,0.984662957,1.782615068,4.99110719,0.723354135,0.940375117,6.638316271,0,2.808236148,0,2.973079826,3.783086913,2.532710261,0,0,0,3.838416138,7.792281183,2.341995668,4.976690874,1.190106343,1.633774441,0,7.968117432,1.061764878,5.946875149,7.053057671,8.436052092,5.005134384,8.494457627,4.821594062,8.448751186,0.736259286,5.374412293,2.568380905,1.677706069,5.852727135,3.04049277,6.635430229,1.871746747,0,6.338055919,6.2584829,5.207831057,3.1093346,5.705143901,6.711923461,5.554576436,2.057712878,0,0,3.699712811,5.457607133,1.299257575,3.142691611,2.724366285,2.236504458,4.297787418,2.869379218,0,1.359943328,4.568314782,6.304794561,1.238169001,3.268450822,7.300060491,1.361249376,0.856867072,0,2.548453736,5.122790799,2.850385919,6.690176491,5.087039267,2.862812988,2.816333359,0.725138095,0.876972933,7.866875172,4.986692467,3.342518821,1.329804782,6.547076906,5.425714679,6.354006134,5.992919871,1.862161087,2.804726946,6.51294324,1.586235838,0,5.839071992,1.403828359,2.691654137,2.617348171,2.686247115,6.593157703,7.739257077,0,1.887879195,1.790724209,0,2.519942754,2.927938665,3.583432289,2.59468903,0.693499479,6.345622261,4.477668428,2.964872829,6.39315122,2.010929719,1.118345264,4.993882069,2.504571105,0,2.679894719,2.159022482,2.752170796,0.828082035,1.212220007,1.947874821,4.863485941,1.887992948,1.758596661,4.289748571,4.39226149,5.661802844,7.054918009,0,6.82202547,1.544343138,0,2.936536046,1.539329423,2.269932465,0,1.597424668,0,1.371886821,6.548085777,1.955497918,1.059479215,6.106360771,0,1.281046855
TRIP6,0,2.996729219,6.186382363,5.898288248,0,0,6.20225404,0.813778358,5.746484126,4.748720647,2.792883355,3.422141111,0,2.826154381,4.704755908,0,0,7.270502846,0,6.87700214,0,4.359750694,0,0,3.517857964,7.35150174,3.846274767,0,0,0,0,5.356532925,5.851719891,5.642748703,0,0,0,0,0,0,2.657823995,0,3.016419747,6.097488438,3.713877363,0,0,0,5.188530214,5.615181792,0,0,0,0,4.900792223,0,5.886939054,5.491122478,2.583880656,0,1.082798933,0.849833723,3.840418753,0,4.369563289,0,4.924197666,4.152777417,2.969715599,0,0,5.667530145,6.302617944,0,0,0,3.343566211,5.869531814,5.560756372,0,1.610331354,3.938157988,0,3.137524872,2.213092165,4.197070705,1.792392939,5.017099425,3.356970781,3.253119119,6.097670456,3.101375313,4.54116353,3.248734626,1.080956902,1.303555073,2.490691697,4.018814957,0,3.75147282,1.153648773,0,2.047364562,0,1.830192813,4.13529211,4.513636073,3.529511899,4.476280861,4.962572413,0.801259477,4.366291311,2.91652047,0,1.431068126,0,4.311059649,1.727339406,0,0,1.139683788,3.923140256,0,0,2.930587867,2.456865393,2.169212944,0,3.773021693,5.688220077,1.208019089,0,5.718091417,3.552590382,0,0,0,0,0,4.11613085,0,4.538710118,2.921671189,3.306223693,0,4.337851801,1.543080125,0,0,0,0.97780731,5.68443764,0,0,0,0,3.232331557,0,5.61368881,4.29658769,4.380020804,5.35061882,0,0,0,1.461542037,0,1.731119986,3.473586036,0,0,2.995817615,0,0,0,6.109279882,0,5.191987363,0,0,1.858634832,0,0,5.230376493,0,0,1.510371521,0
TRPS1,5.25050553,7.534322953,0,7.727788155,0,0,0,6.569374457,5.128920672,0,3.588570757,8.975279921,0,3.878389686,9.723301499,0,7.733279767,5.573773283,5.983414213,5.083437931,0,0,0,0,7.378745445,6.19945767,6.474829478,5.122819539,2.134261217,6.213782492,0,3.257798872,5.545697864,8.563685246,5.138844786,6.198071909,0.715628071,0.893099627,6.890016425,3.959132202,0,7.53713415,6.303913611,7.72762533,0,0,6.837456664,0,4.588188373,0,0,0,6.162275144,6.893630607,5.637032237,0,6.134232607,0,2.114478621,4.868829725,0,5.213471464,5.639715892,6.117430543,6.393295502,0,0,0,6.30561995,0,7.354634696,4.0849377,0,6.765801129,8.044491207,6.097201405,0,5.785311906,0.972713407,0,5.591680932,7.234148739,0,5.49827442,8.383436698,7.103631186,5.72087165,0,5.561611986,3.415778604,6.748143785,6.215216482,3.476165429,4.637571863,2.717472149,5.469779648,0,0,2.792974627,3.624641678,8.209012751,5.574505146,0,3.295634535,8.241219637,4.782244387,7.393841842,5.125269319,6.990084824,7.423500511,8.306683915,3.495635111,5.940346975,0,5.548575195,7.267476701,6.900686546,0,5.476940813,6.438934411,5.753454756,4.170236541,7.807472327,7.058061601,2.518932545,7.752432676,1.736324758,1.831326075,5.238221595,0,5.874837509,0.952942791,7.049589636,5.226961739,6.022638619,0,7.551980528,0,0,7.17378041,3.27714963,5.651104751,6.144019321,4.460534848,0,0,3.642119343,0,0,6.356852454,4.829646428,5.359117179,6.781303996,0,5.178152177,5.410133013,0,0,0,2.687083296,6.043767876,5.973068043,0,7.652717214,0,0,5.665005472,7.143021861,5.400622939,6.011280707,6.436549295,4.896246234,0,6.833978353,3.833459443,6.601964218,0,4.35034971,7.135686763,5.823861238,7.184532013,0.836879339,6.853240184,7.406253849,6.617496954,7.884483731,6.038023195,7.321606866
TRUB1,7.555394113,9.198391538,4.957297638,0,1.058108189,0,0.986599319,0.813778358,1.432724564,0.875775847,0,8.461032039,0,7.545352802,2.372854713,0,7.689501644,6.304587575,0,3.581161491,0,8.666308421,1.601764191,0,0.762965149,0,6.818162213,7.96274548,0,4.065175186,1.170288536,8.363197505,3.463906837,1.838721082,4.983189449,0.806255155,1.835435797,0,0,0,0,3.186277801,3.249427838,0,5.963852451,2.759202718,0,7.885132991,1.471636666,8.283433606,0,5.724905957,5.206115388,1.323045931,0,0,1.083225806,8.422541773,6.114197641,0,0,0,0,6.310471579,0,0,0,0.818081649,0,0,0,0,0,0,0,0,7.441735629,0,0,0,2.839890832,4.307890599,0,0,4.43348385,4.503181259,0,3.030851975,5.060071162,0,3.771149361,6.231483927,3.924067995,6.300444086,3.389736018,0,7.799493602,0,5.66723399,2.963617204,7.084526101,6.09072504,4.524040386,7.552109979,5.388655712,3.590805012,0,5.381398108,4.54044588,0,4.714198274,4.905427245,6.053120051,5.924340348,0,1.213876518,0,1.727339406,3.858808228,6.23567238,3.039131988,1.273211871,4.081499292,0,0,3.762628531,3.662121749,1.831326075,0,0,6.611052496,0,5.207386073,8.712924696,8.584700005,0,0,0,0,0,8.073815892,0,6.619751259,5.926405857,0,0,0,0,0,0.812758712,0,8.347866832,5.549339894,5.511420517,4.582577535,0,6.071456946,7.113377878,5.254485715,0,0,0,0,0,6.1885841,0,0,3.188953229,0,5.98148635,4.075077119,0,0,0.969643197,7.60632025,6.213596176,0,4.101391922,8.078897356,0,6.150637247,8.69490145,8.787393287,0,5.369520422,0,0,6.067625234
