X,H9_24h_013,H9_24h_014,H9_24h_015,H9_24h_016,H9_24h_017,H9_24h_018,H9_24h_019,H9_24h_020,H9_24h_021,H9_24h_022,H9_24h_023,H9_24h_024,H9_24h_025,H9_24h_026,H9_24h_027,H9_24h_028,H9_24h_029,H9_24h_030,H9_24h_031,H9_24h_032,H9_24h_033,H9_24h_034,H9_24h_035,H9_24h_036,H9_24h_037,H9_24h_038,H9_24h_039,H9_24h_040,H9_24h_041,H9_24h_042,H9_24h_043,H9_24h_044,H9_24h_045,H9_24h_046,H9_24h_047,H9_24h_048,H9_24h_049,H9_24h_050,H9_24h_051,H9_24h_052,H9_24h_053,H9_24h_054,H9_24h_055,H9_24h_056,H9_24h_057,H9_24h_058,H9_24h_059,H9_24h_060,H9_24h_061,H9_24h_062,H9_24h_063,H9_24h_064,H9_24h_065,H9_24h_066,H9_24h_067,H9_24h_068,H9_24h_069,H9_24h_070,H9_24h_071,H9_24h_072,H9_24h_073,H9_24h_074,H9_24h_075,H9_24h_076,H9_24h_077,H9_24h_078
POLR2I,7.045437921,6.36874476,5.72929662,6.69466809,5.594762231,7.68539668,7.113340261,5.707476963,4.570806406,7.201521596,6.56856948,5.045278178,6.364207637,5.756930443,7.665491219,7.133169787,6.335419238,5.755635516,6.659566361,8.055393051,5.015350746,6.831551138,6.415140996,1.679679491,6.974666939,6.61852313,6.144117432,6.63081143,6.340674623,5.840917166,5.62263371,6.433232655,6.669084051,5.691484476,5.750104755,6.248523843,6.960439597,5.653171975,6.212290777,5.690688147,7.536948238,5.145269673,5.064868948,4.144790655,4.6789757,5.738976041,5.546660459,5.412972729,5.169725132,0,5.980044652,5.494932099,4.804877875,6.361666033,6.086887036,6.688805315,4.892283773,6.637459741,5.757250701,5.628426335,4.9435676,6.563231893,5.995830449,6.547775474,6.316430804,5.982054078
POLR2K,8.092803489,7.376377633,3.171171839,8.770584159,7.999260865,8.381628342,7.460399549,4.97417233,6.924419672,8.291172337,8.183372429,5.338666604,7.903640184,7.372799377,3.248526551,4.50955416,8.278732351,6.960278876,6.421862752,7.861910587,8.677044871,4.735223244,8.608261534,7.049625769,0.823677927,7.299586063,6.582542633,5.781315399,7.673800077,7.932289231,7.897278448,8.135923103,7.187536074,6.650074502,6.273343506,8.398763155,7.281626156,7.194986689,6.629578314,8.287948638,6.522728388,7.955662745,7.291473551,8.704593918,7.64623399,7.887736552,8.171251733,9.072378529,8.698509794,5.323303515,5.961543795,3.78784339,8.666267686,0.595414586,9.097368076,6.532934054,7.555898683,7.786368395,7.744127848,6.10549639,7.186076742,6.349208003,8.322848776,6.277966007,7.11830376,6.32153418
POLR3E,4.218824937,0,6.967175686,0,5.359171706,0,6.028065858,5.241802243,0.720428743,5.613500322,4.146797618,5.669788639,2.930526491,3.696498641,5.609834522,0,5.603619,2.329971254,1.314192708,7.317789208,6.726577079,7.525104312,1.287886007,7.377363075,0,3.983721094,2.94383237,0,0,5.178180476,2.866810264,2.208165065,4.187385451,0,5.658849827,5.135013399,5.647109456,5.100830203,5.111660152,0.760290405,0,2.663658542,5.837857961,3.879051965,4.868804787,2.91666072,4.677268104,6.183059059,4.644789909,1.611002188,5.002542391,4.779138089,1.108518111,1.829660255,5.698494533,0,0,0,2.215159903,2.899642052,4.218814643,2.834994106,6.052519795,2.067509538,7.198657261,2.259008512
POLR3G,9.277790377,3.376256029,5.654817002,7.908867471,5.946633618,8.712126414,6.891457715,5.359043072,8.192057174,7.138314482,7.727318653,8.400219198,3.733517261,3.350990656,8.583710548,7.684474934,5.496721638,7.455694166,7.375179287,9.102282785,5.684264303,5.635333975,7.356778637,5.936186834,9.417732416,5.672965719,7.912213717,5.892983567,1.863498198,6.416408628,1.231937815,7.691659333,8.036043396,7.070724877,6.628695742,7.925819037,7.90091846,7.03517315,4.246912955,6.003122551,6.359188872,5.305259654,5.863244757,6.58957847,6.092626571,8.330904358,4.522609983,9.027957954,8.367556661,9.882607681,7.621278846,7.161544706,5.805329206,9.880339286,5.864216842,7.424155946,6.997181175,5.745060844,7.184975417,7.532774724,8.923312762,9.166391042,0,5.236633577,9.036777417,8.437397066
POU2F1,5.41899332,7.840367021,5.181405691,7.238496374,1.154228047,3.209921631,5.344944848,9.093627227,4.646253141,0,7.01810304,6.696728416,4.894704475,4.06663802,6.773942725,6.285919048,6.697524899,1.632849355,6.271866878,6.65876856,4.48989491,2.531276806,7.021764596,5.647031798,6.002297853,5.34696929,7.726479042,6.635057884,3.530514966,7.039020104,3.305786939,3.36333329,6.558734664,5.846691696,6.36495056,4.81232234,3.637735224,5.790169271,6.568188368,5.9912125,6.58442553,5.845053486,7.167952184,5.734463956,5.593557467,5.746037144,5.712306551,6.005956199,5.542997486,7.129669027,2.546368424,7.884310717,6.211803632,5.993418263,5.866811446,2.45005487,4.907289341,3.02571924,4.946921697,6.087100052,2.114251757,4.656467057,4.973636637,5.250005106,7.074113609,5.360129024
POU2F2,0,0,0,0,0,2.787598877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.066514775,0,0,2.315838333,4.010032738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.899642052,0,1.722804636,0,0,0,0
POU3F1,0,0,3.545602962,0,0,0,0.986248122,0,0,0,0,0,0,1.911134225,0,0,0,0,4.397085872,0,0,2.276547909,0,0.794538618,0,3.705053029,0,0,3.156504728,0,0,0,0,0,1.956488148,1.091635869,3.096907346,0.82765821,0,0,0,0,0,0,1.138016612,0,0,2.133072271,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88797826,0,0,0,0
POU5F1,7.533788448,7.649742126,7.212924587,6.950161045,6.512987342,7.135611208,6.754829347,9.052266555,7.754981169,7.733949594,8.42892401,8.230939134,6.865377805,8.075484945,6.837140111,8.768003917,6.679762942,7.19247171,8.077998793,8.177669902,7.345397332,7.628709907,5.613264806,7.013338083,7.780258851,7.903035658,7.346818349,7.524819839,7.572770665,8.351641663,7.869644617,8.838420023,6.740347954,8.275747551,6.668944359,7.092996634,6.713288944,7.88914934,7.835337626,8.733038905,8.071076241,7.147385451,7.030298774,8.256473853,6.166236438,7.651058237,7.497574812,7.424755889,7.934601968,7.322560939,7.654958052,7.558948342,7.56910213,6.006891558,5.305313127,8.014426371,5.672292877,8.542285395,7.565187393,7.166167474,7.990334735,7.409061788,6.661111421,8.255541607,8.082039693,6.582862198
PPARA,3.373431567,2.831513844,3.36863783,2.888052462,1.234545032,3.621050477,2.649159475,2.8509154,2.561417586,3.301206609,3.401443587,3.192051336,2.84381085,2.809389407,3.631719755,3.583384462,4.313695055,3.959245087,5.396186664,4.358775306,3.809484936,4.650145827,2.487031393,2.063669551,2.340601369,2.576488139,2.407845286,4.733862054,2.46730386,2.597645338,2.12385439,1.833326193,2.433080947,2.070755904,1.427756822,1.728342336,0,3.145472989,4.992274749,4.057095091,2.519424496,1.748403356,3.070643625,2.392628603,3.233501253,4.359090355,2.258491822,2.736635374,3.174449193,5.690034872,2.355289586,3.113816111,1.916467946,2.509754785,1.452916708,2.309600678,3.401776132,1.614934125,2.88382269,3.172069996,2.842622332,3.1685389,4.187683011,2.568289993,5.371870332,3.551757794
PPARGC1B,0,0,0,0,4.11956182,6.493919518,0,0,0,4.622241499,2.529910042,0,6.261183845,3.795443288,0,0,1.577423841,1.591668244,0,0,0,0,0,3.18265231,1.344728939,0,0,0,0,0,0,4.637943693,2.609276681,0,0,0,2.256380766,0,0,5.548217187,0,0,0,0,2.926816223,0,3.732580766,0,0,0,0,0,0.658207148,0,4.246048616,0,0,2.224335001,3.050790826,0,0,3.350935435,0,0,2.845902079,4.317095673
PPM1H,7.254191622,5.369820196,5.10289981,6.727145009,5.271239743,8.993418214,7.648457366,0,0,0,0,0,6.621550038,5.663880857,6.687163525,1.668017568,5.871512891,4.614497507,6.458905937,1.162476288,0.749623962,3.647949511,3.647729034,7.15584294,7.108988559,8.478158013,6.345792099,5.95605796,5.947068945,0,1.699568436,3.88355365,3.565804375,0,5.513553897,2.85850194,5.411326231,7.225407914,6.87422678,7.588695952,5.882776971,6.095766907,6.912530135,6.799505856,5.931662447,6.893815298,6.819282685,7.483695556,4.931002161,6.949538979,5.433123305,3.703346643,7.530150684,2.933910093,4.355665464,8.467772084,3.243090326,4.320263114,6.557121473,4.349594332,5.227127488,4.630794002,5.011684651,6.856717935,5.655394058,4.310817721
PPP1R9A,3.387640544,4.865950575,0,6.164869069,0,2.807162716,5.106352333,2.151743925,2.288662638,0.71246462,2.88110509,0,0.903476286,0.941368455,2.663623738,0,1.415145518,5.564422776,5.579810442,6.347795193,1.082308436,1.843615103,7.030302588,1.731657401,7.084645388,4.744990755,6.153192977,5.978713856,0.910448543,6.580452068,1.679458514,0.110575963,0,6.985943979,0,5.0861193,4.313940037,0,2.96106022,1.038874368,0,4.659954387,0.599720979,4.519445817,6.606454832,0,2.082350355,2.284008472,4.836111927,9.798662743,0,3.40993313,1.451203606,0.545786579,6.505833098,5.899320571,1.305985724,0.688994117,6.568954308,0,0,0,0,1.340265918,0.913968847,0.295367385
PPT2,3.057734142,4.998483653,3.842607058,0,0,0,0,0,0,0,0.844701216,5.417447319,0,6.102449625,0,0,6.337544811,4.7645636,3.076072871,0,2.834345291,1.833273897,1.66108835,0,0.823677927,4.143477943,0,1.470113255,0,0,0,7.278441455,0,0,0,0,5.277208756,5.284118225,0,0,3.719620347,4.320036247,6.643297797,4.603229042,0.678424673,0,0.719834582,0.569283601,6.558967467,1.611002188,0,0,2.159862151,1.821341756,0,2.188168585,0,0,0,0,0,2.982276977,3.407976294,5.236633577,5.553960581,0
PRDM1,0.792991764,0,0,0,0,0.892981304,7.402518181,1.379452322,0,0,4.210205013,0,0,0,4.669528168,0,0.994349702,0,0.801833881,4.462904468,0,0,0,0,5.913685339,0,0,0,0.910448543,0,0.925403335,0,0,0,0,0,3.096907346,0,0,0,0,6.149053095,0,0,0,2.91666072,0,3.127729899,0,7.951615508,0,0,3.357541325,6.096761234,1.998512741,0,0,0,0,2.08106896,2.393198636,0,0.714551015,2.884255879,0,8.143779167
PRDM14,0,0.954847907,0,0,1.776960383,0,0.724547747,3.005659549,1.844259689,4.86001778,0,0,0.939513437,3.068739884,0.960559104,0,0.609619423,0,0.801833881,1.170436071,0,4.455713247,0,0.725719427,0,3.07214662,1.816232943,0,0.917184323,0,1.532490448,0.951725736,0.519710996,0,0.565785728,0,0,0,0,0.736456191,0,5.715765638,0.604619525,0.81646852,0.787828147,4.368271779,0.725490861,0,0,0,0,0,0.658207148,0,0,0,0,0,0,0,3.051583228,1.732825923,1.833452723,0,2.484899547,0.623816586
PREPL,9.016860867,6.50912616,0,0,1.495835988,0,7.54289772,1.379452322,4.171073366,0,6.999558282,0.809087614,0.96071141,3.905861428,2.599281494,8.014325797,2.801766592,5.60538333,5.042757111,5.976313352,0,1.913999545,6.403025896,7.941221649,0,1.097155052,0.970521399,0.92821686,1.298767078,5.535035921,0.535662391,1.085744338,7.723869243,4.435424643,7.692302459,0,6.327978059,4.813425945,1.764778869,0.777911169,4.818259849,2.002220024,7.559293997,7.653279483,7.210270555,0,6.421732058,4.092690731,3.410601777,2.353119791,0,3.876353772,5.98092762,1.015649869,8.865685745,1.846715621,1.359868127,0.69990895,0,0,5.279523179,0.821240702,0.714551015,2.083893798,5.12884966,1.130984794
PRICKLE1,0,5.743293679,0,0,5.051293641,0,0,0,0,4.189210005,0,0,0,0,0,0,0,0,0,0,3.999079956,0,0,0,0,0.945817234,0,0,7.119998087,0,0,0,0,0,0,0,3.624538528,1.733096786,3.034683612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.620088616,0,0,0,0,0,0,0,0,0,0,0.623816586
PRIM1,5.744105534,7.486539179,1.223194084,2.515142494,5.917964573,3.258533455,1.566597378,4.819097414,0,0,0.844701216,7.206499875,5.898902488,4.742532802,0,6.05733377,0,6.396508344,6.923828391,7.446072813,0,1.833273897,7.478398422,1.303953219,3.735370297,6.176393396,0,1.470113255,0,7.240137018,0.925403335,1.456942901,1.542625192,2.759894703,5.051935865,5.409209291,2.256380766,6.784596946,0,1.916601299,0,6.901907,1.022081485,3.206017756,0,0,0,7.198218902,7.944843117,0,0,0,5.203336491,0,1.320738411,2.445351288,0.556263231,0,6.982248161,0,2.013642885,0.821240702,7.500748347,0,7.307351024,0
PRKACB,5.392061178,0,7.51182945,4.312241464,5.269652198,0,7.723870067,3.943286444,1.844259689,0,0.844701216,5.866377571,6.225140175,6.221643424,3.889367557,4.702902815,7.439953254,7.810901964,5.388271017,1.797770922,7.391732151,4.243679472,5.744754558,7.364559602,0.823677927,0.945817234,5.402002679,3.644760383,4.821124636,0,0.535662391,0,0,3.789721859,5.55761136,1.09547869,3.624538528,7.704169981,2.806437019,0,3.553576156,5.94132493,4.900321657,6.176109696,3.233501253,8.904545293,1.197856814,0.976417286,3.310383374,5.08211642,6.707655545,5.971189408,0,6.785734098,1.998512741,8.86453449,7.034262727,1.682525797,2.633374836,2.08106896,0.684909474,0,1.833452723,0,0,0
PRMT6,6.450457927,0,9.123244398,4.548656739,5.74921199,0,2.783699393,5.301613279,4.524868262,0,6.627822925,5.847843898,3.38718245,4.791299309,0,0,8.492415006,0,7.634607681,1.797770922,4.117072347,6.746623077,6.162759975,0.794538618,7.140820059,1.917943142,0,4.081844732,3.292236655,8.085549104,8.403673688,5.587104917,8.036043396,8.075677104,0.565785728,6.990832447,2.256380766,5.446723326,8.67911535,2.550117761,0.779147916,4.44311485,7.507109843,3.737902784,7.097722588,7.181114424,0,7.150529273,8.688970724,8.426788131,4.851557453,4.599954062,6.29403463,0,5.085537862,5.44913848,7.837315801,6.322795313,2.506978075,5.963310329,8.346305022,7.798577356,2.276745188,6.753810774,0,8.224219666
PROM1,8.717047017,7.368206741,5.261893594,9.392162794,4.588374058,0.892981304,7.619961481,5.301613279,7.190599481,7.170456045,2.064734954,2.239789774,3.38718245,2.485876188,7.216804551,6.2296724,7.737962577,7.48301983,7.08257644,9.781807659,7.129245135,5.478279957,8.273873026,8.575473801,7.148669393,6.773135646,6.756388309,7.447106116,7.804430105,6.987927661,0,7.716211671,0,1.548184745,8.39909412,6.944978687,4.964551527,4.234229184,8.857534077,8.395810305,2.405094344,7.012044402,8.940253547,7.518749908,8.796653413,9.3432865,0.719834582,7.436528531,8.78859317,0,7.022408664,8.99466457,6.157922585,1.829660255,9.44598088,3.170541787,9.018203432,8.655288853,8.852190894,6.749933786,8.219734548,8.315180809,8.775258688,4.213653339,8.294687545,8.811009013
PRPS2,0.792991764,6.6209107,6.561083497,6.850200878,7.21964343,1.440430968,6.39054272,0,7.952816289,5.648818557,6.695856996,8.893015516,3.627050271,4.134736823,2.066598836,4.641288174,3.237800769,8.339438468,6.941385481,1.162476288,6.621080386,4.735223244,7.484160311,2.224229516,5.155670569,0,2.120107302,2.847300929,0,4.865870126,5.493824762,6.52741397,6.276676268,3.917710724,7.721382317,5.781356725,3.096907346,5.767160804,0,6.771327316,6.500079013,5.856023867,0,6.189725467,4.644759103,6.428988606,4.305187853,7.876979155,0,0,8.463479142,7.031075018,7.651264199,0,0,4.644522307,6.490432231,4.48707263,8.035329679,8.266620618,6.050912828,6.515654669,6.86263786,5.040727934,5.553960581,0
PRSS35,0,0,0,0,0,0,5.102443908,0,0,0,0,0,0,3.350990656,0,1.062735244,0,0,0.632318144,0,0,0,0,1.303953219,0,0,0,0,0,0,0,0,6.94775313,0,0,0,0,0,0,0,4.39583578,5.019049828,0,0,0,0,0,7.448605492,0,1.620673685,0,0,5.433052205,0,1.998512741,0,0,0,0.969141564,2.08106896,0,0,0,0,0.913968847,0
PRTG,6.821424055,6.318742048,0,6.42454828,7.271555302,6.706190049,8.495354701,1.379452322,0,6.964497961,7.091081653,0.802942988,5.381615058,5.948204325,6.064054569,7.121935394,7.783144257,6.002356023,6.304659831,0,1.897402353,3.492339331,7.456006667,5.446332644,6.892349633,6.431771534,9.046203193,6.269693776,0,5.325880865,8.151190308,7.318264275,7.181210341,2.759894703,5.385998423,8.147662495,3.624538528,5.885334259,7.300596651,1.255599283,7.075894962,7.636906894,8.250698303,5.531505957,7.049692733,5.077021488,6.715280082,8.004595041,1.612838509,9.080471725,7.013544465,7.565374685,1.727912193,5.984831271,1.320738411,6.820866689,6.189423475,3.061069203,6.838746518,6.03615431,8.59979754,8.11821373,7.338817343,7.726279033,8.550846219,4.864394549
PSIP1,8.214692021,8.203159354,6.164613404,7.435909838,6.384035057,5.639508559,7.398790866,6.577429674,9.290831817,9.131730738,8.651518011,7.819452662,8.928994565,7.79963188,6.479431611,6.857814186,8.416064958,8.275301279,6.461463684,6.813231911,4.890006811,6.23534401,5.536474231,8.363397099,7.261338529,6.93478358,5.439578651,7.51849541,4.629356882,4.467231342,8.290146291,7.830778685,6.982073415,5.56269194,9.202610067,8.384110411,4.964551527,7.534520099,6.702649152,7.394148851,7.983410837,7.427369275,6.804251666,7.575653222,8.417946359,7.577262176,7.089674356,8.117894969,9.244240214,2.840749002,8.09875548,8.883901212,8.398573589,8.086542505,7.779385383,7.762241901,6.35611501,8.156268585,6.388114522,2.899642052,6.886200372,9.464565213,1.547409031,6.619773233,7.241437097,4.500665167
PSMD9,3.302353015,7.60573046,7.322359826,7.257854477,4.659373004,5.88960071,5.913454722,6.477244592,1.844259689,6.088724505,5.887613942,2.619548277,7.060455075,4.472204096,2.42748064,2.695349663,5.999857006,0,7.39570295,1.011136862,5.56578529,6.527012443,1.95999588,6.906360682,1.699615637,6.512590553,0.586970695,0.91473152,5.625587359,7.072941802,6.533407951,5.60931862,1.825627268,6.458901571,1.287224232,6.138751122,6.439563599,5.395594327,6.912641184,5.04497928,4.924818174,3.47679513,2.492751158,3.93768091,4.492623582,0,6.08765555,1.335670607,6.944068907,8.904907487,4.262725515,7.034520055,6.15570152,5.908597592,0,7.403464991,4.557301805,7.523792817,6.339520623,2.899642052,0.738431679,6.017591072,5.617044039,7.326442455,4.039783767,6.912570826
PTGR1,5.490564653,0,5.576282041,3.210068838,5.201584746,5.223204309,5.572851933,3.788013992,4.784217949,5.320291957,5.607435856,6.424432327,0,3.97504155,3.077405762,1.668017568,0,4.942347248,5.336131036,8.416010396,4.059282083,0,6.661039195,0,6.795982033,6.988389816,7.774614134,4.958722942,0,6.787997658,6.170686132,6.000071442,6.786501732,0,6.697125987,6.633510796,0,4.2924322,5.841926553,0,0,5.506837443,5.784489911,1.90406636,0.678424673,3.817820388,0.719834582,5.639881722,8.219988473,0,0,0,4.929986617,0,6.785937168,0,5.87936367,0.688994117,2.043643556,0,0.684909474,3.552985434,3.648178262,5.409089489,0,0
PTMA,12.30816626,11.76098318,12.14387531,11.54115504,11.6290056,12.64588701,12.03681006,12.76643452,12.3317048,11.44223063,12.53900681,11.81776523,12.29385057,12.26433406,11.6513385,11.92946917,12.9650297,11.65054486,11.53173221,13.02361108,11.72050555,12.14357909,11.42722138,11.79018739,12.37488517,11.97963877,11.73933113,12.15000905,12.57862205,11.65580935,12.98149936,12.43609632,11.50016451,12.59123973,11.85811433,12.23409277,10.47330885,11.74660221,12.3721283,12.48874154,11.86421474,12.17926643,12.6727882,12.30876934,11.75625015,13.03779119,12.47329351,12.23170023,12.51426438,12.94179432,11.69516092,12.77538549,11.65663837,12.97976342,10.84051736,12.96525366,11.95251195,11.46806551,11.84719427,12.71428763,12.15641891,11.66583609,11.93778222,12.11514286,12.16716207,12.72060882
PTPRZ1,7.833546701,6.931333335,7.781881328,6.610125597,6.702588291,3.961413479,7.398497298,5.518770665,8.524640224,0,6.481300525,5.045278178,4.636588466,7.567359299,7.257463506,5.509955222,8.981128066,4.307218333,7.253955331,6.281127473,7.554728442,7.286221435,2.595969123,7.396357723,1.344728939,6.020442248,8.124589677,7.525443828,5.177327515,0,0.883825848,5.845310439,5.094356381,0,8.151341989,7.078629284,6.327978059,6.529148188,0,5.590378814,4.066483102,7.162989019,2.495391004,0.753319165,6.633839028,8.240048644,5.031336342,6.680547035,5.949904736,2.971212436,2.065322792,0,5.647896477,0.595414586,5.521621749,0,5.972995,2.702531619,5.98747279,4.561841937,0,6.560069343,7.432797561,4.969767197,3.581736069,0.119756434
PURA,0.792991764,3.498679846,0,1.123755766,0,7.943128732,2.148476167,2.071553912,3.930621504,5.702881403,3.86098039,0.802942988,2.518874229,0.941368455,2.39285942,6.291144144,3.077476746,6.648985677,7.08257644,0,0,0,0.783121386,4.10093533,0.823677927,0,5.511916132,0.91473152,0,6.307783484,6.205030399,0,1.828220636,2.759894703,0,5.156785355,0,0,0,0,5.115095645,0,0.599720979,2.97391711,6.0404156,0,2.901095073,8.235663074,5.398165762,1.611002188,0,0,0,0.595414586,1.320738411,1.474375301,0,0.688994117,7.432600349,0,5.890534975,1.34133098,0,0,0,5.468443339
QPCT,0,5.336703333,0,8.616449286,5.946633618,1.440430968,1.30541004,1.379452322,6.663758766,6.325287944,0.844701216,1.315747603,0.96071141,0.941368455,8.240522348,0,0.994349702,6.186231287,5.388271017,0,6.91788995,0,6.148170558,5.18019098,7.386302865,6.398575722,5.01082992,0,8.143674009,7.99555992,0.535662391,7.053108442,7.964175454,0,0.971138397,5.735918174,0,7.395382171,0,0.760290405,3.868511259,2.521917012,0.599720979,7.54547136,0,0,7.691700475,6.452822709,0,0,0,7.410823028,6.880025159,1.829660255,4.457538478,3.430617341,4.797841495,1.504100302,5.548494157,7.373226329,6.869579863,6.896107499,0,3.166564688,3.548323733,0
RAB31,5.966794072,6.157410514,1.223194084,5.692170992,6.845918766,6.573966139,5.094180871,3.171283592,7.108883635,8.200062668,5.405530362,7.506760674,3.925433695,6.11073529,7.70240592,5.32912264,4.847050107,6.743487991,7.002042245,1.797770922,7.350164628,0,7.100867219,7.237181143,2.675677421,5.845566936,0,4.155356285,7.119998087,7.354879986,2.953100096,7.744938544,6.216084553,5.996990936,6.905407321,7.250360227,0,6.442993892,5.98535689,5.872533751,7.42152499,6.90904248,7.909656602,4.430954006,4.982763422,6.055491422,6.547203409,6.687606206,4.604664927,9.340366496,7.486902769,0.849397268,6.149017737,5.913252743,6.663372119,2.445351288,0.956734126,6.170134465,7.181617262,4.78790978,3.782369059,4.950005023,5.81053643,7.870983019,0,1.889368986
RAD51,0.768381063,4.955499209,0,7.646254985,6.272394124,7.756304524,6.122707082,1.287783305,2.77578271,6.276681763,6.684850067,0,0.96071141,5.843415793,4.889329276,6.47615026,1.326604741,3.469442754,2.240012576,1.792623003,1.227906417,6.819486519,5.536474231,0,5.859428068,1.675943711,0,6.592681939,4.060375954,6.471365973,0,6.625906623,3.841499357,0,5.047334129,1.09547869,2.137543605,5.521632629,6.281308487,5.942075671,6.97627528,5.78022392,6.374479478,7.892117486,1.036105717,5.550184791,5.703914677,0,5.029158322,2.358909794,0,0.849397268,5.159903972,6.818494413,5.963832687,0,0,4.705896239,4.173573683,0,6.164521714,0.724114253,5.182596241,5.788101503,7.759300413,7.287677094
RAD51AP1,8.52381509,5.582518781,7.708755041,8.350263004,7.303270554,0.892981304,7.966826751,3.407376572,7.785497737,5.473295633,7.204025953,8.709927571,4.781125864,8.251317366,6.970050677,8.721013879,7.06568384,7.416547296,5.748874904,8.408878905,5.976730404,6.307158285,7.640404762,7.27844705,0.823677927,1.917943142,1.081172069,6.512420599,7.138129829,8.476205384,7.926820656,7.779157583,7.97218518,0.715011636,7.461648105,5.796190354,8.072502908,7.627953283,6.751152362,6.048896357,5.054208803,7.619612671,1.614330008,7.185528941,7.099176341,6.812066603,5.888241232,6.260936674,4.182248784,8.742696942,0.84504359,1.380450224,7.071953327,8.660410638,6.74622796,5.641069518,6.935195076,8.404766132,3.138672995,8.477485771,2.942925095,6.78009132,0.714551015,7.830390668,1.861947879,8.47849869
