X,H9_12h_001,H9_12h_002,H9_12h_003,H9_12h_004,H9_12h_005,H9_12h_006,H9_12h_007,H9_12h_008,H9_12h_009,H9_12h_010,H9_12h_011,H9_12h_012,H9_12h_013,H9_12h_014,H9_12h_015,H9_12h_016,H9_12h_017,H9_12h_018,H9_12h_019,H9_12h_021,H9_12h_022,H9_12h_023,H9_12h_024,H9_12h_025,H9_12h_026,H9_12h_027,H9_12h_029,H9_12h_030,H9_12h_031,H9_12h_032,H9_12h_033,H9_12h_034,H9_12h_038,H9_12h_039,H9_12h_040,H9_12h_041,H9_12h_042,H9_12h_043,H9_12h_044,H9_12h_045,H9_12h_046,H9_12h_048,H9_12h_051,H9_12h_052,H9_12h_053,H9_12h_054,H9_12h_055,H9_12h_056,H9_12h_057,H9_12h_058,H9_12h_059,H9_12h_060,H9_12h_061,H9_12h_062,H9_12h_063,H9_12h_064,H9_12h_065,H9_12h_066,H9_12h_067,H9_12h_068,H9_12h_069,H9_12h_070,H9_12h_071,H9_12h_072,H9_12h_073,H9_12h_074,H9_12h_075,H9_12h_076,H9_12h_077,H9_12h_078,H9_12h_079,H9_12h_080,H9_12h_081,H9_12h_082,H9_12h_083,H9_12h_084,H9_12h_085,H9_12h_086,H9_12h_087,H9_12h_088,H9_12h_089,H9_12h_090,H9_12h_091,H9_12h_092,H9_12h_093,H9_12h_094,H9_12h_095,H9_12h_096,H9_12h_097,H9_12h_098,H9_12h_099,H9_12h_100,H9_12h_101,H9_12h_102,H9_12h_103,H9_12h_104,H9_12h_105,H9_12h_106,H9_12h_107,H9_12h_108,H9_12h_109,H9_12h_110
NAA15,5.92727351,8.930188372,8.281879295,9.414241305,6.574488944,8.279825051,4.136249988,9.556886996,7.665320743,4.986788924,8.990138441,4.034038562,10.05960962,8.9427779,5.276527477,7.837774733,6.441279097,6.689428073,10.62297343,5.501184189,3.913071693,6.793319772,7.714318191,5.467971002,5.512108998,7.011714619,6.809499023,6.992532507,11.094337,7.021295154,8.907040937,5.673246151,8.134356457,7.272137685,8.669259339,5.870073262,4.498471836,7.963464068,4.906029362,9.410659573,10.28382456,8.841096162,6.637806607,7.991213295,9.447783141,8.835050911,8.259533596,8.043670236,8.894905158,8.740787166,8.388492359,6.687213325,9.024441367,10.05138727,8.24492573,8.08758963,8.617372642,9.715375673,9.050525692,9.221955696,9.20278477,9.783284378,8.159300694,9.394541038,9.334577377,10.48770915,10.17746198,9.571263257,9.049930711,11.03091073,10.47834445,6.614613979,9.273809475,10.53852645,6.957446076,9.865887061,9.214893416,11.06259462,4.19444549,8.39195436,9.854597431,10.37083771,9.958408329,9.16922194,8.88896472,10.17960534,9.207673726,9.620232809,7.205548923,8.365467998,9.969689283,9.619078936,9.018607888,6.609176734,10.50031531,8.186696056,10.279503,9.457729925,9.566921821,10.70376829,8.154749384,9.022260468
NANOG,7.926638776,8.872360459,8.089513427,5.844498615,9.628327368,10.98939001,4.506728011,5.321524643,8.797925789,6.898470501,8.189389595,7.614779247,7.287557431,7.791054872,7.084405596,6.777535992,6.258405245,10.08043684,7.928506565,6.031763946,6.637950307,4.685926757,8.025866115,5.785569532,9.264777013,6.832950008,8.314875158,8.879270348,9.36026682,9.274595891,10.14520495,8.185709687,10.17156598,6.584863912,10.12987329,7.02622919,8.100445137,7.147457901,9.446224566,8.46655871,8.208570844,9.431545755,8.767836932,8.619273146,7.757664528,7.025214207,8.4324009,9.369544508,3.762254957,8.734184507,10.6073898,9.048183135,8.783665858,8.492844422,1.60633702,8.692091999,9.48062058,9.738824501,8.043031244,8.411434914,7.052916173,8.623822817,6.028951667,9.617691327,7.868092724,7.626525315,7.860419451,6.789520448,9.013120647,3.775674071,9.581637198,9.021768118,9.568180926,9.468359068,9.106048831,8.656163706,5.506054486,8.824810152,8.026652023,7.08099956,9.978258163,10.12618176,8.167569126,8.841927809,7.927746938,6.870218423,8.819901873,8.567591026,9.034474442,9.147274575,6.207074345,8.880316143,8.28934923,9.672142597,8.91395673,8.302124806,9.745898154,8.89804129,8.310558363,7.301583027,9.293432078,8.715235756
NAP1L3,8.080671622,0,8.324854686,5.528833804,4.11179483,5.371844583,1.66139554,8.978187275,9.012012316,2.110970171,5.489621184,7.67915472,4.648976759,7.915617655,5.303810001,2.421242022,2.255745585,0,2.456943813,2.329567108,6.5662473,0,0,1.487772132,0,9.22087152,1.206544499,4.58367508,0,3.88828432,2.545693915,7.286234074,2.535960764,7.498724864,8.330017013,1.763556454,1.020581334,6.243020861,8.005672371,7.882978129,6.166057406,3.856706063,6.392089508,4.517081927,0.697898854,7.05270057,6.026511642,3.945205253,0,6.073428561,8.66147932,6.207559213,1.146646523,6.755819448,6.539391606,0,0,0.656166299,0,6.069869514,4.933062142,6.533526179,1.719337801,0,0,0.618921763,3.71648906,8.810663119,0,4.728441506,0,5.660799031,0.81337948,0.800788901,3.095541782,0.921689069,6.145525222,0,1.265074256,0.488054558,4.889702811,1.688744903,5.485768152,0,1.232087762,0,7.235731691,3.757327276,6.490591184,0.710160238,6.914233389,5.57792655,7.809459993,8.359225569,7.998214421,7.72942971,4.920459846,0.69234352,4.755619209,1.087125519,3.465811304,7.984540272
NCAM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.375215929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.033916332,0,0,0,0,0,0,0,0,0,3.766668051,0.565642677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCAPG,7.924917008,2.983437399,6.85968406,0,6.576823058,5.371844583,9.366221577,5.177321007,3.880490629,6.537619612,1.660764327,8.238308879,5.240823648,5.453389644,1.687024545,3.453820671,7.015443556,6.886384014,0,6.238234335,9.588441222,0,4.979127154,9.580349138,10.3452799,7.948627341,2.299691935,1.284610096,9.658934794,4.914075397,6.681121326,0,5.542149107,4.695081311,4.367424781,7.269611277,4.946419831,10.4323764,7.671538771,6.285487352,4.824213381,7.055085058,0,7.364938752,0.697898854,6.795926647,6.694265558,4.293133716,6.946490009,2.504214923,0,0,9.025688951,1.368402166,6.097561759,8.306881653,7.376563832,7.742000033,5.474928365,8.643181119,0,7.121843101,7.78114588,1.546060617,6.728006687,2.075314213,0,0,0.782484778,0.575862874,7.728880206,6.419468514,7.957941626,0.800788901,8.11500193,1.534053372,2.876718377,0,10.50467971,5.394388387,9.504161039,9.485932171,7.870810987,0,3.966511522,4.772086558,8.959526454,4.550701971,7.844085005,4.919421478,6.614288915,2.633893617,8.553111905,5.968804884,8.684432994,6.357626243,9.355346849,6.898713279,3.483584676,0,7.568590766,0
NCOA6,0,6.887039654,7.077551783,0,0,0,5.960959594,0,0,0.871807566,0,3.492450421,0,1.518032245,0,1.805518955,0,0,0,0,0,0,0,0,0,7.145645647,1.854268649,1.953199698,1.77902575,1.341529679,0,0,0,0,2.338878519,0,0,3.807210835,0,0.367140231,3.079530639,0,0,0,0,0,2.121885008,2.926321511,0,0,0,0.556091571,1.443356191,6.551539852,0,2.348434001,3.448686657,0,0.959853593,0,0,0,7.718290576,0,0,0,0,0,0,0,0.607790269,4.729259208,0,0,0,1.479573941,0,0,1.521651014,0.488054558,6.848082482,0,0,0,2.953327487,0.931847514,0.482560079,4.102267361,2.809043283,1.825355504,0,0.567670653,0.585656887,0,0,0,0,2.028403431,1.89625944,0,0.909330266,0
NDC80,4.907851331,5.890164711,0.609508944,6.68129321,0,0,6.07876423,4.515496399,1.566154806,1.803170275,5.157121497,8.176158516,3.286544556,2.720717223,5.100085775,0,8.067393625,4.333726346,4.990599306,3.915798854,4.864374762,9.187145239,7.374657948,0.679440463,6.167777406,0,1.206544499,3.941258499,2.551857242,3.11619735,2.545693915,2.585660218,0,5.500581742,2.915888522,0,0,4.467457393,3.414230108,0,3.874261395,0,0.638729958,6.313371063,7.42700822,5.051755198,1.101781725,2.807672832,8.808837341,5.77638045,4.301533114,5.843825064,0.426431767,1.636509144,2.689912165,0,0,7.397322265,0,6.233272757,4.894865919,6.298877114,2.751063196,5.697244161,6.970305152,5.905205709,0,0,2.619062255,7.285584491,1.034107615,9.596247181,6.30385892,5.685369333,5.709416974,1.88087963,2.060873222,2.523335475,0,2.639968322,6.685527134,5.434677054,5.972071026,7.548985028,8.220351204,2.2112832,1.758441818,3.757327276,3.829649973,6.429772934,4.337954196,7.950513474,0,0.606249443,4.009340069,2.254335885,2.871064561,9.688427041,4.755619209,1.699998588,5.000903905,7.147982372
NDUFC2-KCTD14,0,2.387946663,3.145562556,0,0,4.618911088,1.159007448,0,1.617772057,0,4.476382939,4.58386984,9.301766379,0,8.321071307,7.40017454,6.290075674,0,0,7.861874757,0,0,0,3.609552825,0,6.393220275,7.400590497,6.105866991,2.311522792,2.046059851,6.33961554,10.02001012,0,8.324520748,7.602369512,6.152499493,4.022914508,8.091360124,0,2.296373348,0,7.99474824,4.91520805,0,6.87883184,7.654977965,6.678208231,1.325609314,4.289245538,1.636075755,1.082350234,6.326798109,2.013171424,0,4.026955384,3.524142213,1.307323423,0,6.880795498,4.607575553,6.995684776,0,5.248614542,4.68844951,1.037136625,0,6.268595679,0,5.841001756,4.25119773,5.166273885,3.945838126,6.62512183,0,0.94172487,6.536449596,7.771901084,4.209750933,1.373239071,0.734838601,6.2675112,0,0,4.902783098,4.826196056,0,4.219759703,0,7.288283681,6.8648332,0,6.04661826,0,0,8.509998931,0,3.784648938,4.837569959,7.465342132,0,6.218238627,4.463159024
NEDD4,3.955126065,0,1.365815358,0,3.879429046,5.778145481,0,0,3.29647935,3.082291805,0,0,1.838266425,4.074163963,0,3.279863344,8.698340733,3.250572835,0,3.178410302,0,0,0,2.539071439,0,4.215259996,5.871475313,0,0,1.341529679,3.416539587,0,1.76545616,2.853177829,0,1.763556454,1.612339545,0,0,5.36629119,0,0,0,2.962659562,0,0,1.950651153,4.41989245,0,0,0,0,4.239022918,0.610966026,0,2.348434001,0,8.189040898,0,0,7.296226882,0,0,8.890041805,0,0,2.577388613,0,0,0,0,0,0,0,1.591070763,0,0,0,8.115598771,0,0,0,7.998985115,0,0,7.384674063,5.375613856,6.240606492,0.8488726,1.825355504,2.889045635,0,0,5.980786015,0,1.054827876,0,6.941921376,0,0.807081858,2.537525711,3.363692504
NEDD9,0,0,0,0,0,0,0,0.964174378,0,0,0,0,0,0,0,0,0,0,0,5.563928939,0,0,0,0,0,0,0,0,0,0,9.660250654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.684060127,0,0,0,0,1.022699249,3.655374007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.490624954,0,2.65564075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.503779442,0.485989834,5.19437099,0,0,0.585656887,0,7.526149804,0.62174495,0,6.970543862,0,0.459257856,0,0
NFAT5,1.895544429,4.092711339,8.304966696,5.124175063,4.683667914,6.574189324,7.407722796,0,4.676004022,2.767586923,7.458619398,4.087230956,6.336897014,6.049631906,2.580150076,3.643216669,7.203476942,4.945374681,1.993852172,5.681781303,7.407461937,5.668985666,2.941238444,3.488748219,7.29983336,8.617146866,7.916967265,2.756811901,4.171815587,3.11619735,4.908492767,3.460192748,7.481059046,3.507985445,4.367424781,6.187059616,5.169004321,9.606379791,0,6.789710783,7.092916932,6.901383213,4.526692609,4.079096254,6.132134317,5.645868863,5.097597282,6.690560874,2.121600514,6.384970569,2.976253494,2.59038582,6.787716841,5.824254585,6.942254336,5.371386804,5.872826364,6.86040616,1.276433716,5.605266924,0.846549682,3.620052249,2.033986966,7.409801942,2.508416165,6.139767769,9.287301986,0,0.778164293,4.864637591,6.310779282,9.089133358,2.959407,6.894654095,2.840761642,6.44055121,6.437202235,5.260323262,1.638977259,0.349065788,5.381899699,8.748891076,1.460702738,5.135509777,4.725571643,2.2112832,3.65248829,8.092461765,5.437552679,3.400383102,2.204681858,1.428823885,7.021490052,1.582639275,8.339409076,6.889966277,2.483748597,6.689950466,5.433574984,6.063360513,5.249632558,5.385564092
NFATC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.535960764,0.758530858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.601852168,0,0,0,0,2.171478439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NFATC3,0.944867446,0,0.905141425,0,2.807615589,3.854933191,5.581045219,2.936708983,6.447588194,4.539225386,0,8.563398717,0,0,2.937298811,1.166498683,1.17944513,0,1.412236226,5.986671411,2.507955623,0,3.844125178,0,3.820517501,2.59007909,1.206544499,2.114998584,0,0,0,0,4.632161373,6.960255797,7.52602059,3.55521256,6.860695466,1.453419068,4.652586711,7.6386765,1.196557676,3.12376558,4.703937154,3.670583321,6.977855247,0,3.425279978,4.6369226,2.286782848,3.677404808,0.648235458,7.64591871,5.481539393,2.229886497,5.104254452,4.361351926,3.77517822,4.330111587,4.931934243,1.741646241,1.66497932,8.542596375,0,5.368905245,0.810624306,1.148023151,7.445828999,8.116048115,8.234606131,6.570344663,1.252874268,4.209654888,5.811558771,1.689818164,0,0,5.602463282,0.747123103,3.817455526,1.142515956,1.081358505,2.939468026,7.534829105,1.325522214,4.231869719,1.005447687,5.172593797,7.327923819,5.113611709,6.802413128,2.307859289,4.194815059,1.074913617,3.449381072,7.991350815,7.542385614,3.93465749,0,3.945019669,0,0,1.316968678
NFE2L3,2.21023239,4.87881339,3.457995577,9.236601013,7.733075793,13.23202876,1.66139554,1.536994543,0.985917265,0.871807566,2.491662394,3.696413275,0.599470328,7.585414422,7.48650136,8.331579266,0,6.429186632,2.61636412,5.681781303,3.375215929,5.571473977,2.941238444,0.679440463,7.391799098,8.461447504,6.26406421,3.466383619,6.654058527,8.491863151,0,6.150572551,0.847947427,7.493196137,7.113589862,0,6.148813468,6.811220904,8.135248916,5.308854064,0,2.279020548,6.2860097,1.707170961,5.059671534,0,6.718413977,1.137705838,0.87809057,0,8.091208687,2.922945491,4.934322056,3.825992992,5.104254452,2.690852568,7.346182929,7.321436398,0.959853593,3.577663138,5.488667283,0,7.626527364,0,0,6.383090021,5.138651506,0,4.653890018,7.448416349,2.222638562,0,7.650572881,5.1945034,2.815203663,9.044047719,0,2.748304539,7.662641295,1.142515956,0.456290186,2.939468026,0,8.339122063,5.838223636,0,6.064767799,3.641462642,7.517753246,6.109579581,6.797197233,6.147889729,6.348924863,0,7.00091564,7.419878565,0,7.834593757,5.846141508,3.56927205,4.337974805,6.814097099
NFIA,0,0,0,0,0,0,3.270961596,0,0,0,0,0,0,0,0,0,2.255745585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.849230394,0,0,0,0,0,0,0,8.207141578,0,0,0,0,0,0,0,3.20626967,0,0,0,0,0,0,0,0,0,0,0.852082423,0,0,0,0,0,0.931847514,0,4.917430901,0,0,0,0,0.585656887,0.606249443,0,0,0,0,0,0,0,0
NFIB,0,0,0,0,0,0,0,0,0,0,0,0,3.037776251,0,0,0,0,0,0,7.248648387,0,0,0,0,0,0,0,0,0,0,0,0,10.11727214,0,0,0,0,0,2.543582348,0,0,0,3.462738504,0,0.697898854,0,0,0,6.174426342,0,0,0,0,0.610966026,0,4.541176588,0,0,0,0,0,0,0,0,1.435035205,2.541401558,0,6.179787804,0,0,0,8.061735323,0,0,0,0,0,0.747123103,0,0,0,0,0,4.253598353,0,8.515315133,0,4.892303427,0,0,0,0,0.585656887,0,0,0,0,0,5.653527916,0,3.465811304,0.914653429
NFIC,0,0,0,0,0.893225161,0,0,0,0.985917265,0,0,0,0.599470328,0.950095652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618921763,0,0,1.836632352,0,0,0,0,2.235808938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4523228,0,0,0,0,0,0,0,0
NFKBIA,1.492493658,3.961186174,4.196835088,6.627385994,0,0,0,4.253080692,0,6.038621204,1.108400089,6.055626818,0,0,1.310308835,0,4.169215272,0,1.548195039,0,0,2.112779088,2.268298087,0,0,0,0,1.284610096,0,8.106545026,0,7.651884747,6.551405873,0.758530858,0,0,0,0,0,0,4.54597955,0,3.462738504,0.811525584,0,2.964387513,0,5.364934319,0,0,1.093898351,3.242610401,4.38863887,5.118775747,0,1.311776903,0,1.955851043,0.558322741,4.976095572,0,0,2.622676843,0.565642677,0,1.652100016,0,3.396778846,5.22954539,0,5.194827075,3.173450137,2.929602415,0,0,3.606341292,2.060873222,1.601852168,3.305704042,5.891664202,3.199154538,0,5.081422733,0.586960339,5.96826095,0.931847514,0,3.224745132,0.485989834,3.637812465,0,0.973983881,3.066198942,5.856246866,4.515677373,3.557618807,2.624726914,1.158215857,0.53457166,0.807081858,0,4.475265726
NFKBIB,3.775708326,0.789740926,0,0,0,0,0,2.745383706,0,0,1.108400089,0,0,1.924480844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.585660218,0.847947427,0,0,0,0,0,0,0,1.164935739,0,0.638729958,2.007290765,0,0,1.443232008,0,0,0,3.411867173,0,1.022699249,0,0,0,0,2.983800432,0,0,0,0,0,0,0,0,0,0,1.612306479,0,0,0,0,0,0,0,0,0,0,0,0.456290186,0,0.524170022,4.005611883,1.484785603,0,2.527733521,0,0,0,0,0.539234169,0.585656887,0,1.029735357,0.62174495,0.65460619,3.35594572,0,0,0.522961861,0
NFYB,9.623900644,4.80551264,8.481540374,2.252183486,6.206965538,4.804198149,10.399638,5.762137106,8.279988373,9.012349597,1.727758539,9.031819447,8.644847353,8.286863638,9.105384804,8.526686369,8.368242185,9.792798261,7.070740403,8.692373488,6.82674209,10.00529694,5.426029642,5.990000096,8.788266064,3.465012454,6.875263331,0,2.551857242,3.730486718,2.545693915,6.978110501,1.378443112,6.881525353,9.221031148,7.356524024,6.109158472,8.69811578,8.561353842,5.430173914,8.093015372,2.279020548,8.652984097,7.290421371,6.717108106,7.066149938,0,6.695247501,6.946490009,7.283526748,3.625855258,1.269537083,8.578840913,5.248302973,7.806586977,4.569083107,6.870388152,8.434428072,1.531181801,8.104689752,9.11855042,7.865913445,5.168561714,8.361318675,8.446439878,8.82785882,9.381112992,8.84096983,9.83549512,8.287763749,4.386057986,1.348267334,7.729914002,9.335042948,7.208763,6.418094764,8.916485397,8.750124814,7.517224668,7.473465933,9.224819146,0,8.09300182,10.69831379,9.752080727,5.816875233,4.773973956,4.964964405,7.511337909,6.769823938,5.348264974,7.709819316,6.587022984,8.043008191,8.272120334,6.374305399,9.253450726,8.536111591,8.192609487,3.780768836,5.919008176,7.364103924
NHLH2,0,0,0,0,0,0,0.783309576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.361449032,0,0,4.931624915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.927761688,0,0,6.775456183,0,0,0,0,6.729839051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.980997216,0,0
NIPSNAP3A,0,0,0,0,3.792840083,0,0,0,0,0,0,0,0,6.71951318,0,0,0,0,0,0,0,0,0,0,0,2.59007909,0,0,0,0,0,3.549202307,0,0,6.811184417,0,6.449789927,0,0,0,5.921892086,7.397687693,2.292400556,3.096036395,0,0,0.653608475,5.986775974,7.068591734,0,0,0,0,2.873297118,6.851843535,0,7.535804755,2.874754394,7.022297657,0,0.846549682,1.352592762,6.93688726,3.339263814,5.817018133,0,6.799773374,0,0,0,7.900028514,0,0,0,0.588019865,0,7.506415488,0,1.265074256,6.839452563,0,7.586790766,0,0,7.980279657,7.700159333,0,0,7.244177957,0.710160238,3.188487938,2.541337954,0,8.023796309,0,0,4.276046823,0.69234352,1.884039934,7.075327906,0,0
NKX3-1,0,0,7.180328804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.137705838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586960339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528629408
NLGN4X,2.68734004,8.808839005,5.714863691,5.844498615,7.8820723,8.273559059,4.933764097,9.336936788,9.702012672,4.521087743,4.845266181,9.216085356,2.944311699,4.988958416,5.036452506,3.876889165,5.524098174,3.784101138,6.74805282,5.563928939,0,3.996710982,6.778734602,6.886258791,5.810929473,7.525740608,8.525227738,7.699102758,6.937781853,6.221906853,6.10317129,5.808177196,5.387529587,4.974425905,5.076157756,7.62510942,5.466200431,6.113589236,6.608912539,9.115896251,8.018809235,8.10117373,7.534132226,7.262314809,7.060868221,8.006225104,7.777017525,5.162248211,8.279509303,7.155111602,7.379681048,7.447360675,2.700992068,9.312380234,8.149040584,9.387995925,7.291793809,7.994168034,6.968657737,6.601559623,5.296948214,7.631691705,2.641353542,5.822827177,8.246158582,4.502040432,3.846751297,3.396778846,5.695377003,7.022584969,7.318619533,8.889630991,6.485536382,3.412333749,4.889038614,8.66513872,3.394673702,9.606052077,4.079391117,10.24316688,4.850429948,7.351686373,5.845773381,8.73334708,9.39215085,8.213954598,6.907647552,9.715445203,6.944374228,6.800109585,3.436334723,6.709534011,6.638250811,7.07475328,8.631153622,8.257029974,7.08949962,5.770402138,2.197895637,8.194404893,5.643436986,6.209883842
NOC3L,4.188291393,2.918171704,8.13285222,4.308897164,8.945947977,5.778145481,3.037513189,4.454230377,3.433723512,2.110970171,4.5213786,4.221939036,8.881652707,4.901688639,7.084012226,4.433734955,2.92745435,3.991454865,6.273122453,4.401406911,5.266976791,4.95080107,5.956073316,3.564052884,6.525704995,8.974792301,1.206544499,4.706205202,0,3.351231497,3.416539587,5.673246151,4.017817449,4.030635476,8.942570841,3.697852174,8.063085988,0,4.906029362,5.474729419,5.591105702,7.136363386,7.176872703,0,4.761812059,5.974141273,1.950651153,0.678210999,8.049584273,4.04262101,4.633693096,0,6.935444013,0,9.029475878,6.58559139,7.515411483,3.944599427,5.49017638,1.357707943,2.067907482,6.48480315,8.761149115,4.467413429,8.682239618,1.879170509,7.930196419,6.081672924,9.323511951,6.867577927,1.034107615,3.486693893,2.010526523,6.97343887,0,7.442791445,9.500452324,4.882378179,5.191905818,2.440440705,4.994433367,3.59917569,8.403513279,4.245219805,0,7.582109346,4.488638787,3.700557801,6.671543979,5.528414813,5.118848065,4.47337517,6.120993292,0,5.549440829,7.310047256,5.051129603,4.780518493,5.485336626,0.459257856,4.742934781,6.166098658
NOL11,9.236451522,6.412187952,9.210567304,7.505204952,8.52340592,0,4.453594056,8.917544872,5.805087103,8.96710564,3.511541051,1.713173657,9.458022524,7.92671225,3.070343144,5.517523193,8.914133454,7.652197684,4.947758898,10.94144221,7.878724436,3.996710982,4.106395682,1.139493725,4.066431771,6.104080402,9.072864391,8.082140861,11.4132093,0,7.452859033,7.034253833,4.277879154,6.01441245,9.631500239,3.697852174,0,9.856507842,7.770602608,9.430217765,8.634118987,8.417992888,7.435461906,6.777808367,9.334357412,5.840347699,7.64288188,7.679511336,8.487039576,6.885131345,6.968410836,7.751195754,9.64925894,7.859566679,8.464589505,7.247695724,7.81530182,9.014011862,8.138322198,7.743616344,8.951526199,7.513993361,9.826267363,8.998457394,8.96410099,8.657754499,2.10848735,3.396778846,9.732545057,8.421755108,8.033900254,9.621991843,8.908048888,5.1945034,8.852944023,8.036482931,4.0756985,8.441633328,7.573332358,7.006848647,3.139501226,9.984466517,8.478737572,7.124883336,8.494842225,3.45744878,10.23721738,10.47012703,6.253662825,9.215229053,7.502019001,7.502401624,7.445013695,3.055222019,6.501150491,9.13354375,5.99064394,7.38619476,8.700141395,4.844874989,9.851072869,8.373838084
NONO,7.488933838,8.900530479,8.018923885,8.047232826,9.208900278,8.799249882,9.253427736,9.605088384,8.499250173,6.841768492,8.663993674,9.696330175,9.248887655,8.575252059,8.280310233,6.843989061,7.949930561,7.797358781,6.971504092,10.01023745,10.26986977,10.42062529,8.166877157,8.626545763,7.378656995,7.686291552,9.544370065,8.019561848,6.787085697,6.491589025,8.526521043,7.37587161,9.280195654,9.350214678,9.678363081,9.371092619,8.029626403,6.008275862,9.121339024,9.142607357,9.148401184,7.772953278,8.088756863,9.651115803,9.861172181,8.790173417,8.950178804,8.919841309,8.673271606,9.297655448,9.622680013,8.248003132,9.169149032,7.381414302,9.346968651,8.575468156,8.781148758,7.65274998,9.176094487,8.48416524,8.455920255,8.75051636,7.951177585,9.646510174,8.812031935,9.172649164,9.071681719,10.84609875,7.362500542,8.707403422,8.212566545,9.598637523,8.426991772,9.691565716,8.493768917,8.226805326,10.43740589,10.34070033,9.615065126,10.36519415,10.09077859,9.442604424,8.803171366,8.607907748,9.461620615,9.739977576,8.668516841,10.58244003,9.11369637,9.204211416,9.022575105,9.025099026,8.505743179,7.601962716,8.58286339,8.093251607,8.482566797,9.915146229,9.618795592,8.157684353,8.41502058,8.005214214
NPM1,12.83233907,13.11081924,11.69617025,11.99050448,12.62030258,10.53394678,12.75077928,12.34066014,12.74023359,12.27947646,12.646993,12.67796316,13.47051004,11.94328306,11.76251608,12.18787118,12.44397728,12.24779734,12.47934358,12.37491169,12.72303284,13.21640146,13.01836779,12.87785829,12.76323886,11.74699185,11.89720308,11.63527454,12.68494115,12.32476333,12.08525821,11.7923662,12.30130257,12.26723998,11.93576584,12.43962232,12.53161429,12.02805916,11.58982738,11.92936411,11.90793363,12.10838391,11.81491048,12.0414083,12.31705449,12.04182368,11.84526842,11.90163444,11.99025764,11.97151729,12.19362718,12.45920258,12.9792665,12.54123662,12.12322025,12.45874718,12.30366647,11.97256836,12.23890811,12.3958191,12.03555175,12.20108924,11.97072455,12.53795388,12.67180798,12.7566713,12.23000139,12.61550277,12.52683119,12.46149173,12.75897457,12.49391003,12.00332694,12.26560573,12.57928206,12.68177321,13.37756519,13.35756177,12.60031279,13.12556007,12.90847528,12.55116289,11.99397353,12.6091029,12.86644183,12.18410792,12.59961207,12.56019776,12.00784622,12.18868044,12.44219742,12.42704723,12.34529385,12.12292002,12.29237904,12.36895802,12.59050801,12.52911948,12.15529454,12.18739611,12.08666738,12.4597282
NR0B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
