X,H9_36h_001,H9_36h_002,H9_36h_003,H9_36h_004,H9_36h_005,H9_36h_006,H9_36h_007,H9_36h_008,H9_36h_009,H9_36h_010,H9_36h_011,H9_36h_012,H9_36h_013,H9_36h_014,H9_36h_015,H9_36h_016,H9_36h_017,H9_36h_018,H9_36h_019,H9_36h_020,H9_36h_022,H9_36h_023,H9_36h_024,H9_36h_025,H9_36h_026,H9_36h_027,H9_36h_028,H9_36h_029,H9_36h_030,H9_36h_031,H9_36h_033,H9_36h_034,H9_36h_035,H9_36h_036,H9_36h_037,H9_36h_038,H9_36h_040,H9_36h_041,H9_36h_042,H9_36h_043,H9_36h_044,H9_36h_045,H9_36h_046,H9_36h_047,H9_36h_048,H9_36h_049,H9_36h_050,H9_36h_051,H9_36h_052,H9_36h_053,H9_36h_054,H9_36h_055,H9_36h_056,H9_36h_057,H9_36h_058,H9_36h_059,H9_36h_060,H9_36h_061,H9_36h_062,H9_36h_063,H9_36h_064,H9_36h_065,H9_36h_066,H9_36h_067,H9_36h_068,H9_36h_070,H9_36h_071,H9_36h_072,H9_36h_073,H9_36h_074,H9_36h_075,H9_36h_076,H9_36h_077,H9_36h_078,H9_36h_079,H9_36h_080,H9_36h_081,H9_36h_082,H9_36h_083,H9_36h_084,H9_36h_085,H9_36h_086,H9_36h_087,H9_36h_088,H9_36h_089,H9_36h_090,H9_36h_091,H9_36h_092,H9_36h_093,H9_36h_094,H9_36h_095,H9_36h_096,H9_36h_097,H9_36h_098,H9_36h_099,H9_36h_100,H9_36h_101,H9_36h_102,H9_36h_103,H9_36h_104,H9_36h_105,H9_36h_106,H9_36h_107,H9_36h_108,H9_36h_109,H9_36h_110,H9_36h_111,H9_36h_112,H9_36h_113,H9_36h_114,H9_36h_115,H9_36h_116,H9_36h_117,H9_36h_118,H9_36h_119,H9_36h_120,H9_36h_121,H9_36h_122,H9_36h_123,H9_36h_124,H9_36h_125,H9_36h_126,H9_36h_127,H9_36h_128,H9_36h_129,H9_36h_130,H9_36h_131,H9_36h_132,H9_36h_133,H9_36h_134,H9_36h_135,H9_36h_136,H9_36h_137,H9_36h_138,H9_36h_139,H9_36h_140,H9_36h_141,H9_36h_142,H9_36h_143,H9_36h_144,H9_36h_145,H9_36h_146,H9_36h_147,H9_36h_148,H9_36h_149,H9_36h_150,H9_36h_151,H9_36h_152,H9_36h_153,H9_36h_154,H9_36h_155,H9_36h_156,H9_36h_158,H9_36h_159,H9_36h_160,H9_36h_161,H9_36h_162,H9_36h_163,H9_36h_164,H9_36h_165,H9_36h_166,H9_36h_168,H9_36h_170,H9_36h_171,H9_36h_172,H9_36h_173,H9_36h_174,H9_36h_175,H9_36h_176,H9_36h_177,H9_36h_178,H9_36h_179
TTK,7.278246796,7.983755339,2.778735237,6.94545107,8.259477422,6.671739981,6.114692346,9.087303788,8.597969081,1.764321251,3.933908138,10.83606508,7.517953592,10.06307714,7.577494277,6.281206414,7.810790156,8.375558733,2.159860635,10.59113866,5.628987301,8.693252279,8.936919328,0,8.664867099,8.836707074,1.937729461,8.203871287,6.445220227,0.859184396,8.608196312,0,8.076582505,1.721478846,5.821276553,8.48259943,6.928782198,7.226928784,0,8.476014168,4.979498481,1.22700398,1.418156354,6.236926616,0.885626401,4.276057138,4.005527183,13.15291122,3.60037009,1.021895868,8.730615086,1.493636171,8.669280289,4.276352081,6.353176443,8.018717496,7.262023889,7.444857681,8.794075503,7.194931153,7.901638384,5.007997438,8.739496137,2.432715118,2.46171857,5.658857839,9.360817365,6.787648098,6.678683752,10.71155092,4.968065439,4.895519451,9.331133466,7.547390177,6.595963889,1.097872585,6.389880642,8.776537227,7.972307452,9.612546924,3.784503493,8.234142221,9.324734731,2.501064594,5.484707532,7.798257511,7.398541368,0,5.676855377,8.835476638,9.157768274,7.57455568,6.263888553,7.02372085,3.537747774,7.429175873,7.960320398,8.226153572,7.033630844,1.601675132,6.013685307,7.017860618,7.364075429,9.406618995,7.481681847,8.586201871,8.469651319,7.263589964,3.761185068,3.884796845,12.37493863,1.674737631,4.965280422,8.506537389,7.595846815,6.800686894,5.263227095,3.684790689,6.735725627,8.561618528,8.200522114,9.143794133,7.666740451,7.578516028,5.466141579,7.412308459,8.938326847,0.773727932,3.198838664,5.661238639,7.946040458,6.693094875,9.326679523,6.794944528,3.586142612,6.686458076,9.144243211,6.736820491,7.644065515,0,7.432312794,6.129459752,7.971012625,8.476997118,4.103448135,6.587368312,7.660745277,7.388371629,5.783051607,6.70885918,10.33110107,5.98991338,6.412654028,8.603699238,8.814708412,8.980620934,4.756089732,6.019214077,5.541356494,0,6.855791161,7.384693675,6.132520674,7.339897848,6.815071443,6.414137237,8.065757021,6.538274062,5.675894974,7.159284199,6.508648336,4.779318772
TTN,5.373850472,2.648673098,7.555891873,8.20164113,0.901177312,4.058740459,2.851698337,5.718861342,5.735742712,0,5.05157995,5.573694134,2.858049644,3.761474798,4.968233911,6.64245661,6.876185182,4.707050531,7.088960011,7.934651227,8.423172675,7.439010131,0.914234188,6.642393674,2.202940148,6.330411145,0.772101523,0.999648923,7.113622877,6.148526488,6.093773697,1.320993819,6.910807519,1.34017967,0,7.054825355,4.669857742,2.050933026,2.324512324,8.515503112,8.633553898,6.299512407,0.876738044,5.308318341,1.824849267,7.978508738,7.359005754,4.913938463,7.728444801,1.021895868,4.402600657,2.713012424,9.001972591,2.977832286,7.889579913,4.543253455,5.237669277,7.534299259,4.045503777,5.710370829,8.192113441,0.801018321,5.474056459,6.850202197,7.004181074,7.146816086,4.629953024,5.7557865,1.072206017,6.907246798,6.799009779,7.852471987,6.905349051,5.552354177,6.818644325,3.339580225,7.350156914,4.377227255,4.706324993,7.6344303,2.395062372,4.778278253,2.366852433,6.556440493,7.214617786,5.549872662,6.283547725,5.623171931,6.143138449,6.821029914,6.385760528,3.678955148,8.863006016,6.047741041,4.904304848,8.231577817,6.493961365,8.17793827,6.352124577,6.435284113,5.306418566,6.375334214,1.00328541,7.918260691,7.544291427,5.897065044,8.250832265,7.307474437,7.502980898,7.28833982,9.033207113,3.89145939,5.240802875,5.359795644,7.039496959,5.875483235,4.823538124,4.893026201,5.987124981,5.897085622,4.118509351,5.849494379,5.321355864,6.253042334,4.41493524,4.840363622,8.495202912,6.153696675,5.591109581,3.08319427,2.590986156,5.125632751,4.474817722,8.1298487,5.063934112,5.294578974,5.066460182,5.399626035,4.270754295,6.309910212,3.472708572,5.502328338,6.356295994,6.955425032,4.57363814,8.054079814,6.401486853,4.384430458,5.430905345,6.099446278,5.23779869,3.60166941,2.604208975,6.180038017,4.841323016,6.852600525,3.870940508,4.043954393,5.664303524,3.30906939,3.914105938,5.562540169,2.41205777,6.203620975,4.853005795,5.705599476,7.177557247,6.107643054,6.033641066,5.005782759,5.164285891,4.300693807
TWIST1,1.337432407,1.463082268,0,2.558273689,0,3.516426759,0.924956226,2.388217544,0,0,0,1.187302028,1.029787972,0,2.916863146,0,0,4.351236436,0,0,0,0,0,2.711008973,0,0,2.881625546,0,0,0,0,0,2.241518394,0,0,0,0,2.050933026,0,0,0,0,0,0,3.109042855,0,0,0,2.235608976,0,0,1.493636171,0,0,0,0,1.437444802,0,0.864210729,0.964284825,0,0,0,0.793422285,0,0,0,0,0,0,3.384651838,0,1.856855486,3.80259042,1.689690228,2.971282375,2.143473165,1.113445213,0,0,0,0,0,0.73626841,1.27033929,0,0,0,0.887615738,0,0,0,0,1.752410614,0,0,0,0,0.805002672,0,0,0,0,0,1.122378412,0,0,0,0,0.819760668,0,0,0,2.648823005,0.976038746,4.110746818,0.59021848,0,0,0,0,0,1.355786192,0,0,0,0,0,0,0,0,0,0,2.215284465,0,0,0,0,0,0,0,0,0,0,0,0.847944497,0,0.870710263,0.844037481,0,0,0.892900421,0.787262911,0,0,0,0,0,0,2.606951975,0,0,7.029782805,1.938294744,0,0.85791463,0.506258708,2.321212644,0,0.814794143,0,0
U2AF1,2.829453269,4.34530004,4.005368112,2.558273689,4.26448971,4.450249255,4.758099123,5.320590637,5.963051788,6.772977946,4.748941045,4.333350115,3.912963682,6.409508275,4.850304248,4.746831754,4.392345669,4.992241354,6.851344981,0,4.883716544,3.811838809,5.684268956,4.141055271,1.138414091,0,2.391364544,5.881952716,3.833083201,5.644897813,2.983789245,2.806020057,3.607251628,5.935660539,6.328475815,4.1210089,2.755750089,2.376193566,2.324512324,3.631985118,0,1.22700398,2.589119477,0,0,2.022314344,5.844995937,0,4.939953578,2.457687094,6.018122825,3.678506719,4.585742967,1.907354594,5.326972082,5.827570193,5.659462701,4.661813743,5.672655616,5.214966045,5.226822201,5.55511268,5.584527077,4.612458097,6.528285173,5.211848543,3.91457777,5.071938467,3.430348239,3.525690052,5.937418146,5.298388182,3.987228152,5.93184713,3.073748446,4.266502747,3.249661971,6.289421947,3.772384361,2.537291602,5.13257633,4.846161892,3.838555016,4.912878776,4.723519892,0,3.640900721,3.998737942,3.949719082,4.300779753,3.211524172,4.252404119,3.145039013,3.543675002,2.938717302,1.094067877,3.766909387,3.812173041,4.722633616,3.482173887,4.541403986,5.017441253,4.650157583,2.537110293,3.740384867,4.247184539,4.792746953,4.002578495,5.472027511,3.884796845,2.046584312,4.36728847,4.461783076,3.878336991,4.276056089,4.313665241,3.406539342,4.208674118,5.043390521,4.665332492,5.238696875,4.241692408,5.141843151,4.414844673,5.047601555,4.442015656,3.971517693,4.281826538,2.240633227,4.418598653,3.196259874,5.522610467,3.5382825,4.369895563,5.377210335,4.557818296,4.618752341,5.021123531,4.157117876,2.368556944,4.908927421,4.440934392,4.613282956,5.162437916,3.90513553,4.972578485,5.053561941,5.687686063,4.437742761,5.947781476,4.571383756,4.993158011,4.414292553,4.180612503,3.23579068,2.243644466,4.096698061,3.441010184,3.833597082,4.328805637,5.249446072,3.839677618,4.952041919,3.247558644,4.148942127,4.709992463,4.689375225,3.699614167,5.162376891,4.374011837,4.085535,4.445357833
UBTF,4.4339382,4.34530004,4.422104462,2.558273689,5.157996688,4.614553487,6.169754753,2.959058387,0,6.782276606,3.435621025,0,4.341409198,1.746456395,4.850304248,7.097944401,5.476715641,5.508741348,2.159860635,5.307430526,5.138583116,5.363064958,6.468783277,4.21474768,4.574488518,0,6.300577804,2.806753024,2.362111125,5.43724938,5.913188919,3.086088697,4.621562674,3.642552971,2.045856414,6.224959559,5.028887521,6.020650798,0,5.671688181,2.3742669,5.49973504,5.362417513,2.924938871,5.69638333,7.764248126,6.327073011,2.771755238,6.042606121,5.434762012,3.734874592,5.32349731,5.065612067,6.89847284,5.569654848,6.76022673,5.905448566,5.208016376,6.361312331,5.78667387,6.343157469,2.631410155,6.220737974,4.655063912,5.52629593,5.336033437,6.084928638,6.676773584,1.90943332,5.057543005,4.493755577,6.858700826,6.058732401,1.746417627,5.279466217,5.800605924,6.15125012,4.601241428,3.901874132,5.769275288,5.446255714,5.248605246,6.180309017,4.856297561,6.058890168,4.980226643,3.41794212,5.134828752,5.385623219,4.170577717,5.685218385,4.537701112,5.663682426,4.99094297,5.807301598,6.389512281,7.027829754,2.091431872,5.852581346,6.563889219,5.209484631,4.717751912,7.560272976,4.126949985,4.617128999,4.079001255,2.215166763,4.842189591,2.145741907,3.112888837,0,5.797874481,4.504191883,5.829810859,3.762533866,5.638936251,3.968898694,4.552813873,5.324920865,6.350935659,4.311072503,6.230618209,4.338950079,3.541543523,3.586532963,4.794836979,5.036604758,6.096341588,5.27664424,4.222489025,5.273824699,5.324522975,4.718071435,4.878779448,5.7476893,5.619566648,3.531730797,6.015544323,3.641828472,5.669636674,5.10692941,5.227405941,4.257615319,3.890650576,4.221967901,5.465859208,6.276117546,4.326030112,6.031227678,5.778279227,3.295163889,6.318645311,5.192354406,6.123809166,5.600364952,5.189477968,4.580422376,5.251492751,5.640538064,3.907219342,5.783415482,6.078652685,6.825029507,6.495447324,6.582865447,5.636479547,5.148685671,4.086621098,5.736425012,7.151602812,5.134767984,5.106673162
UHRF1,8.583489295,4.647410653,7.115701071,7.850694188,7.180106495,7.555421131,6.667412228,5.380486196,7.078209094,8.430409834,3.847078066,8.270596306,7.212271467,5.124876348,7.481586519,6.048456175,7.625523489,6.378667428,7.845084234,8.51384312,6.846591539,5.769312364,6.619156616,7.766666786,7.228551613,7.502941116,7.698160907,8.487220122,5.922045276,5.516352055,8.009925957,7.760000951,8.249291425,2.022778617,4.305613009,8.278674882,7.315022893,7.674510804,6.325117334,6.845184795,3.901984458,6.088315201,8.630804918,7.815127822,9.880637952,7.636856089,7.475503537,7.325832728,7.309782063,8.247988196,3.851347174,6.520405128,3.389007221,7.724290641,6.193517601,6.396710104,4.36783832,6.178312405,6.925886673,4.454446622,6.617578292,5.485346321,3.752982924,8.679884597,2.46171857,6.753870049,6.63750837,5.156876083,6.650537503,7.370822978,7.160839091,6.734299576,4.941010579,5.183036165,8.159614099,7.639803583,7.258442299,6.237859951,7.623386478,4.83071371,7.347665132,6.719960905,8.292901363,6.901148519,6.73074353,4.980226643,6.88097291,6.777619245,5.978618234,5.498926683,5.228671839,4.304045617,6.05276446,6.506579549,6.970632312,5.854836617,5.923657077,7.881682987,6.617491644,7.468129616,6.066858922,6.900491822,6.328229233,6.439460643,6.422031462,4.770479961,6.617005477,4.072071671,7.005209345,6.247568477,4.057999095,7.273614469,5.926492986,6.136531153,5.537658805,6.564374076,5.22474183,6.894494059,7.098341263,7.276411699,5.32870409,5.839646175,6.531112799,2.971354141,4.723273302,5.792648279,4.525494387,7.378129091,7.318224373,6.524466872,5.176950158,6.008985768,6.281250924,7.397934359,7.312642774,7.125108265,3.055618842,6.434859549,6.399839117,5.265968988,5.915221656,5.112843143,4.440801565,5.494729392,4.221967901,3.700330865,5.401546441,4.737981447,5.697225341,6.609499759,5.090037482,6.958777689,6.243309348,5.537722568,4.714863476,4.977738159,6.740358352,6.586205997,7.165033556,3.638924412,5.821710952,5.451152306,8.65455234,5.962811548,6.404298465,7.695950836,2.595585883,7.256499321,6.160742768,1.332332297,5.27666503,7.624184587
UNC5C,3.638373768,5.431864291,3.555434502,9.086523838,3.71657961,0.903248126,3.319945383,4.524974382,6.33215145,4.642205586,3.175444601,5.592720013,4.987814848,6.948102842,4.850304248,3.320655806,3.380169519,2.476943069,8.56639711,4.866811074,8.744259949,7.966487913,3.64378575,2.491381563,5.575856561,7.18145014,0,3.169300806,7.45112268,7.25746982,3.327693728,5.998466886,8.025262223,9.604401761,7.435504201,5.965777497,6.517686444,7.197155007,4.324996353,7.220797856,4.53387992,4.651595209,8.023631584,5.643483469,3.685484169,2.345717862,3.620124439,6.668626023,3.360931165,2.032720431,0,7.42376263,1.890411762,7.387569155,3.971049006,5.538863235,4.949400961,3.338769826,5.335443557,4.788199699,7.197635082,7.929211513,4.919107979,6.00120689,5.416357097,5.210094959,5.404644537,4.591992692,5.958769751,1.323326912,4.706970975,5.871078399,6.54920887,3.919479594,5.343083869,6.186747478,7.337101461,6.303092958,7.199558192,7.654180547,6.111865444,6.44185372,4.951338187,6.57821907,5.366224706,3.111215178,6.164863018,5.573590857,7.005819909,6.510062666,2.359420912,4.304045617,7.802876433,5.560702938,0,6.28841533,1.816637766,5.356000362,7.008568501,5.609443027,6.138120592,5.825035827,5.913344805,3.310657609,6.333205946,6.356777309,6.263147451,5.629210602,5.646580316,7.170687814,8.470997085,1.296830704,4.770557337,4.880998541,5.906661563,6.150532706,5.957971248,5.142856765,5.529006635,6.367411228,4.118509351,2.421815082,4.006645101,5.877326373,0.885308228,6.990320706,7.528182425,7.152048513,8.913133089,5.97231,2.864211914,6.743594595,6.235068102,4.926232452,6.01660914,3.35163677,5.718085831,5.546563611,6.346551044,4.620432641,1.178053205,4.887460143,6.884899143,5.409264918,5.519607993,6.108408241,2.329495748,4.065459892,6.099730147,7.07064476,7.157789537,7.091605421,0,6.029019923,7.83130571,6.330476912,4.722625889,5.841604637,2.3625563,8.330045559,6.700040891,4.592748612,9.915948762,2.736615171,6.200465657,6.717945223,2.783471018,5.613833733,3.758164596,6.795219327,5.430351137,4.222531369
UNC5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.783302274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3742669,0,0,0,0,0,0,0,0,0,2.453603524,0,1.890411762,0,0,0,5.136197513,0,0.864210729,5.483829309,0,0.801018321,0,0,0,5.295263363,0,0,0,0,6.753962748,0,3.987228152,1.746417627,0,0,0,0,0,8.566789555,0,0,2.582501677,0,0,0,0,0,2.13765567,0,0,1.256501966,2.63939957,1.752410614,0,0,4.845415892,0,0,0,0.893099627,0,1.589341386,0,0,0,3.050798515,5.988399034,0,0,0,0,0,0,3.278507115,0,0,0,0,7.299776859,0,0,0,1.714094591,0,0,4.363378451,0,0,0,0,0,6.311238076,2.42558752,0,0,2.087755278,0,0,0,0,2.586108066,0,2.156404379,0,0,0,0,2.314793286,0,0,0,0,0,0,0,0,5.26916662,0,0,3.305912845,5.920697131,2.41205777,5.6868742,0,0,0,0,3.707811911,0,1.294242358,0
UPF1,1.337432407,4.677933557,0,0,3.808780541,2.41990563,3.319945383,2.388217544,4.568881911,5.682010506,5.088765691,0,2.044454447,0,0.863147817,3.613411578,6.168067138,5.742071108,0,0,0,3.076640564,4.415831265,1.510589669,5.580572752,0,0,0,0,4.41618528,6.710662231,6.684958194,1.16541785,6.439330491,4.86604984,2.916422888,4.300169154,1.63032429,0,5.813380084,0,1.22700398,3.463965909,0,0,0,0,0,2.714667933,4.626641772,0,3.197220933,3.861662744,3.409964089,0,4.874022674,1.832935047,0,4.426840912,1.94609011,2.550839644,4.974325142,4.786365023,5.117957784,3.615950839,3.858594939,4.283935231,2.137370261,5.307159339,3.428378721,0,0,2.642550518,4.310481976,1.689690228,5.542738896,2.143473165,6.984938455,4.07104679,2.537291602,5.446255714,4.184824689,2.366852433,2.661496864,6.19024598,4.980226643,0,2.368148234,0,0,5.449351661,4.198845261,5.017224336,2.187075972,0.974438246,2.738498845,0.880383289,6.278916744,2.639242167,4.345685384,5.639759793,1.596987673,3.813450455,2.843360041,5.569664421,2.365017413,2.550359711,3.278100925,0,5.083207641,0,2.425098562,2.645925674,0,3.861836061,4.624980755,3.473721249,4.698657149,2.603055981,5.018196723,4.381434521,3.542751192,2.213664407,3.444127579,0,1.844788175,1.785705296,4.523570685,4.169426724,1.89458149,4.871164036,0.796770284,3.636300453,2.609098624,2.162463109,0.77257173,4.665703254,4.553359704,5.017269234,4.251344464,4.448554379,3.636852594,1.843869926,3.507676931,1.30554133,2.321833756,3.008275089,3.833599198,2.714897666,3.789646979,5.865554301,4.037759941,4.02163433,1.915164806,2.381340887,3.609726314,0.695622894,2.249856932,3.451902022,4.858321077,4.669390383,3.434651547,8.325765816,4.535312891,3.604079126,2.906762287,3.766686445,4.391465656,4.918305152,4.899358916,4.259726014,2.505115146
UPF2,2.480532805,3.528796967,4.908985857,8.522588805,6.78277606,5.014792373,2.457629266,3.944797134,7.635399336,4.774447357,7.848182133,3.849126566,8.02452645,8.379820629,4.185792046,6.488449974,5.753344191,2.972830266,6.240214251,5.473301877,4.883716544,7.323329243,2.842835601,5.099579888,7.228551613,3.10965034,5.394027884,5.522874987,5.732795294,5.708264155,3.912869328,8.375397396,3.080297832,5.644390212,3.481537296,8.171970504,6.130281107,4.923223409,3.810354043,8.5886548,6.518361988,8.477001275,4.214171178,7.162400956,0,3.834931719,8.830840679,0,7.292816796,5.042125756,8.092904831,6.012551632,4.502030234,5.57804827,4.803083695,5.211364839,5.025532498,5.113870975,5.044105432,4.685295338,7.536601437,3.686756902,5.289846401,6.439448658,4.412054214,4.248552226,4.821723901,6.769600859,5.547197202,5.24725137,6.873924322,6.973221509,5.130038192,7.188666244,6.419256119,3.876237984,5.136783724,5.212263122,6.181885546,5.350946544,5.446255714,7.27015221,2.936031544,7.918715717,7.20132009,8.461441202,5.929448119,7.808159963,7.845303408,6.212083415,5.060243696,6.261325528,5.871300381,4.480452265,6.270999825,6.672324192,5.685151286,4.304133024,6.640146809,6.953874361,3.960859473,6.167495525,6.050858252,4.00890629,6.431899512,4.770479961,5.316957578,4.842189591,5.230181567,4.795920695,6.126970266,5.616981801,6.195955067,5.957683144,3.652563591,5.355849212,6.052195913,6.01498302,4.951716599,7.569140029,3.38198062,6.481092294,4.375175909,4.593568934,4.676245817,5.15218453,5.752827388,5.97136711,7.606257291,6.038982938,6.50499746,7.449351788,4.846493289,5.551854754,6.818091183,6.249466246,2.340156879,6.506524954,6.142825055,8.157633015,6.502276147,5.432392541,6.548164803,6.637402793,4.383277229,6.514005626,6.681786342,4.866469811,5.824123014,5.685423415,5.422129559,4.593141555,3.656811487,5.65345927,6.18137156,6.661737703,7.484515997,6.954436941,7.944004725,5.091657062,7.650901414,4.41455873,5.318351681,5.394774603,8.415243206,7.591382077,6.9761112,6.713359669,7.65224507,3.797407468,3.738345693,6.530761938
UTP15,7.331808682,6.976670024,7.628898464,6.19234933,0,5.307303364,6.356800083,5.718397233,2.76975014,8.958714655,8.849047732,9.373851248,6.006755109,0,7.984854723,7.101845025,7.981277812,6.572163963,5.854734085,1.791086186,4.309212052,5.856885442,9.078712794,1.542995427,5.134691671,0.811219179,0.807537049,0.894977973,1.705361713,0,3.32913634,8.311307709,2.729162728,0.82041528,0.476275803,1.613644872,5.685864196,7.992416071,8.91760801,7.956556851,8.86204516,9.092747883,4.293213771,2.610218485,3.7793071,8.807818086,4.657430135,8.67142094,3.342583154,6.281301909,5.341644274,3.354052827,2.5205399,0,1.152839073,0,4.827530139,0.600891915,0,5.079903964,5.564918826,7.096101478,1.547818262,4.408924177,7.023308704,5.55872168,6.05028928,5.551974623,3.134084208,0.789667656,5.376941837,5.612965441,6.843007884,1.198735604,6.713739379,5.543444596,5.863901277,6.50400734,6.084823078,1.283702744,7.371242932,8.435977343,1.408680267,4.384690951,5.136181738,5.55222391,5.985810287,4.988137971,7.349614043,4.222763086,6.513475593,0.760926685,6.561830461,2.798789757,8.079636528,8.291586261,2.498245666,4.747236628,5.264242394,3.909870511,8.037225945,6.106896729,3.399630916,5.924188326,7.460627158,5.997978979,5.602355377,7.523074797,6.021222988,6.658106312,0,1.968559445,2.48753112,4.758788556,5.710936915,7.097650877,7.028996316,3.016296998,6.133657064,6.928329771,3.832851341,6.317804671,5.512866157,5.66933959,1.434449439,5.419841999,5.959902328,4.864873901,4.462106156,5.827388415,6.141035553,2.638491604,6.838762101,4.082784985,6.128978239,7.111945086,7.532322197,4.508468422,6.37064108,5.349138146,6.726298409,6.570890256,6.75073843,3.079299883,5.376420795,6.456426758,5.431466623,7.824538536,5.994457928,7.294728834,1.086827811,4.478035587,6.187796779,4.615859669,5.961453245,0.698354693,4.615851273,3.56924285,1.913567594,1.216584965,6.870662554,6.584973169,4.921502624,6.556851563,6.226501504,6.173118881,6.081148888,7.293364468,8.081627238,6.79206066,6.288281528,6.719017377
UTP18,7.537361529,5.34098124,7.787550771,3.969940102,3.977190148,6.671739981,6.44738342,6.189759887,5.909493225,2.534630078,7.304867763,0,6.362022438,7.504364225,0.863147817,6.375813822,8.378388184,4.884831679,1.451202367,0,1.945681065,7.309733716,4.737155445,6.396038083,1.138414091,6.584551948,6.015649298,0.999648923,0,0.859184396,5.839182732,4.805853112,0,2.484263296,5.583090213,1.017918417,0,1.034154354,5.885817935,5.720481487,0,8.028324381,0,2.513565671,0,6.784291917,2.589876597,0,1.513393342,4.996278864,7.510581942,6.432140578,6.908405235,4.687108651,5.606350452,4.374423924,4.734769874,6.410797168,5.044105432,4.574483387,7.645657266,4.629623353,8.885860213,7.445445159,6.080503709,8.175582812,3.636927627,7.167134476,7.439324824,8.573366033,6.644383765,5.871078399,5.203058817,3.540266132,6.671099463,2.475487905,3.254837475,3.520114694,6.288701191,2.982846786,3.784503493,5.29792218,4.38950471,6.349953208,5.4147916,0,6.472471275,7.331742909,6.017002139,5.65316386,4.609556753,0,6.151078133,0,7.108653954,6.520109299,6.292655711,6.450143481,7.066008731,6.001883413,6.437088249,7.989472662,6.398802818,8.480897236,7.920664483,3.822393399,7.979518443,7.528709382,8.190581385,7.108056589,7.676185282,6.877141172,7.577280442,5.981951703,6.361641803,7.496140746,6.998580887,7.181794225,6.480872123,8.089612441,6.743564536,7.316117926,5.862370428,6.892959841,6.881517458,6.505511017,5.840488548,6.330636802,6.860219082,5.041687929,6.665365495,4.858672031,7.945987888,6.947541895,6.594124425,6.377891153,6.404455026,5.237154962,6.412859173,5.631768927,8.045899033,6.709804889,5.385018032,5.700602117,2.783887876,4.446143715,7.638762411,6.404032059,5.104034791,5.423200205,5.470741555,6.37960244,7.499827525,6.530785166,8.03872774,7.810780463,6.544082692,6.386118548,6.459414707,6.48589222,5.877313096,5.60471076,8.773321412,6.82472683,4.853005795,8.433852418,7.147930244,6.021487208,7.820743826,6.703632455,6.020350932,7.137388087
VAMP7,4.4339382,7.399089021,7.170592385,0,7.100257983,7.149585257,6.057444731,5.786839426,7.260379888,2.200288402,8.324605938,0,7.859614075,1.36189336,9.273612123,7.922662285,8.152463536,4.707050531,3.273783237,0,1.945681065,5.602689927,9.385537102,2.232209292,2.202940148,1.430788817,0.772101523,5.425578851,5.59125823,3.533832737,8.498240183,0,3.452048931,3.453765811,8.193753658,1.017918417,5.835465861,4.708734048,8.764773364,8.1372755,2.995400986,3.376516298,8.631291785,3.093640368,9.005000789,4.115410381,5.906663257,0,3.360931165,8.923814177,6.204858239,7.803855566,5.820227727,5.492912489,7.73245426,7.41761031,6.821527801,9.098151395,8.307575406,7.1376175,6.785869909,0,0,5.950795431,3.744052897,4.74882773,8.620160649,6.70506621,8.292782469,4.068280764,5.718943977,9.638104779,6.331620136,8.278187913,3.412165756,7.45515802,1.437825421,2.996696538,2.238618401,9.669936114,3.250961101,8.194324627,0.873127371,7.858316261,7.144782591,0,8.513795343,6.27789475,7.293101592,8.538295934,1.249272059,7.947671289,4.061099516,1.12737265,8.341275466,1.094067877,7.227211429,2.344014752,5.289266437,1.601675132,5.614741322,4.318680613,7.282645511,4.865908085,7.204996086,6.060339001,5.700632055,0,7.212214269,7.895939212,2.046584312,1.296830704,7.699069145,7.567740429,5.122962313,5.595446613,8.85802714,8.270169439,5.413489985,5.791159387,7.427428779,6.793502292,7.399510419,8.216832551,6.049440397,6.624869388,5.036604758,7.282723868,0,8.178858489,0.703222992,8.179836621,7.152794806,6.536395286,6.067357331,7.13481154,2.907222019,4.302561978,6.640230678,6.522296062,5.05307507,7.057963259,6.108107461,5.747786577,0,4.935345677,7.107416684,6.525785758,7.963620461,2.971266907,2.435121143,7.045558148,7.81937271,7.773767726,6.205088416,4.15474816,7.839246288,7.78919214,7.838286479,8.040266902,6.548437367,7.894247879,4.751355295,6.989811569,7.575320787,8.834039854,7.663727295,5.490978608,7.81480869,7.870534079,6.69199046,4.697313158
