X,H9_24h_013,H9_24h_014,H9_24h_015,H9_24h_016,H9_24h_017,H9_24h_018,H9_24h_019,H9_24h_020,H9_24h_021,H9_24h_022,H9_24h_023,H9_24h_024,H9_24h_025,H9_24h_026,H9_24h_027,H9_24h_028,H9_24h_029,H9_24h_030,H9_24h_031,H9_24h_032,H9_24h_033,H9_24h_034,H9_24h_035,H9_24h_036,H9_24h_037,H9_24h_038,H9_24h_039,H9_24h_040,H9_24h_041,H9_24h_042,H9_24h_043,H9_24h_044,H9_24h_045,H9_24h_046,H9_24h_047,H9_24h_048,H9_24h_049,H9_24h_050,H9_24h_051,H9_24h_052,H9_24h_053,H9_24h_054,H9_24h_055,H9_24h_056,H9_24h_057,H9_24h_058,H9_24h_059,H9_24h_060,H9_24h_061,H9_24h_062,H9_24h_063,H9_24h_064,H9_24h_065,H9_24h_066,H9_24h_067,H9_24h_068,H9_24h_069,H9_24h_070,H9_24h_071,H9_24h_072,H9_24h_073,H9_24h_074,H9_24h_075,H9_24h_076,H9_24h_077,H9_24h_078
NUAK1,2.221357156,5.582518781,3.967251064,5.184838005,1.146340359,5.732204245,5.780088218,2.537317836,5.363018262,0.71246462,5.722375903,3.605239124,3.099321313,6.405171258,6.801563394,2.421035442,3.449141832,5.192993199,3.602853062,5.053056568,5.812234226,0,6.788805845,6.404895863,0,5.86862119,4.543191793,5.38266855,0,7.023057437,4.873851607,0.785905677,6.311846246,4.248931015,4.8017191,3.335528655,5.534029322,6.187879363,6.782919192,1.255599283,2.750378401,6.887529285,0.599720979,2.697180493,5.97348036,6.812066603,7.10711178,5.311173456,4.794982033,2.840749002,0,0.849397268,2.632985271,6.851038179,5.473794678,0.917864406,0,0,6.541084352,0,0.684909474,0.821240702,4.836015767,5.907973565,6.59239665,2.259008512
NUP35,3.179399904,0.954847907,7.167974417,7.920780556,7.237155757,0,8.531719344,7.697236445,6.35682964,2.451595468,3.86098039,2.945215926,1.940658465,2.22693869,8.036445481,8.506207411,7.337475078,5.58474574,1.990324268,4.616466402,6.670167177,0,6.327211386,3.496119219,1.72671662,0,1.081172069,0,8.99521781,5.081177061,0.535662391,0,0.711712588,2.890439799,7.857813364,2.921553955,8.413679646,6.794700555,4.41851801,4.880053336,4.345904368,7.542652843,8.976104127,8.296068796,8.809027389,0,6.486039614,0,8.837020838,1.611002188,0.84504359,4.551451101,7.399758815,0,8.119557291,1.474375301,6.296919425,2.702531619,6.133877381,8.037424472,1.147438398,7.634933847,0,8.32983346,0,0
NUP54,7.635313506,0,5.263398269,5.75651864,3.247109954,3.116071308,7.776619756,3.171283592,7.342196983,7.545654006,6.652115665,3.921100455,6.071223297,7.432511076,1.644311481,6.051661154,7.520120091,7.560329909,4.177619807,5.429818268,5.501058338,8.460062385,8.568080669,3.902645616,6.394900541,6.10052403,7.470686796,2.182969633,2.432464794,3.141097398,6.778800347,7.517407613,7.639082689,0,9.441356621,2.140948472,8.607793016,6.612503916,1.136919471,8.003614793,6.972742713,9.008627895,5.637783644,6.391727355,7.666115448,0,8.671890321,7.456574508,0.75375575,7.387378137,7.832579425,3.172724366,8.381193151,9.409510438,8.862207051,3.776044981,7.527339313,7.514211041,9.23013198,6.834056524,4.660949614,8.495465349,8.609958979,1.376186086,9.541836504,1.661651652
NUSAP1,7.752685042,6.530664679,7.154522526,8.046938387,8.870993416,4.092576238,7.418366479,9.087098884,5.493188418,8.362552073,7.132178234,5.536800309,6.649287956,7.479321671,7.686339262,5.875560691,7.055443201,8.158064488,2.942953882,8.0361237,8.649746442,6.940343575,8.93571276,6.314586246,7.950538145,7.977669883,9.550135461,5.476581915,1.863498198,2.045715389,4.782767433,6.646909844,8.346167738,3.918934963,7.183730287,9.294767147,8.364915922,7.491749264,6.348661306,7.500072807,3.028775996,8.616288953,8.698341085,6.650221975,6.777035932,8.781079497,8.514199117,8.310867563,6.476991502,9.129245036,0.84504359,3.224379446,9.115083873,8.190920663,7.901093345,7.311070013,4.439626247,7.745757678,6.458110471,6.409583711,8.674985428,8.350728131,8.179311353,6.753810774,6.182334174,2.905226804
OAS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODC1,8.50357107,8.66000077,7.543137065,9.217406179,7.999979129,3.258533455,8.057275052,9.725699268,7.737661693,9.042715601,8.868541963,8.019508181,8.976084616,6.979195958,8.115710733,7.906432693,5.255758954,8.383606989,7.964172631,9.105529851,8.941268502,8.028955733,9.054049742,6.728520185,9.084775194,8.221241151,6.4039761,8.707083237,9.652764762,8.421303956,8.647515455,8.617491723,8.819818865,8.259047936,6.542213786,8.144217264,8.565259615,8.06289867,8.596656653,8.184775971,9.135544434,8.084152071,8.649309885,7.051458838,8.301976392,9.596947692,8.277316559,5.823633644,7.551824127,8.440078102,8.363356536,9.448159237,8.222707652,9.236836236,8.766205524,9.218924941,7.433046135,8.028629282,9.002646133,7.67642246,7.645969362,8.675971261,8.268467649,9.434600583,8.290619383,8.508595685
OTX2,0,0,3.842607058,0,6.533259991,0,0,1.379452322,7.104952104,6.857336413,6.568690449,6.622783923,6.091385167,0,2.066598836,3.571541086,0,1.881782931,0,0,7.035474463,4.510285246,3.15855524,0,6.854456294,0,0,0,5.371914016,3.376615264,3.856809149,0,8.029015582,0,0,0,6.258486363,0,0,0,4.99063866,4.137672931,0,0,0,6.428988606,0,0,0.75375575,5.529885642,0,6.31417639,5.728759239,0.595414586,7.473761229,4.880593854,0,0,5.864243924,0,6.900652084,0,0,2.067509538,5.18463237,6.874035157
PA2G4,8.19332872,9.202319233,7.903148627,6.835082823,7.761591123,7.849740256,7.35623526,9.357793076,8.983536165,9.202463684,8.610978527,6.986944938,8.705110737,8.285762523,8.377970213,9.590294965,8.517513671,8.498126997,8.565028776,9.937480271,9.132028247,8.942222137,9.20017388,8.203385268,9.359673434,8.627881005,8.54843015,9.557272352,9.286921625,7.988156772,8.774151998,9.002790472,9.538653385,9.648412552,7.57596319,7.707411325,9.379189448,8.340192835,7.582393552,8.485117834,8.894145997,8.026267575,9.002600496,7.961225592,7.852335706,10.41320519,7.483196049,7.524638961,8.742094428,8.24332646,8.238445771,8.870865698,8.035099163,8.951361522,9.319947844,5.506710632,8.422154048,7.928035982,8.099346605,9.137580014,9.068520812,8.106177836,6.886281359,8.406469555,8.949471064,8.416375794
PALLD,0,0.954847907,5.201952544,0,0,1.440430968,2.299861726,0,2.236081833,0,0,7.384208646,6.396976427,4.182319149,0,0,7.997654093,0,0,0,0.749623962,1.190124312,0,0,0,0,0,0.901118937,0,0,2.571842602,0,0,0,0,5.689001838,0,1.733096786,0,0,0,3.122358379,0,1.90406636,1.138016612,0,0,6.721136658,5.532555845,9.591503386,0,0,0,0,0,0,0,0,1.107993229,0,2.941784698,0.821240702,0,0,0,0
PARN,0,0,1.875489338,3.383093538,2.012136743,0,1.566597378,9.095867179,0.720428743,6.167613103,0,0.802942988,2.739333202,3.696498641,0,5.025815341,0,2.329971254,5.845289208,7.699155854,2.965977301,0,5.211109652,7.499335635,6.844825376,5.415575766,0,6.235695077,0,1.35861556,0,4.719517654,4.331448178,1.548184745,2.757518561,3.268179485,6.88405231,5.100830203,0,5.482570411,4.066483102,4.276560659,2.944953036,2.842174079,1.138016612,7.672990038,2.467006116,0.976417286,2.698088162,0,5.924193174,1.380450224,5.471155567,2.023411598,0,0,3.725942424,0,6.186168618,0,0.684909474,0,5.279107004,3.402568568,5.075370417,3.188115157
PARP1,7.000247117,8.772626348,7.532776499,7.068695394,7.396307872,8.01567747,8.283064558,5.793314823,8.581993104,7.92498934,6.822996249,5.920591463,6.839862948,8.837402862,8.018046039,4.203374267,7.390221299,8.342425479,8.657772636,2.846406124,8.513824982,8.046687072,6.390560304,8.007578884,5.246248204,8.360299066,6.548553813,8.596022507,7.810095809,8.568477095,8.670207626,8.444484686,8.185742322,7.412401029,7.029587926,8.893956255,9.119857514,8.251351956,7.237340891,8.462850029,7.850690616,7.962537865,9.273958812,7.513453991,8.184790981,9.237660821,9.034571974,7.538408046,7.530565227,9.265233517,7.591746133,6.813049735,7.898425222,8.602803493,7.341036877,6.061979656,7.384316054,7.969393622,7.642757605,5.628426335,7.815093817,8.479186666,7.731896026,9.077842667,7.099822929,8.091605906
PATZ1,6.000204863,5.340049438,7.140944026,7.583339228,2.214295979,5.586202057,4.701336892,2.071553912,5.219927844,7.480031474,5.865529883,5.669366508,6.396976427,5.30941829,2.066598836,6.496475583,3.847441925,4.039181192,5.042757111,6.258202253,3.397661068,6.283615165,4.012376564,6.547663351,0,4.418065402,7.749700633,4.355777494,4.073249239,6.567779465,1.231937815,5.671520711,3.311569857,6.081417,6.450136015,5.370087874,3.624538528,6.33636591,1.136919471,8.099976986,2.896282121,5.870571207,0.599720979,5.731115703,5.301040384,0,6.98318376,0,3.811199499,6.72501337,4.025149485,0,5.933679015,0,1.998512741,5.44913848,6.404989922,6.507594649,5.580230459,0,6.525472853,5.326004028,6.093858178,2.067509538,4.584347322,0
PAWR,0,7.212982216,3.97093948,0,3.151836019,5.454520794,1.30541004,6.494005511,2.771683751,1.187262299,5.51001232,6.293048295,4.781125864,6.373492529,5.085458162,2.688055165,0,3.63372581,4.674088812,7.020090539,3.653407116,2.276547909,6.554430082,0,7.043727216,3.983721094,6.711015019,4.531721751,5.462767598,3.007151355,4.176728674,4.14208747,5.959392764,0,5.009552024,4.603193931,3.624538528,2.497947723,6.668533332,4.250932797,7.44543136,7.018656623,1.83879741,3.737902784,3.828693333,3.817820388,1.843168923,0,6.708913994,0,6.663005774,4.861021431,4.3275414,5.489863281,2.805655073,4.839957418,0.556263231,3.348003806,5.975827675,0,4.885440237,7.73767453,0,2.532924584,5.658680615,3.627591931
PBX1,6.363270692,0.954847907,5.538254217,6.661443203,2.821217181,2.807162716,6.422904462,3.407376572,3.930621504,1.543893283,5.321882865,1.693306027,2.258542305,5.813035523,5.841435741,1.062735244,1.315145077,6.384965761,0.801833881,1.162476288,7.391439447,6.283615165,8.212124354,6.099633469,6.670422843,6.317119129,6.178082626,2.182969633,5.177327515,4.056921424,7.105182529,5.450428951,5.803553245,5.996990936,5.330608877,7.955029506,4.564834296,5.16454885,0,7.441734553,6.834742639,7.315555159,6.863626953,1.245698313,7.023301103,2.91666072,6.662261666,1.964479778,4.683829046,4.124089626,7.414541385,5.180979802,7.241375609,6.689181174,4.127413072,0,7.102575481,5.922115493,6.466625924,4.910773663,0.684909474,5.406466713,4.426580676,0,5.995026583,6.826968633
PDCD11,3.291598528,6.767034428,5.932116972,6.140962292,3.247109954,4.54115862,5.780216992,7.012385813,5.316880561,4.189210005,3.28611533,5.810046603,4.894704475,6.675793064,3.78198053,7.698760788,4.94324014,5.876123928,5.196888507,5.299786995,3.801752177,6.763741118,6.088291181,7.377363075,4.16495293,8.025124445,6.221872847,7.725754333,6.309013378,6.942777243,5.309840133,5.983654782,5.609726362,5.579821003,3.981812643,2.612536199,5.534029322,3.128956773,3.826823526,5.922899827,4.240537588,3.983976227,3.50064624,5.970623341,5.06268857,6.314906037,5.949940115,2.420638496,2.147594435,8.619985782,4.590557204,5.047447703,5.333557547,4.158241072,2.805655073,3.650892575,6.031959744,3.163187644,5.784752047,6.234917811,6.608936001,3.95086059,3.009113677,4.813976598,7.378073613,3.689390705
PDCD4,1.344029696,0,0,0,2.819978082,0,5.0079588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.437907413,1.425883084,0,0,0,0,0,0,0,0,0,0,0,2.124776122,0,0,1.610334244,0,0,5.079483972,5.278842142,0,0,2.232172701,0,0,0,0,0,3.554626516,0,6.011372867,1.131202676,0,0,5.02244361,0,6.769269182,0,0,0,0,0,0,0
PDGFA,4.812937713,4.998483653,7.320313181,5.658887878,3.50015107,5.143945035,0.575809162,2.572705433,5.168893405,1.543893283,4.010955487,4.293989254,0.96071141,4.742532802,4.253299816,4.761993444,1.315145077,5.054137654,5.388271017,7.383249389,3.653407116,4.338129176,5.443943174,5.089731854,3.735370297,6.901636932,4.3196051,2.657939314,4.073249239,2.045715389,3.184746229,1.291809057,0,0,4.467834496,0.649311809,4.564834296,1.350273362,2.200795799,1.255599283,4.240537588,2.36471717,7.109597068,6.640042163,3.1383372,7.244812466,2.082350355,6.599087971,8.271898802,1.611002188,6.118597186,0.849397268,4.00280392,1.015649869,1.998512741,2.188168585,5.022861204,3.348003806,4.514423831,3.418678181,7.393092696,5.926477239,5.370905814,6.336115837,6.053815513,6.177907869
PDGFRA,0,0,0,0,0,0,2.436859798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.595969123,0,0,0,0,0,0,0,1.900572783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.197856814,0,0,0,0,0,5.897758206,0,0,0,0,0,0,0,0,0,0,2.532924584,0,0
PELI2,0,0,0,1.123755766,0,0,0.575809162,0,0,0,0,0,0,0,0,0,0,0,3.769387478,0,0,0,0,0,0,0,5.936655131,0,4.21665631,0,0,0.785905677,0,0,0,6.549244618,4.010032738,4.688945094,0,0,0,4.276560659,0.599720979,0,0,0,4.640317117,0,0,0,0,0,0,5.61545252,6.245970275,0,0,0,4.412683609,0,0,3.96084275,0,0,4.530167307,0
PENK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.003463449,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95227698,0,0,0,0,0,0,0,0,2.884255879,0,0
PER3,0,0,0,0,0,3.792349861,0,2.071553912,0,0,0,0,0,0.941368455,0,0,0,2.947339905,4.715494485,5.299786995,4.953246578,3.317892753,5.705434804,0,0,0,0,1.870129774,0,0,0,0,0,0,3.989683699,7.84926016,0,3.657872317,0,0,0.779147916,0,0,0,3.036449767,4.765739123,0,0,0,0,0,0,5.1805193,0,0,4.010634896,0,0,0,4.746831312,0.684909474,0.821240702,0,0,0,0
PGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756659469,0,0,0,1.128202265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.318325759,0,0.382723192,0,0,2.067509538,1.46445995,0
PHC1,3.655969415,6.694907381,6.478848352,7.847337073,7.048821122,6.163105092,3.970951216,8.980521693,7.535896923,0,5.909365039,4.54885045,6.295306345,5.179517402,7.302847197,6.531370092,5.070096892,6.029742802,7.030784397,5.632852648,6.846141433,7.381010466,6.196900642,7.739414083,8.002702629,4.911869371,6.963392448,8.559321418,5.089485076,7.008757538,5.159515225,6.315124383,4.350516099,7.955437713,6.534536983,6.816637107,5.967629563,6.798421029,7.999000866,8.819727819,6.923973906,7.75474708,5.395390438,6.273821615,2.857995566,7.024419396,6.390808264,6.890475679,6.360622493,9.005516005,6.000825111,4.584609809,5.053418944,6.726062845,5.220912985,4.891873623,6.60230731,6.713989148,3.161511205,5.746007946,6.273237597,3.494303478,6.593966823,3.382840267,6.728059111,1.920626184
PHF21A,1.974769847,3.088650825,0,0,0,0,4.880184276,0,0,0,0,4.978695136,3.38718245,0,0,0,0,0,6.061579122,2.237330957,0,0,0.783121386,1.303953219,0,0,5.678323835,0,0,0,4.782767433,0,0,4.470496719,1.765945093,1.09547869,0,2.035345414,0,0,0,3.469863354,0,0,0,0,1.843168923,0,0,0,0,4.97574138,1.108518111,0,0,0,0,5.237622811,2.749584314,0,0,0,0,2.067509538,0.913968847,0
PITX2,5.806060724,6.249256115,0,5.877195261,1.146340359,6.064945169,4.103240462,4.89871749,4.714750684,4.894189435,4.76894976,3.3126474,6.791387565,6.649582146,1.04473905,7.46197861,7.133415762,5.444999613,3.845959988,8.65117838,6.44069143,5.59764407,5.395352563,6.822053335,0,0,0,6.036084116,4.408730989,6.787895537,5.869152218,4.018604049,6.357556548,4.961175703,6.571645175,5.011812801,3.096907346,6.999101879,7.911463617,4.700755354,6.094130442,5.252156325,6.672969208,6.35594393,6.912624295,2.91666072,5.167423436,2.660301716,3.678324316,2.353119791,5.684786391,5.012039999,4.902363677,4.936995413,7.085494082,2.853040623,0,0.688994117,4.514752341,6.295520019,0,6.539639397,6.247809366,6.665623274,3.184380282,4.539104285
PLAGL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.644311481,0,0,0,0,3.602375823,0,0,0,0,0,0,3.846899549,5.804351219,0,0,0,0,0,0,0,0,4.313940037,0,7.315443597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.067509538,0,0
PLAU,1.301779394,5.120248655,3.545602962,0,2.552426895,0.892981304,0,0,6.607375759,3.567571898,0,0,3.099321313,5.636383271,0,0,0,0,0,0,0,6.909297106,3.804807431,0,0.823677927,2.903801503,0,5.471697717,1.464281192,0,3.665597054,0,0,5.01940509,0,5.607249452,4.010032738,2.28510944,0,0,6.393511825,0,0,0,0,0,1.197856814,0,0,0,0,0,5.180289296,0,0,0,0,0,0,0,5.934339796,0,0,2.532924584,5.756547084,0
PLK1,2.294282011,5.33402085,7.562925002,7.636712983,6.067724596,8.058510551,4.464495281,6.387907177,3.309170582,5.14833613,4.631641848,1.693306027,7.981379588,6.635895438,2.847445817,4.50955416,6.588484117,1.881782931,2.578403128,2.555656045,6.735368235,0,5.211109652,7.201267724,0,7.079537969,7.265354149,1.659893707,7.787068453,0,6.705863973,3.380489351,7.451445442,6.999532894,4.073955723,5.519512443,4.564834296,2.847679726,0,2.647586545,6.930933767,5.069342426,4.421653223,5.749435667,6.982374783,6.191021641,7.340694286,4.677557407,3.429101263,4.09142358,4.966251538,2.805097975,7.789397559,0.595414586,1.320738411,3.947171805,2.589706291,5.659935969,7.657151165,0,7.413340412,5.942937679,7.10967832,3.941323356,3.694416375,6.957469625
PLK2,0.792991764,0,1.223194084,2.785692081,6.760170925,0,0.986248122,2.537317836,0,0,3.779709839,0,0.96071141,6.625443658,1.04473905,0,0,0,5.768680125,7.272631097,5.945807902,0,1.957320383,0,0,6.020442248,1.081172069,0,0.910448543,0.833655107,0.535662391,0,0.711712588,0,1.956488148,0,5.277208756,2.497947723,0,0,0,0,1.022081485,5.168681875,0,0,5.491709984,0,0,9.260843168,0,0,0,0,6.785937168,0,0,6.583228104,3.961004736,0,4.265139291,3.96084275,0,0,0,0
PMAIP1,8.520911646,9.031571168,7.008886258,7.736363718,8.433070659,8.117976082,8.140029616,3.407376572,8.172758511,7.687778135,7.754585044,8.578510256,6.377240383,7.713690326,7.994666663,6.849664754,7.606753407,6.528263043,7.85904517,1.797770922,8.902519113,7.515232473,7.490535536,8.527833915,5.875598995,5.415575766,6.726298555,7.48324229,2.175850048,5.651189839,6.784695543,7.02129134,9.248127324,8.155776274,7.71047566,6.389690593,7.057742422,8.153895386,2.535166659,6.844140167,7.872765313,7.783956276,5.383682801,6.707851176,8.075271201,7.474728148,5.318216682,7.311432372,8.875005143,8.182694099,8.777525327,7.326859607,8.136655767,2.834080235,0,2.188168585,7.031723232,5.660110632,8.628709803,7.67642246,2.693411115,4.758913185,8.835829708,7.880393427,5.548792154,3.273720147
POLB,4.475555163,0,6.455343114,1.123755766,3.95997433,1.836339816,0,0,4.483697355,5.14911525,0,4.497934047,6.826573494,3.350990656,0,6.835979228,6.118122586,0,5.953076395,0,5.31604464,1.190124312,5.063427528,0.794538618,2.675677421,5.891312825,8.260762752,6.074491854,8.690523747,0,2.200648895,3.276510411,0.711712588,7.950283076,5.497542001,6.531624693,4.010032738,6.32302434,1.136919471,3.677523611,0,7.025238676,0,6.894025202,5.162801942,5.550184791,0,7.717005878,8.14744403,0,0,6.439407702,4.447071935,5.758471031,6.641892684,0,7.16065395,0.688994117,6.276309353,4.561841937,1.147438398,3.730183221,6.863511666,7.0428261,6.093026775,0
POLR1A,0,5.19606642,4.299011879,1.747718472,5.612762828,0.892981304,0.986248122,4.088901309,5.088788349,2.272502852,7.265018745,3.416911882,4.678241189,5.01309876,0,4.286223103,0.994349702,5.876123928,5.51092851,7.979555823,5.479188189,4.867794123,1.287886007,1.977496193,0,2.493493302,1.081172069,2.439913252,0,0,4.553383748,4.79634906,2.270972165,5.778358474,0,5.133612481,6.518376611,5.725516075,2.200795799,1.623630283,3.868511259,5.748752511,5.309494865,5.420403528,2.808161122,3.817820388,5.243311535,3.862552992,3.206974589,1.611002188,0,6.412502834,4.05391476,0,3.998140687,0,4.822277889,1.504100302,4.913925416,2.899642052,6.242771304,4.950005023,0,3.605338622,0,7.43570453
POLR1B,3.899234866,6.716823667,4.791428874,1.139284803,3.336479982,0,2.783699393,4.549899669,5.293246338,0,4.385245986,5.077451717,7.513279007,6.357388436,2.885298879,0,5.731569425,6.349773354,5.044382855,9.313969739,4.553649226,5.949352152,1.66108835,1.977496193,5.530109892,3.983721094,1.081172069,7.34082673,5.211978664,3.377701348,6.563551933,6.850743788,6.813337887,0,7.411380264,6.20472257,3.096907346,3.824934474,3.231703781,7.400739052,4.453558168,6.297814212,6.043155381,3.309418501,3.701307915,8.143084313,5.966603997,5.000047082,5.988148194,7.299037212,5.807194967,0.849397268,6.435658564,0.595414586,4.42872849,0,5.373619758,0.688994117,6.642274031,0,5.990567227,0.821240702,0,1.376186086,0.920723246,0.623816586
POLR1C,6.704774124,0,7.379327693,8.119443295,5.612762828,8.613960314,2.783699393,4.218676914,3.586214401,1.187262299,7.330687891,5.938219296,6.63534834,5.882202373,5.786926996,7.622050843,6.423436823,0.740992779,7.802525441,6.887091497,5.187072337,6.893830706,7.43097359,6.815670608,0,5.214315624,1.081172069,3.381106379,0,0.833655107,5.13628061,6.947028665,5.803388503,7.021710547,6.936507683,0,6.576640645,3.468899712,8.470607289,6.323672636,6.41788299,5.48790082,6.22314359,5.594279539,1.486031519,7.364345544,6.037806492,0,5.971679315,0,0,4.938505855,6.346225003,0,5.207523653,1.87497378,5.289351431,1.153363174,6.634737262,6.98887822,0,5.908169588,7.333093721,0,4.153822789,2.680203488
POLR2A,0.792991764,4.612316038,5.10289981,5.441246763,5.177598482,2.807162716,5.201926462,1.379452322,5.363018262,1.829607705,5.559546295,4.54471374,5.506990984,4.585486742,5.893959766,5.025815341,5.381265236,4.728484955,3.602853062,3.742451528,5.15983425,5.51917518,5.820318207,4.219442844,3.46059327,6.66785446,6.132921517,5.528137713,6.649589119,5.759934835,6.701196244,6.016303394,5.27154066,5.76139714,2.856490712,3.335528655,3.096907346,5.394531777,4.896205433,4.197377022,5.44986566,5.28346183,4.99663311,6.438098474,5.858905307,5.550184791,7.005149074,6.803798363,3.738895463,7.387378137,4.719993706,4.156777517,5.674105616,3.783736134,3.3201432,4.83636912,5.143363189,5.930538439,4.578995042,2.08106896,4.476773008,6.097808585,5.76041053,6.547775474,6.424190754,6.191319541
POLR2D,4.921906592,6.157600166,3.557099555,5.690854306,5.364705959,3.878936603,6.813259378,7.708548771,2.083505486,5.438452277,5.263295887,4.063476883,4.164203752,6.51087005,2.271059709,7.715001567,6.054074563,4.49201707,7.002293206,7.936445805,7.325985257,5.356290161,5.244686574,5.272183056,6.974843557,7.312169903,8.064586795,7.226005643,7.567227529,7.123750391,4.39930471,3.88355365,5.752243382,1.194974515,5.920026189,5.854328689,5.277208756,4.85264199,1.144764692,5.249584382,2.603423279,4.312306709,3.74094513,6.584742849,4.777010196,3.817820388,4.360762051,7.274537687,3.873312874,0,5.132022674,4.900283773,4.929986617,0.595414586,6.529419564,7.276400058,6.606492564,1.478974155,4.334448626,2.899642052,6.885162547,5.598870767,6.901985787,6.08797444,1.920407209,6.668442416
POLR2F,6.577634764,5.792484895,7.699521718,7.093819567,6.752072614,7.246348193,6.16454505,8.484533632,6.262613173,7.29881638,8.423483039,5.108923378,7.888510294,6.881227914,7.087464258,8.417101403,7.577488343,5.701015072,7.026102193,8.296083402,7.743245445,8.084441442,7.791684599,7.475895042,8.079321182,6.809212568,6.109799521,8.504006141,8.823780292,6.204456202,6.987435915,7.536778953,7.829089827,8.155743822,6.360235935,7.697015727,8.052317811,6.853879893,6.468175942,7.345740104,7.846477271,6.850945338,7.645230041,6.688800193,6.876221112,7.805632675,6.400674543,5.492640887,7.029900502,7.600924791,5.841058424,7.488300528,6.658422938,7.397267339,6.355592856,7.670756528,6.083313298,8.182618451,7.423881059,7.455204971,5.814850327,6.402497274,5.578666708,7.16014671,5.658680615,7.961706384
