X,H9_12h_001,H9_12h_002,H9_12h_003,H9_12h_004,H9_12h_005,H9_12h_006,H9_12h_007,H9_12h_008,H9_12h_009,H9_12h_010,H9_12h_011,H9_12h_012,H9_12h_013,H9_12h_014,H9_12h_015,H9_12h_016,H9_12h_017,H9_12h_018,H9_12h_019,H9_12h_021,H9_12h_022,H9_12h_023,H9_12h_024,H9_12h_025,H9_12h_026,H9_12h_027,H9_12h_029,H9_12h_030,H9_12h_031,H9_12h_032,H9_12h_033,H9_12h_034,H9_12h_038,H9_12h_039,H9_12h_040,H9_12h_041,H9_12h_042,H9_12h_043,H9_12h_044,H9_12h_045,H9_12h_046,H9_12h_048,H9_12h_051,H9_12h_052,H9_12h_053,H9_12h_054,H9_12h_055,H9_12h_056,H9_12h_057,H9_12h_058,H9_12h_059,H9_12h_060,H9_12h_061,H9_12h_062,H9_12h_063,H9_12h_064,H9_12h_065,H9_12h_066,H9_12h_067,H9_12h_068,H9_12h_069,H9_12h_070,H9_12h_071,H9_12h_072,H9_12h_073,H9_12h_074,H9_12h_075,H9_12h_076,H9_12h_077,H9_12h_078,H9_12h_079,H9_12h_080,H9_12h_081,H9_12h_082,H9_12h_083,H9_12h_084,H9_12h_085,H9_12h_086,H9_12h_087,H9_12h_088,H9_12h_089,H9_12h_090,H9_12h_091,H9_12h_092,H9_12h_093,H9_12h_094,H9_12h_095,H9_12h_096,H9_12h_097,H9_12h_098,H9_12h_099,H9_12h_100,H9_12h_101,H9_12h_102,H9_12h_103,H9_12h_104,H9_12h_105,H9_12h_106,H9_12h_107,H9_12h_108,H9_12h_109,H9_12h_110
POLR3E,0.93120991,6.767932298,4.15572281,9.074828538,0.893225161,0,4.541987105,0.964174378,4.673234382,0,5.880373352,2.546580344,3.628124264,0,0,7.034163476,0,3.991454865,0,0,0,0,0.966715585,8.889762233,7.809873617,5.366177285,0,0,0,0,0,5.170738972,1.378443112,2.707996425,3.816993416,9.258130131,1.020581334,4.754738078,2.543582348,0,3.60645295,0,3.911887934,4.075224005,0.697898854,5.509107512,5.27889405,5.858494726,2.375652736,0,7.208430407,0.956474015,2.134519598,5.224288282,0.749828269,6.042135684,0,2.756787219,0,0.833002182,1.376507387,5.525363899,0.653714081,0,1.435035205,0,0,8.211927909,0.598699271,0,0,0,3.334550737,0.800788901,0,1.227431648,4.324402087,0,7.307089407,0,2.449986726,0,1.932447353,0,5.173855882,6.129005302,2.493543622,7.22097852,0.8488726,5.970177783,0.51317421,4.594059792,3.586871259,7.112379237,0,4.688282076,0,7.602844107,0,0.807081858,6.225669608,0
POLR3G,9.457423222,10.03744124,3.151549887,7.347430299,7.69179692,11.45333074,8.033860459,4.019270243,4.143207822,5.43721661,9.327812173,9.738794005,7.672162314,9.651791876,4.900091591,8.834539506,11.11966891,5.643141941,8.312441395,6.975250658,8.959834695,7.868924816,10.48487977,9.963172596,10.24873638,4.398163474,4.617131373,8.695627343,6.879378404,9.489858029,8.507464384,6.91969354,8.221959396,9.874675271,9.494440512,8.860125104,7.491853992,9.388169155,7.23592645,4.981365243,5.830368223,4.592211845,6.827892089,7.862980549,7.040490293,7.454948309,6.929834315,9.371480456,7.431585229,3.766057191,9.507005796,8.173985683,8.708258376,9.400968291,6.96635966,9.392600636,8.849436939,8.290574361,10.23104171,7.874707748,8.672424493,9.166817181,9.016914657,10.15932732,9.304997343,9.576332907,9.954951646,8.302048683,1.346560879,8.932975755,9.112885005,7.512458513,6.448485306,7.733132071,7.640902201,5.572186386,3.394673702,1.89288445,8.786797604,7.651543187,8.323561398,10.8901642,10.06496035,6.948451179,8.333439705,10.49294847,10.0492412,7.705083451,5.814432765,7.544638834,7.05529037,6.812135089,6.776850215,9.177275112,8.297083912,7.754589125,7.338177703,7.181123106,9.400902048,9.51090877,5.424924989,8.864310079
POU2AF1,0,0,0,2.252183486,0.746128371,0,0.758926989,0,0,0,0,2.783463941,0.58467911,1.295088901,0,0,0,2.722512718,3.364824459,2.091361828,0,1.124631883,1.457608345,0.828598166,0,1.790957728,0,0,0,0,0,0,0,1.881294926,2.851914249,0,0,0,0,0,2.037586293,1.289867663,1.383833333,0.848293707,1.162248557,0,1.022599515,0.678210999,0,0,0,1.674238198,0,0,1.249030923,1.655785618,1.38798386,1.643870934,1.689630123,1.588885349,0,0,0,0.593448892,2.031499781,1.287534701,0,0,1.621982215,0.467429314,1.644838502,0,0.634914643,0,1.197348464,0.925090606,1.783556617,0,0.892252239,2.453222943,2.926599877,0,1.331044059,2.232758833,1.117157261,1.46042526,0.933297482,0.322455436,2.011544529,0.975775759,0,0.97752065,2.056429788,1.869187018,1.922814843,0,0.659858862,1.298481114,0.521107702,0.919992818,1.211059302,0.563609889
POU2F1,5.966091225,1.969032927,2.86964987,4.308897164,4.833472687,6.354318151,5.000279717,4.183811838,5.97191689,5.713067862,9.717362835,7.365230122,5.290092795,8.249178523,4.122672993,7.436909441,4.727711397,9.660766713,7.599408192,4.401406911,0,2.112779088,4.395207492,3.038826302,3.523894608,7.128662973,3.518879598,3.939909088,5.071963416,5.181973686,3.910039776,5.524380981,6.715234023,6.065674266,4.04581051,4.151159592,4.498471836,2.542439071,5.62361799,2.895275099,7.507741078,4.341090318,7.081197466,4.753512702,3.373399841,7.461343458,6.272652528,4.53678087,5.95891739,4.804749482,6.26955047,3.400648002,5.962460926,2.759951073,6.0239142,4.437204151,6.551274075,6.478558155,0.823966711,4.941661879,3.783574418,6.839084035,5.311396992,5.120819968,3.996785818,4.739283119,6.006493588,7.719804836,2.736171959,5.345104041,5.110480482,5.498525686,6.809510396,5.843625772,3.753171254,1.479573941,8.713622362,7.71853397,4.714856783,7.759900999,7.68959338,4.538389945,3.490382378,7.171051601,4.282753227,8.215100848,4.723458212,4.76214842,7.728001271,6.625537899,4.534248194,5.893333334,5.535133301,7.547420145,7.121456232,5.820054082,6.932548867,5.018695544,7.831902101,2.727379428,5.129451905,6.503767769
POU2F2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.087344183,0,0,0,1.959811887,0,3.330672601,0,0,0,0,0,0,0,0,0.426431767,0,0,0,0,0,0,0,0,0,0,0,1.435035205,0,0,0,0.598699271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535743379,0,0,0,0,0,0,0,0,3.14314007,0,0.62174495,0,0,0.53457166,0,0,3.164471819
POU3F1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.600865542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.690565359,0,0,0,0,0,1.420014656,0,0,0.556091571,0,0,0,0,0,1.447668185,0,0,0,0,0,0,3.184830338,0,0,0,0,0,2.641368629,0,0.81337948,0,0,0,0,0.747123103,0,0,1.516038425,0,0,0.586960339,4.246982452,0,0,0,0,0,0,0,0,1.031813777,0,0,0,1.509806702,0,0,0,0
POU5F1,9.781310513,8.383804846,7.98018907,7.874265475,9.674707888,8.839680728,9.606793866,9.547567483,8.762108761,9.079090133,8.374153507,8.466604965,8.180215171,7.616990417,8.65666644,8.180426541,8.543770685,8.178726318,9.128935035,7.482464013,8.009673311,8.860375507,7.484221046,6.735691563,9.582757556,8.887544654,7.24709104,8.286468473,8.66297061,8.714578928,9.076179374,8.298897129,9.233738576,8.695818923,9.726764329,7.064684168,8.534856953,8.898412533,8.352721786,8.593084478,7.265909146,8.670806689,8.5811404,8.783868318,7.751055084,7.492603457,7.894255229,8.583475259,7.131416242,8.824144432,7.627952851,8.56477287,7.112921371,7.811817259,8.137842751,8.156923246,8.147957381,7.759551216,8.252353213,7.904795209,8.093268494,7.247677555,7.546511141,7.917962879,6.527503638,7.685834055,7.676634094,7.609699082,7.695439305,6.763289048,7.451169228,8.851327176,6.830686291,8.065840107,8.603603024,6.700566505,7.284548295,6.142456761,7.785983939,7.83181496,7.372426711,8.058084255,7.458006262,7.898472557,6.851072335,7.602197844,6.894461544,7.619744421,7.257193019,7.611520173,7.232333391,7.4029986,6.408815371,7.615820058,7.254611644,6.767902237,7.839443456,7.915137828,6.599838896,8.184773157,7.446924089,7.526594842
PPARA,0,0,0.714929104,0,1.833253396,5.343409099,2.117221299,1.517958736,0,0.891304745,3.197452363,1.407156652,1.061422302,0,2.78454292,0.044207439,1.00042537,0,1.391219806,1.591331151,0,0,1.614226525,5.612262952,1.858244829,0,1.481166463,0,0,3.090442561,2.433864574,0,1.611569643,1.322582537,0,2.54561969,1.645924841,4.145938532,2.457390719,2.52744447,0,1.165267773,2.458027707,0.568754461,0,0,3.512630073,1.820751232,1.272692431,2.010638423,0,0.910291211,0.419029091,0.96671069,0,0.86997973,0,1.143633589,2.174987493,2.340055222,1.177055744,1.03474531,1.397067609,1.156344511,0,0.628952283,0,2.527635977,0.627804464,0,0,0,1.364702452,0.712081538,1.318722365,0,0,0,1.057009869,0.992970418,0.65682977,1.688744903,0.770068427,0.797474226,3.101272818,1.988497856,0.927283101,0,0.799925265,2.089582,1.157236539,0.97752065,2.404956507,2.302434032,0.604854013,1.234026231,1.382789709,1.763783525,1.006586751,0,1.616615233,0
PPARGC1B,2.68734004,0.789740926,0,2.252183486,0,0,9.179068881,1.945922334,0.985917265,0.871807566,1.727758539,0,0.599470328,0.950095652,7.701671527,0,0.958993055,0,1.548195039,4.764077664,0,1.412845654,0.966715585,0,0,0,0,0,1.77902575,0,2.545693915,0,0,2.546553424,0,0,0,0,0,1.384030194,0,0,3.462738504,0.811525584,0,3.806452832,0,0,0,0,0,1.269537083,5.056837304,0,0,0,0.517259394,2.874754394,5.578712919,0,0.846549682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.496310995,0,5.68981894,0,0,0,0,0,0,4.999056143,0,2.062731972,0.605764921,0,0,0,0,0,0,0,0,0,0,1.482356854,0,5.077570487,0
PRDM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697898854,0.694774038,0,0,0,1.306997306,0.648235458,0,0,3.39108959,0.749828269,0,0,0,0,0,0,0.829324561,0,0.565642677,0.511945564,0,0,0,0,0.575862874,0,0,0.81337948,0,0,2.046198162,0,1.601852168,0,0,0,7.759587574,0.524170022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRDM14,0.93120991,0,0,0,1.836720231,0,0,0.964174378,0,0,1.108400089,1.097210655,0.599470328,0.950095652,4.044607155,1.979523224,1.534731365,0,1.834312225,1.591331151,0,3.642550573,1.540410419,0,3.820517501,6.554508922,1.734637607,0,0,0,0,0,1.378443112,1.913442026,5.076157756,0,0,1.392221366,0,0,0.652075115,6.175713055,0.674410916,0,0.697898854,0,0,2.380474964,3.466665455,0,1.708849624,0,3.039492337,0,0,0,0.665827524,0,0,0,0,0.829324561,0,3.702166408,0,0,0,0,0,0,0,2.553742053,4.317092587,0,0.588019865,0,0,0,1.574725488,0,0,0,0,0,0.925526965,0,0,3.866124005,0,0,0.833296467,0,0,0,0,0,1.444963088,0,0,3.086900593,0,0
PRICKLE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715017749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.592380281,0,0,0.565642677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.842231403,3.287194499,8.396308384,0.535743379,0,0,0.605764921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRIM1,1.895544429,1.297207841,0,2.252183486,6.304081006,0,1.288151264,0.964174378,0,8.331778149,5.332929166,0,7.72226041,0.950095652,0.799065011,0,7.257165024,0,0,8.084718909,0,6.336384817,0,0,5.134780278,1.81174168,2.299691935,3.265582753,2.551857242,0,0,6.978110501,0,3.890966022,9.267748203,1.763556454,0,5.379226924,6.984009203,2.543469542,0,6.516596066,0,1.327763651,3.68039987,6.512860703,5.190638917,5.649978959,3.094484434,7.504654255,5.264480479,0.945946907,7.786306599,0.610966026,6.834716018,4.118596125,0.517259394,7.268964446,7.566434206,5.98893639,6.935336385,7.5262048,5.961942736,3.470013606,7.504682602,0,6.280529782,0,5.794965948,0.575862874,8.476221413,0,4.013146196,7.565913794,1.591070763,0,7.67265738,8.428568319,2.381335264,5.736706246,8.261132603,1.688744903,0.524170022,5.936624653,6.380124684,5.949933356,7.788296488,7.378563383,7.133298063,6.760968227,7.491783229,7.419466448,7.806203869,6.698946632,0.604854013,1.054827876,8.187086489,6.715456324,6.352832031,8.568270602,9.064017575,5.903632454
PRKACB,4.114678631,3.050961317,7.271612624,2.252183486,2.147076831,0,3.374896049,7.497683652,9.925877201,3.082291805,7.700072335,8.786773044,1.613833715,0,4.489235932,2.421242022,8.930972499,6.429186632,4.384506159,7.04289286,5.079674331,5.760321752,5.634410201,0,5.022720933,3.092879842,7.584450428,5.148441558,7.499557398,1.341529679,0,5.808177196,6.600397461,3.320913606,8.925966372,0,2.619103396,3.426124019,2.543582348,7.220142601,0,5.195533481,3.225640321,7.264654437,5.283572737,3.17667409,6.569674251,6.661432703,0.87809057,0,7.81058595,0.556091571,1.443356191,6.79017981,0.749828269,3.574573538,7.243179761,1.105529797,4.92117386,8.477855191,0,6.459300961,0.653714081,0,0,6.918897156,6.516308872,0,7.235306115,0.575862874,1.362761526,0,5.467629123,7.514146714,5.750449162,0.921689069,0,6.323112196,1.265074256,9.391864326,0,6.417901912,10.04146251,0,8.73315887,8.712381679,6.056181197,4.702973248,6.780685881,4.888468642,6.330141575,0,3.323802171,7.759611805,0,7.648458906,0,3.922753908,0.53457166,1.699998588,0,4.081688241
PRMT6,2.877375507,0,6.129026945,0,3.123651628,4.804198149,4.249965841,0,2.299329259,6.999808349,0,4.426889856,4.595874099,4.901688639,9.8636433,2.243056096,1.938044044,5.971575853,8.429807707,4.401406911,5.8393957,0,0,6.10793033,0,1.81174168,4.617131373,0,1.77902575,3.730486718,4.655033805,0,3.944754344,7.769605326,0,6.233726452,3.206313484,6.444861456,8.207752881,6.319911627,1.800936981,6.454560469,6.661177668,7.024913677,4.826507077,6.379861941,6.859307625,2.926321511,1.420014656,6.073428561,6.948671277,0,3.665937234,8.101304473,6.111850632,6.962211647,6.093232201,6.771412536,8.367946314,3.00584844,4.730218667,1.352592762,0.653714081,0.565642677,8.15759572,6.987500983,0,5.976395361,0,6.102206298,9.113062468,0,0,7.795272989,3.008011803,7.918970281,4.721323529,6.020955945,6.474860041,3.11244885,1.081358505,4.231900072,0.907822859,8.46133654,0,0,3.599577726,0,0.8488726,6.461562225,7.096403266,6.03859882,6.404984349,0,5.964799051,7.037534988,2.753147078,6.415812052,4.848384851,2.128791464,4.306465984,3.592630697
PROM1,4.868084077,7.715311789,4.877250957,4.959411574,5.482961231,14.08373332,9.154635373,5.177321007,4.060838967,10.39303752,7.138361502,8.924642745,7.622337823,3.713256969,10.29267508,5.005245826,7.645110807,9.826718239,3.97769925,8.901306143,0,6.27576032,4.793001785,6.576498018,6.928139299,9.805412481,6.590871449,7.71890721,4.171815587,9.29925723,4.347350757,8.456162056,4.498144462,3.749727909,9.267748203,7.895658611,2.354718754,7.502677489,6.608912539,7.987346047,8.505794891,7.454259168,8.414902067,8.892335395,8.187086425,8.539827069,8.782294818,8.273699076,8.966999395,4.166232902,8.328734817,5.731854434,6.317491752,1.368402166,7.005150971,7.995500692,8.723649635,8.543126817,9.585949986,2.044587859,5.849795722,8.958289521,7.731425104,7.883946214,8.06424921,9.808538735,10.79297919,9.912566925,8.89407776,1.566705489,7.505839573,1.672571547,6.579925161,4.289195332,5.736901021,10.23872415,9.525508962,5.939729208,4.431832757,10.22180591,9.417887075,9.278672059,9.914751409,8.764061372,8.629463193,5.448330113,7.239832228,8.8983623,7.051977461,9.034568786,7.241933259,7.910571404,10.10968315,6.488489557,5.415014557,7.831671468,9.084816505,9.977316037,8.523102553,8.095401566,10.08213411,9.617753002
PRSS23,0,1.297207841,6.559554091,0,0,0,0,0.964174378,0,0,7.914750171,0,0,0,1.310308835,0,4.72719733,0,0,0,0,2.112779088,2.529054058,0,1.858244829,0,1.854268649,1.953199698,0,0,0,2.585660218,0,0,2.915888522,0,0,1.392221366,0,7.368212923,0,5.157098307,1.079917948,0,1.519250892,0,0,0,3.572069269,0,0,0,0.426431767,0,0,5.647099713,0.517259394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588019865,0,6.269356837,0,0.553654026,0,0,0,0,0,5.550539712,0,0,0,0,2.74929233,3.436334723,6.7019375,5.716288043,0,0,0,0,0,4.173403861,0,0,0
PSIP1,5.033009214,8.127705107,10.45448395,9.03397526,6.480658158,9.611440201,6.990819242,7.249829557,7.503231665,7.418898454,6.473476421,9.786032837,6.49381883,7.887842708,10.54523531,8.879154899,11.27106845,9.760719901,2.759908037,6.87982589,11.33283501,10.33076745,8.392231604,10.41671541,3.150070402,9.330308725,5.805534091,6.214207664,11.20971161,7.743175818,8.112787066,6.795245546,6.381865482,5.983199462,7.18023045,7.247039603,9.286359495,7.708774246,5.474862518,7.931355921,7.940067553,9.604513949,8.461235707,5.410363155,9.400927519,6.043437339,5.652096971,7.741836141,7.346196898,7.611779999,8.669058647,5.437136468,7.989002914,7.265909148,9.157266643,8.331143044,8.495882755,6.113954071,9.160381644,6.455066164,8.749604874,8.31616939,8.964905054,9.153236016,4.422680528,9.152092582,5.895275323,9.444754042,7.159475505,6.448572145,5.635895536,3.962131326,8.166254171,6.067009599,9.341219884,8.784598538,4.324402087,5.579112164,7.258771569,7.396242796,9.257078798,10.02462901,8.641106528,9.226353548,9.133815522,6.165951349,7.778098469,9.071254227,7.712077795,8.301327843,10.24127848,8.802489443,8.282846237,5.676393519,8.389563106,8.761417941,4.710919267,6.025618828,7.61546581,10.28324166,9.465466267,7.92544065
PSMD9,0.93120991,4.464397381,0,0,5.175934346,3.225124973,0,0,0,4.06773597,3.408501764,5.99235293,5.734363955,5.485856838,0,0,0,0,3.855149707,3.709250382,0,5.166514024,5.063896822,0,6.114101235,2.59007909,6.37665932,2.408300489,0,0,0,4.955006531,4.087358059,6.31967699,0,1.763556454,3.496636539,5.487688321,0,5.186628095,6.806310139,5.001359767,0.649014882,5.135210644,4.586116285,0.732864008,6.993833471,5.749898262,0,5.126398936,1.703834071,3.805751495,5.860688689,0,0,5.403206245,1.656201995,4.833699529,5.813692722,0,0.846549682,0,4.71267145,4.905948592,0.503300363,2.541401558,0.634188836,5.862826379,2.021616946,0,4.819873042,3.589908903,2.457049485,1.312727274,1.33895137,0.542118586,5.860540222,2.134947834,5.231245707,2.207563395,6.889819053,1.688744903,0,4.398018208,5.494080072,4.038365653,1.383355628,2.05003079,2.642274834,2.269713848,6.887831283,3.53690206,4.70521375,6.282251201,2.031568596,4.962047803,1.451035562,1.528407884,6.044848453,0.463185863,1.161199667,6.045618539
PTMA,11.14904134,12.41325277,11.72141697,11.56217443,10.44243579,13.15329159,11.09961119,10.80287983,11.44010074,10.33053761,11.81386963,11.64866305,12.26038449,11.53331068,12.59547749,11.03536907,11.70752149,11.05257708,11.77498512,11.50788978,10.05055399,12.2740072,12.14213129,11.66369041,12.59252636,10.87018514,11.98098308,12.00833771,12.0733712,11.45093831,12.43165219,10.9872833,12.25223244,12.11742006,10.89476365,10.56412015,10.75100121,11.26146312,10.72460366,11.1723059,11.02208341,11.12388667,10.62890738,10.99584522,10.480645,10.39315858,11.1037197,10.44793122,10.33263591,10.93626683,11.34675114,11.06007251,10.86333286,11.96606121,11.50815275,11.12964888,11.69095278,11.39789301,11.28959569,11.43758915,11.73554426,10.10076742,11.36570102,11.80168631,10.57577351,11.60628819,11.13019547,12.667807,11.57123872,11.58697434,11.67030228,11.51288039,11.35019034,10.90058898,12.21186694,11.83491354,10.08933726,11.84610575,11.8169344,11.93087942,11.98806492,12.03125187,11.49101693,11.20227743,11.57160137,11.5653521,12.05206678,11.89163095,10.38271918,10.93623652,11.04904048,10.77946384,11.61651759,11.10334202,10.60222592,10.84761697,10.88072421,11.08883364,11.60842998,11.31575416,11.28168769,11.77312519
PURA,3.570765795,2.425616116,0.609508944,4.005052572,0,4.804198149,3.562684233,2.936708983,0,0,3.357342696,0,0,0,3.192147476,0,0,0,4.869187896,1.591331151,0,3.219260193,2.74981682,0,3.150070402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.039385107,0,0,2.000278175,0,0,0,0,0,0,0,0,3.390549969,0,0,0,7.559001384,0,3.079253502,0.565642677,0,0,0,0,6.796006727,3.224128843,0,0.790166769,2.96641349,0,0,0,8.224987795,0,0,0,0.456290186,0,0,2.464330473,0,0,0,4.582469135,4.15566432,2.267809894,0,0,0,0,0,0,0,0,0,0,0,5.03844417
QPCT,3.570765795,0,0.609508944,0,0,0,0,0,0,6.193890349,0,7.326376698,0,5.327113598,0,0,0,8.106554581,0,0,0,0,2.529054058,0,0,0,7.08435912,0,0,0,0,0,0,0,0,6.446790098,0,0,3.953362867,1.384030194,0,0,5.611714811,0,2.971506104,6.109556941,0.653608475,6.678439171,0,0,0,0.556091571,0.426431767,0,7.824049682,0.540767008,1.197677647,2.155534394,0,3.577663138,4.640728363,0,0,0,0,0,0,2.527635977,0.598699271,0,0,0,0,0,0,0,0,0,0,0.488054558,0,0,0,0,0,2.688472388,1.372329996,0,0,2.063478461,3.54592771,0,0,0,0,0,0,4.328627858,3.940390867,3.56927205,7.001560619,5.672681705
RAD51,3.195642197,2.425616116,8.162247572,2.252183486,0.99602374,0,0.825011981,6.213792414,0,0.871807566,6.272400847,0,2.844370035,4.71515428,0,1.166498683,8.996429463,0,2.879176188,0,0,1.412845654,4.579256728,6.109439393,9.544362291,0,5.738202394,4.58367508,6.618792705,5.96273294,4.347350757,0,0.847947427,7.347607819,7.243928226,0,4.624155554,2.554460094,0,6.167976797,0,4.408085992,1.690565359,6.873072652,0,5.155560228,5.300244243,0.678210999,3.466665455,3.90741691,1.093898351,3.961502973,1.615149487,1.368402166,7.171271455,0,4.750916119,6.058563127,4.594265241,6.480538187,2.71970188,4.782094124,6.839155766,2.650882512,0.889040337,3.175669069,1.681790788,0,5.579582553,0.580603206,5.620614012,5.660799031,7.083203122,4.939327136,5.723224444,0,3.394673702,7.757050434,6.325078979,3.990449804,2.120379502,0,0.524170022,0,2.775252081,7.188376704,1.372329996,1.255772115,0,4.84666884,0.890931984,0,3.27015086,7.100952631,4.939556487,3.000641346,5.909454546,0,0.53457166,3.374463633,6.562531146,5.150540605
RAD51AP1,4.565101345,9.038083566,4.495396601,0,9.797747596,5.778145481,4.545555174,0.964174378,9.483487515,1.803170275,0,6.443361214,10.67694246,3.492110606,2.627562896,4.895504052,8.568051111,6.718890115,8.669138976,2.815538034,5.716153598,0,6.753434121,5.687272203,6.577789342,2.59007909,10.77228996,8.691223024,2.551857242,4.838728824,5.124006464,0,7.537495959,10.17339038,8.038243635,8.747407644,6.625866737,0,8.32103994,6.865367709,7.624047511,8.929265141,7.422920725,5.096890955,2.579451629,7.264928869,7.671552835,6.669960996,7.086492138,0.796705863,5.570296291,5.271367869,5.893943306,8.033447,3.86969586,7.003752331,8.32631938,7.909207336,7.353670413,8.499851805,7.795066137,8.935579717,8.079005468,7.703074149,8.986373054,7.812876038,7.119109326,7.931206006,5.579272177,7.076016617,9.472652626,6.998801801,8.359203277,9.027689109,1.00458362,7.926971521,6.679711005,3.930481152,5.460812966,3.240863531,4.696250847,5.102507756,5.540569797,3.529027719,6.433642181,4.390240095,9.378412909,8.857432558,7.174483437,8.089350195,0,7.003174449,2.58669784,8.463638331,1.849648753,3.419165766,7.745487866,5.967874728,7.469765734,4.507185425,9.580670571,8.060645596
RALB,0.93120991,0.789740926,0.609508944,0,3.259006606,0,0,0,0,0.871807566,0,0,0.599470328,0.950095652,0,0,0,4.172717144,0.715017749,0,0,0,0,0,0,4.398163474,0,0,0,0,5.477353594,0,0.847947427,1.253102165,0,1.763556454,1.020581334,8.036705866,0,0,0,0,4.793582784,0,0,3.672876412,5.49596819,0,0,3.90741691,0.648235458,7.629703368,0.755153475,2.649113088,4.820878743,0,0,1.447668185,0,0,0,4.352005071,0,0,0,5.226101367,4.264396805,0,0,0.575862874,0,0,0,0,0,0,0,7.868423914,6.034660475,0,0,0,3.950234927,0,0,0.931847514,6.439618221,3.141887391,5.147591417,0,0,0.567670653,8.600296817,0,5.758200156,2.254335885,0,0,7.473411395,0,7.797722543,0
RARG,8.034413063,4.206992668,6.446609035,3.619659479,1.836720231,3.854933191,6.057835427,4.836805529,0.985917265,2.364508323,6.836609451,0.650491863,1.613833715,5.424251415,0,5.924665507,0,0,0,2.329567108,2.507955623,0,1.540410419,4.107771507,0,0,0,8.00414952,0,3.730486718,0,4.393114786,0.847947427,0,0,0,0,0,4.652586711,0,5.161182437,0,2.587994101,7.211770937,0,5.469370351,4.804033013,0,6.052229141,2.622909548,2.738227703,5.585805796,1.768645476,2.522440932,0.749828269,3.826561306,5.572078793,5.104403174,2.517417426,0,0,0.829324561,0.653714081,3.944989627,0,4.850889577,0.634188836,0,1.020556417,0,0,0,4.657316428,0,3.145619084,0,6.848071512,6.291722222,7.033951644,2.730255634,4.994433367,0,3.350529225,0,0,0,6.021314423,0,0.485989834,5.169091995,0,0,1.808842484,0,0,0,0,3.922753908,6.211546869,1.85751958,3.14799685,5.500031059
