X,H9_00hb4s_001,H9_00hb4s_002,H9_00hb4s_003,H9_00hb4s_004,H9_00hb4s_005,H9_00hb4s_006,H9_00hb4s_007,H9_00hb4s_008,H9_00hb4s_009,H9_00hb4s_010,H9_00hb4s_011,H9_00hb4s_012,H9_00hb4s_013,H9_00hb4s_015,H9_00hb4s_016,H9_00hb4s_017,H9_00hb4s_018,H9_00hb4s_019,H9_00hb4s_020,H9_00hb4s_021,H9_00hb4s_022,H9_00hb4s_023,H9_00hb4s_024,H9_00hb4s_025,H9_00hb4s_026,H9_00hb4s_027,H9_00hb4s_028,H9_00hb4s_029,H9_00hb4s_030,H9_00hb4s_031,H9_00hb4s_032,H9_00hb4s_033,H9_00hb4s_034,H9_00hb4s_035,H9_00hb4s_036,H9_00hb4s_037,H9_00hb4s_038,H9_00hb4s_039,H9_00hb4s_040,H9_00hb4s_041,H9_00hb4s_043,H9_00hb4s_044,H9_00hb4s_045,H9_00hb4s_046,H9_00hb4s_047,H9_00hb4s_048,H9_00hb4s_050,H9_00hb4s_051,H9_00hb4s_052,H9_00hb4s_053,H9_00hb4s_054,H9_00hb4s_055,H9_00hb4s_056,H9_00hb4s_057,H9_00hb4s_058,H9_00hb4s_059,H9_00hb4s_060,H9_00hb4s_061,H9_00hb4s_062,H9_00hb4s_063,H9_00hb4s_064,H9_00hb4s_065,H9_00hb4s_066,H9_00hb4s_067,H9_00hb4s_068,H9_00hb4s_069,H9_00hb4s_070,H9_00hb4s_071,H9_00hb4s_072,H9_00hb4s_073,H9_00hb4s_074,H9_00hb4s_075,H9_00hb4s_076,H9_00hb4s_077,H9_00hb4s_078,H9_00hb4s_079,H9_00hb4s_080,H9_00hb4s_081,H9_00hb4s_082,H9_00hb4s_083,H9_00hb4s_084,H9_00hb4s_085,H9_00hb4s_086,H9_00hb4s_087,H9_00hb4s_088,H9_00hb4s_089,H9_00hb4s_090,H9_00hb4s_091,H9_00hb4s_092,H9_00hb4s_094,H9_00hb4s_095,H9_00hb4s_096
PRSS23,3.008108789,0,0,0,2.983012928,4.903995331,0,0.925951805,0,5.225350381,0,3.312175268,5.437944781,0,4.157325701,0,0,0,0,0,0,0,0,0,5.523359518,0,4.916098363,1.110879911,0,0,1.751634723,0,0,0,0,0,0,3.024359161,0,0,0,0,0,0,0,0,0,6.614303397,0,0,0,0.766142432,0,0,0,0,0,0,2.32464011,1.382995397,3.374227776,2.14393559,0,0,0,0,0,0,0,0,0,0,4.22817388,0,0,4.642417842,2.915873498,0,0,0,0,0,0,4.410488452,0,0,0,0,0,0,0,0
PSIP1,8.577534159,10.01476506,7.813175822,9.538149317,9.554503899,9.27351441,9.351537293,9.282714714,9.57442832,9.693090381,9.335131643,10.66821115,10.25898887,9.987051819,9.685992753,9.396867428,10.83361561,10.3764168,10.50750142,9.686634837,10.34448924,11.24541095,10.37577391,11.24861137,10.43238731,10.89303562,11.00265951,9.423082346,10.44678547,10.78921864,9.417841218,10.06615856,9.889145976,8.998388004,10.69168108,11.2238013,9.832685466,10.78712357,10.56668854,9.9519126,10.75749783,9.469898723,9.947396914,10.43647387,8.967206359,10.54671511,11.24110562,10.51132356,10.33807599,10.41416888,10.65515885,9.486320363,8.897820852,8.616068329,8.176971356,10.99035455,9.728471151,9.762115439,10.14524813,9.086750436,8.717609993,10.23510718,9.865644754,9.775463054,9.008358782,9.626952476,9.852491871,9.655094247,10.75236523,9.963106785,10.71414307,10.23657034,10.57627596,11.04701913,10.59277211,9.910217871,9.388680254,9.707163573,8.209471517,10.45917331,10.65766328,10.00260912,10.03816622,10.14214336,9.367541069,9.838409269,9.828175768,10.22565967,9.804176799,10.16811687,9.236903495,9.366828383
PSMD9,1.710191239,5.569544522,0.826926254,4.047219076,5.561877623,5.30464458,4.749077013,3.868593127,4.170967145,5.593343627,4.412259694,6.443252212,4.922600726,6.123310254,2.940497243,2.4126681,4.91565576,0,5.655552593,0,1.795975973,3.082060784,5.320645685,2.645066064,6.060199993,5.761265117,6.721363527,4.916070283,0,1.854080183,5.73274341,5.480895421,3.3101497,5.427237616,1.401169831,1.252225369,1.913634114,1.056135167,6.989500326,2.935979176,4.556612781,5.121437264,0,7.177379113,6.636504842,5.750044971,5.301245816,4.364327626,2.732357135,2.389662145,4.586355223,3.448258,5.980035916,6.586256708,5.76589396,7.494264693,3.257538582,3.052794537,4.668193649,4.830772028,4.698274956,5.577072611,2.208035291,2.865141533,3.314832423,1.386940404,5.875957358,0,3.943191736,1.790245677,0.942207925,1.303988404,4.241766812,0,5.054755632,1.036478989,3.17679259,4.740208408,4.310645381,1.680941008,4.732486209,4.333119131,4.223128351,5.170724073,6.958623935,4.726134044,0,4.819616375,5.935622243,4.760505063,5.980050628,3.592866017
PTMA,12.03580776,12.08179094,12.03487363,11.84294619,12.10644221,12.11159184,12.26853701,11.67671168,11.89033296,11.87253822,11.93259836,12.25293767,12.17863996,12.17981948,12.05920134,12.23900786,12.36332698,12.5038742,12.37569134,12.11896571,12.0009665,12.56623386,12.71928341,12.66696497,12.5011381,12.17987977,11.99957876,12.26541286,12.48321193,12.19857089,11.82157411,12.68126994,12.19800446,12.2126114,12.57145182,12.16452435,12.25201688,12.30549947,12.10995193,11.70980073,12.42662284,11.62772356,12.12917027,11.87622811,11.88411436,12.42634919,12.08401757,12.32669942,11.99231499,11.89732251,11.5947159,12.08900417,11.82751368,12.04218739,12.00926179,12.44994382,11.89929375,12.6033029,12.56078152,12.03429035,12.31099654,12.25880433,12.90140956,12.59573634,12.53154333,12.26302796,11.71270457,12.44205728,12.4517463,12.74877161,12.80605335,12.41665855,12.65595414,12.58014538,12.31593455,12.74665411,12.11133031,12.68665477,12.58171238,12.65940054,12.60158206,12.42523183,12.72205431,12.15572307,11.81153157,11.89172794,12.62469391,12.14333105,12.03348129,12.07349083,12.10636918,11.89025236
PURA,3.858288566,4.573196806,0,0,0,0,0,5.277886818,2.29536736,0,0,0,0,0,0,0,1.457556767,0,0,2.592331155,0,0,0.795661158,0,1.147985079,7.270375264,1.116153992,5.701272542,0,0.836206037,0,4.147592345,0,0,0,0,4.097759432,0,0,0,0,3.202629879,0,0,0,0,1.71948457,0,0,0,0,0,5.592285945,4.612159352,0,6.104821137,0,0,0.849504211,4.343202973,0,0,6.571733573,0,0,0,0,0,0,1.644749631,0,6.088554543,0,0,0,1.508041948,6.560189866,0,0,0,5.407300773,0,0,0.744625321,1.246038544,0.703140185,0,2.172605972,0,0,0,0
QPCT,5.247423591,0,0,0,4.613626569,0,0.668220873,0.925951805,7.064999757,0,5.15758953,0,0,0,4.999640036,6.681047271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.850540621,0,6.124675133,0,0,0.976182873,0,0,0,0,0,0,0.815743517,0,0,0,0,0,0,5.152547865,5.619061262,0,6.0518457,6.922349729,6.887730606,0,0,0,0,0,0,0,6.272443099,5.131128549,0,0,0,0,0,0,6.872628708,0,0,0,0,0,0,0,0,0,0,0,5.765104722,0,0,0,0,5.886692351,0
RAD51,5.81215287,4.444736318,5.36502219,4.000069088,5.725418672,5.536112641,6.777768496,7.007779714,4.787581754,6.897767466,1.890428655,2.537624297,7.179850215,2.107087481,6.469118717,6.647165294,2.865353268,2.464130971,5.767181932,5.585578464,5.536467051,2.287094279,2.063147435,0.786269142,1.147985079,3.512850445,1.131613824,1.110879911,7.594235622,0.836206037,4.935105579,1.08058985,6.39455397,2.652219906,2.275646858,5.105131821,2.167694746,1.799019885,0.947526542,0.984294981,6.5269535,4.558725159,4.586048967,0,1.257396172,6.080282072,6.980847377,3.508951789,7.103533168,1.053634694,5.803424675,0.783865374,5.084115127,5.2209566,6.396899187,0,0,5.149056747,0.855910315,1.342400545,4.564717822,5.85706028,1.904485552,2.663034424,2.664590969,5.236284585,4.172570703,4.803994544,1.022978018,0.594992381,4.0662241,5.488155518,0,6.505641,2.228294264,0,5.558623648,1.503112754,4.428799335,3.952055235,4.601319856,1.645432366,4.045568403,1.23332248,5.871788074,0.703140185,3.626475279,5.619292353,6.209344917,5.406236245,3.987739369,5.794941871
RAD51AP1,6.590643845,7.460002152,6.424650117,5.793218277,7.971601545,8.037847459,7.682446106,7.698965693,7.955539185,7.106006416,7.168477517,5.27172102,8.391209462,8.457809335,8.508424938,3.807999842,7.405325505,8.495226269,5.772700331,7.727043487,1.816789046,0,7.714162037,9.605661183,6.110579137,7.3225089,6.264900707,7.704591383,9.095381788,8.38704058,7.230223615,8.127866146,8.019661752,7.680366087,8.718116409,7.263212398,5.271180964,8.015671751,5.908344545,8.902173068,7.577552432,7.405988428,7.670856835,8.580429443,6.735613443,7.169108776,8.214163752,8.481452156,7.414703784,6.231774892,2.945592895,4.788018298,6.108224779,7.531088653,8.791907778,6.387347153,7.445336743,7.175988446,7.058646205,6.4699035,8.381998601,6.965353689,8.522023237,5.911218238,7.732573337,6.326884621,6.277999685,7.195509917,8.320158177,7.202938633,7.032876908,7.335135823,6.169253317,8.206194683,8.266149261,8.321918013,6.024997281,6.8347583,6.382359418,8.264074602,8.61129135,8.494664826,8.028338111,8.610384746,7.348727359,6.866485287,7.681628952,8.123412285,7.243123556,7.072879957,3.130180376,7.927207006
RALB,1.120472633,3.891995932,5.428819804,4.259371633,4.972139669,5.912308546,3.114109937,5.310969115,5.921461155,5.939867016,6.687056632,0,0,0,5.992264781,0,0,7.264632526,5.561221621,3.23028597,0,0,0,4.694075321,1.779084676,0,7.266472787,4.596664861,0,4.128650306,5.09354275,5.854492672,6.153151788,7.538651499,0,6.164742674,3.315643826,2.856825346,0,0,0,1.018487632,1.674550215,0,0,0,2.959379483,0,0,0,0,0.766142432,1.105878828,0,0,5.880141229,6.741362213,5.149056747,5.181213497,6.273971315,0,5.028209348,0,1.239167016,1.65493251,0,2.884285376,6.955717041,0,4.903343355,0.838006453,7.266202184,0,7.218593662,5.825671842,0,0,2.083185121,6.439591903,6.017301997,6.556040748,0,0,0,0,0,5.131380744,6.814629515,6.632662033,0,0.719215881,3.228464881
RARG,1.120472633,5.034048444,3.211786631,5.062340399,4.83922517,0,0.668220873,4.70792498,3.42921078,5.625879464,4.373486557,0,0,0,4.451931411,0,2.423866253,5.750985874,5.417650257,0,0,0,0,0,1.147985079,4.679036024,0,1.110879911,2.374027809,5.086811517,3.809485972,3.729433833,4.413574997,1.854793256,5.180991099,0,0,0,4.477649933,6.308661276,0,2.027643358,5.414533544,4.916290991,0,0,3.155027451,0,1.8680644,6.231774892,5.109344035,6.063229487,3.773499962,1.15999369,5.519283676,0,0,1.457318757,4.281199463,5.152751408,0.83249611,0,0.857393029,0.748728258,0,2.311435119,0,3.573156861,0,1.991938177,0,3.864034821,0,3.565118356,4.37258475,5.056330193,5.252524723,4.426509066,0,0,0,0,3.339928425,2.823719113,5.821752068,3.889179548,0,0.766954704,2.679647949,5.044238834,0.719215881,1.922540544
RAX2,1.725639692,1.403389197,0.839096254,2.794535105,0.848908164,0,1.723963987,3.670747709,2.260485199,2.047820495,1.614098317,1.989480595,2.03760465,3.314721635,0.748870702,1.795430065,1.998240638,1.887771032,2.020149299,3.332288576,0,2.835957005,0.90174914,2.675136335,2.891555397,1.637559658,3.576463567,2.762831179,1.002974156,2.215373839,1.694743007,1.686456677,2.10610388,2.16369479,1.951658483,2.383582436,0.801897364,2.030836184,2.52821116,1.72207854,0,1.594937648,2.563286013,2.65282796,2.350741034,2.890666686,2.073204277,4.114674058,2.363988225,3.222568683,1.811134704,1.309473789,0,0,2.615249204,2.978481964,1.53242588,0.901975387,1.818002614,1.589819294,2.126011947,3.059211974,1.827384533,1.392835729,2.479631585,1.986562066,2.100120233,0.786325295,2.701456582,1.442844889,1.792905374,2.637140584,0,2.587699196,2.96297358,0,2.435510805,0,2.424789247,2.540001908,1.729449738,0,1.521421582,1.165424394,3.061168518,1.668715788,0,1.983330265,0.926884427,1.527142424,0,2.785713131
RBBP4,10.29794244,10.57563097,10.48909459,10.43453428,10.23341799,9.638120592,10.18644618,10.16415663,10.14545321,10.47698225,10.47026972,10.63665257,10.65894955,9.882684707,9.893638228,10.23106269,10.23090848,10.71567111,10.35203358,10.02700637,10.92900714,9.528809495,10.70522846,10.4380804,10.47297102,10.35460626,10.12219963,9.987579211,9.860901543,9.535413276,9.729745439,10.11995121,10.20843003,10.39198065,10.71565663,10.0537818,10.38830876,10.71518875,9.824338951,10.1440317,10.775577,9.552667532,10.04192982,9.837178254,10.55476058,10.01756528,9.805113103,8.951324768,8.74814092,10.59417882,9.6383919,10.30857822,10.04362157,10.2716752,9.492263825,11.28275437,9.802720722,10.01739335,10.02153049,10.20141904,10.27035574,9.534672391,10.25268209,10.68933161,9.437818147,9.476376898,9.422204652,10.46931346,10.53955061,9.86997282,9.978549743,10.84608338,9.600322084,10.86360949,10.84258899,10.17256441,9.738095739,9.440857331,10.49912084,11.19457427,10.09700462,11.54154745,10.87819394,10.69410164,11.1157966,10.16361705,10.50767837,10.68721672,9.711183696,10.58429186,10.35521166,10.75979747
RBBP8,7.698051822,5.51713923,6.250508954,6.599059924,5.777934556,7.061613316,7.674147518,6.507695225,8.941203482,7.049097742,6.036176907,5.27172102,2.308193021,8.204993997,7.504319941,2.742057672,6.345817063,7.750289986,6.79861368,5.532208282,3.471428015,7.86939803,1.681502394,8.974541086,8.403842033,7.558181811,1.116153992,6.017644327,8.646737127,7.046068269,7.136238025,8.069187339,6.036243824,6.314013336,7.046918531,0,5.516729933,7.382988614,5.681623532,1.563984253,7.23109248,7.091967964,2.100404912,8.884565971,6.171017376,8.145616942,7.151839692,6.755871481,8.132473136,6.383863254,6.067843178,0,7.61269962,6.930587398,1.190186617,5.775109019,0.880652751,7.846488835,7.490406433,6.212729597,7.068642112,8.780290621,7.99953474,7.168574899,3.903910741,6.478871435,6.392046098,2.277341118,7.96176547,7.125942597,2.053220241,5.432615144,8.676159125,6.529787892,8.332867815,8.731911702,3.321798046,5.990729424,7.540458803,8.499093118,7.599921005,6.392458661,5.504487005,3.561769082,3.095149378,7.941594469,8.933877409,5.128543893,7.089316832,7.052568929,7.243982001,5.598284994
RBFOX2,6.326243662,5.46488827,0.808476572,4.526124153,5.453498075,2.819091595,6.413509905,5.757458027,7.085905211,7.039390828,5.774547621,5.030778691,4.16509319,5.824836261,6.469008997,4.299867266,5.915964711,6.697832199,4.719434041,6.406764473,3.099107822,6.70716436,7.614214238,1.300918028,6.894284866,7.339476371,3.90806347,7.613545798,8.086904327,5.491196947,6.562429656,5.438499869,5.817510568,7.640429727,2.024171565,0.726846001,3.759065231,6.141332465,7.200214756,5.923128352,5.64400431,2.615644901,6.71602255,5.807958809,4.79161639,7.050017056,5.695832429,6.884780771,6.331145309,6.488253452,7.087845969,6.386888763,4.897602833,6.838032716,7.069418055,6.783701031,2.125926353,5.576063885,7.490406433,5.713117873,8.583361969,3.598591145,4.23716233,4.373579889,4.346372694,7.370655073,6.983452036,6.199036087,6.607031156,6.462639078,2.517394108,5.55325695,5.979469224,0,4.486745073,6.094123502,6.909749786,5.915345109,0,5.729116263,6.502851616,7.144407975,6.470360545,3.561769082,3.496870423,6.346885707,5.279261958,7.729450353,6.684141912,3.092304886,6.651085414,6.159270618
RBM14,3.014411845,4.960477773,4.002452478,0,4.828744977,3.825554589,5.951511624,3.079204141,6.030728182,4.817669383,3.978355339,0.725616244,3.918053513,0,5.275357682,0.858292372,3.406721294,4.038178947,2.799798029,3.049243973,5.999963238,4.046393614,2.930331313,7.076204596,5.078289014,3.493575959,3.001099598,3.898912596,1.032782132,2.797624104,3.919661645,4.637628769,6.564332745,2.7527382,1.869262923,4.769733683,3.673548635,3.956262362,3.278770055,4.739887198,6.352120796,3.609007052,4.985991006,0,5.099035293,2.749393567,6.697635554,3.920465532,1.217362539,5.992433451,4.694895662,2.84686061,4.363808232,4.34577106,1.190186617,7.195461275,7.503007521,2.722513335,6.321374343,6.273971315,3.374227776,0,0.857393029,4.886211674,3.903910741,0,4.332722315,2.760895436,0.805627028,4.705858681,3.385560783,1.381125578,0,1.792062168,1.836524404,4.053306818,2.727797767,5.236137693,1.0902242,2.432446397,0,3.68905818,2.885161463,2.823719113,5.803617531,1.812366058,3.191308135,5.606259633,2.460959929,5.586572621,4.941538435,6.392820325
RBMX,10.3261251,10.95301604,9.975639668,8.747605058,9.953744164,9.918193566,10.39412358,9.900982178,10.33237004,10.29728842,10.2429883,10.23213124,10.97372943,10.45849492,10.45483058,10.53069064,10.61354485,10.67481049,10.46750184,10.5772791,10.16092451,10.4047114,10.08368395,10.78165871,10.70877451,10.66218391,10.23022253,10.86625967,11.08751998,10.78871915,10.40909534,10.49686186,10.08649544,10.59753443,11.0944981,10.53856157,10.65270568,10.27391199,11.04467279,10.55098453,10.4916062,9.413853931,9.793501302,8.875557275,9.355722567,10.42758528,10.21545874,10.03974845,10.01992952,9.628504125,10.42982804,10.0891901,9.836398164,9.958602448,10.15430133,10.57536182,10.27765865,10.8435148,9.716146028,9.985536159,10.7157476,10.54077929,11.53930453,10.09468971,9.681567658,10.10437095,10.34976464,10.91160497,9.900099546,11.42628489,10.71894412,8.748955549,10.31148479,10.91753051,10.94230573,10.52987517,10.72217965,9.250625293,10.76006674,10.77832011,11.04502256,10.69253437,10.28625337,10.23409714,10.26990668,10.73171761,10.29749039,10.36395805,9.501220743,9.910717273,9.373704815,9.915654067
RBPJ,9.456915538,9.245465283,8.309808387,9.22970669,9.186151837,8.63200991,8.227136318,8.36344323,8.405028687,9.009429025,9.167760924,8.103218018,9.95767666,8.134688981,8.755577798,10.23576801,8.603382204,9.630046498,8.511960022,8.754771734,10.21591547,9.7276815,8.415972117,9.769421824,9.469105162,8.860864875,8.726903929,8.089452401,9.471712757,8.218499707,7.942665852,7.828328344,10.31633051,7.983637649,10.41463714,9.595552155,8.403699701,9.263271693,8.193824501,7.788226631,9.720899341,8.39857485,9.976585467,7.85998853,7.700947507,8.650098552,9.591394919,8.322833097,9.929343718,8.118242223,8.951989224,9.386768291,7.393033639,8.487935295,8.546934457,10.00497297,8.880304012,8.903119374,8.621678005,8.980508523,8.647826683,7.468522403,8.904241387,10.18433363,8.010195796,9.420079873,9.318205204,9.147639194,6.539040174,9.096118719,9.935639357,9.66914382,8.612189091,9.041454111,8.363303255,9.533007131,9.242499923,8.668020767,6.342769049,8.281070645,9.591363333,9.47981938,8.662743162,10.09556883,8.816921872,7.723282511,9.898489518,9.431028367,9.524303511,7.751975246,9.281485039,9.106372319
REL,1.380041326,2.425912059,5.583309713,2.786424426,2.591638063,2.513778546,4.078962849,1.557711296,2.236752881,1.322390055,5.278070687,3.518246712,1.64298967,2.383260455,1.495232933,2.848469735,2.803540722,1.732978957,0,3.402605435,2.018913433,4.245803675,2.704660701,3.370080875,0,1.430174772,2.243847748,4.192243307,2.730695695,2.51798121,2.66144133,2.155811337,2.329242228,3.768859986,2.712006722,1.678458218,1.885932431,3.257533755,1.581371594,5.956468536,4.318286266,2.368691402,5.112509856,1.078403652,3.40079893,2.866808691,1.952075668,5.128489039,2.09980919,2.366474037,1.141894279,4.073493493,2.256872458,2.3948564,1.214297204,2.651967776,1.230161856,1.941697971,0.51095913,4.147646063,6.360096888,2.90473572,2.525297721,3.901066903,3.22980783,2.146869469,3.03233457,4.303443085,2.691469116,3.110313087,0,2.18298482,0,1.646178978,2.757050627,1.594281045,2.260287754,0.939052134,2.424789247,1.263067776,5.735077006,2.913461437,1.833610538,1.994899238,2.466560513,1.003509622,0,2.31774066,0.606609201,0,1.700030743,4.199543172
REV3L,3.603445687,0,4.513621312,4.158239544,6.271778425,4.803268135,3.676068936,6.519348126,2.970923942,5.190690261,5.101522844,1.214384602,1.090393502,0.863036923,4.839119077,1.392747401,0,1.291638426,6.564162366,6.291349832,0,7.87873179,7.916658016,3.748759325,0,0,0,7.871070112,0,2.514019566,0,0,0,3.519541473,0,5.076851844,4.0202453,0,1.553118147,5.056818802,6.49774691,0,2.921549537,6.972821988,0,5.911441525,3.345034767,0,3.692305784,4.583594045,5.365395988,0,6.661778866,5.821592943,0,0,6.376079485,7.448938627,7.049854675,0,3.91205073,0,0,0,0,3.894641346,5.546823545,6.87146463,2.456131114,0.511353848,0,7.494305145,6.33694918,0,0,2.229118752,0,0,8.558346897,0,6.520443307,3.54127693,4.573730549,6.853399683,0,0,5.413384254,4.86130835,0,1.527142424,6.950673586,0
RFC3,7.841585579,8.975968989,7.337990001,7.131287629,7.541571723,7.356415101,7.904426225,6.521893531,6.475995556,6.979736461,7.825581444,8.487328936,7.779419415,7.328031251,7.979024023,7.256568327,8.693592734,7.897734773,7.522881957,7.870920735,7.940914605,8.866363298,3.675134307,9.815818012,6.993995206,6.875999737,4.223324086,4.107422292,6.253791678,5.701761907,7.00943174,8.703874883,2.709193454,8.594590375,7.878980554,7.731797437,7.841838079,8.736392717,5.04086462,6.979891878,9.228345334,8.025283201,8.203370295,7.375650592,8.191422512,9.293070062,8.682222642,5.143409328,5.200878451,6.957004401,8.478259383,6.998552955,7.709833683,4.683207429,8.328475868,3.338390755,8.85960475,8.794464914,8.083394742,8.73858102,4.464708814,4.688881919,6.257271231,7.248203087,6.830698248,6.290819488,6.445857513,3.573156861,7.664869863,6.136496379,7.865921746,8.200004451,6.169253317,7.841830072,8.485228831,8.207675153,5.948225072,6.085480292,8.329375786,9.000366867,9.338527122,7.144407975,8.256413379,6.736067231,8.588481529,6.877855061,7.321065209,8.033702739,5.496881857,7.951639461,8.106098388,4.408306148
RFXANK,3.109725319,5.137815024,5.754312209,4.353876453,6.463604516,5.073610984,4.332431705,5.701672234,5.709357053,4.942078961,4.114896164,2.104687073,0,4.942481416,5.026728467,4.109178721,4.481644914,4.939471688,6.238938939,5.018299692,5.754412104,0,0,6.739067166,4.591248181,3.430361366,0,2.163279736,5.062853252,3.381862934,5.324165615,5.645460321,3.355100737,0.983322367,5.904425853,4.724697126,3.605114974,5.125033494,5.473765958,6.520581016,2.984627159,4.842800063,4.373633144,0,5.731004736,0.815743517,4.646751685,4.537472537,0,0,6.538219776,6.661199854,5.357827766,4.617248228,0,0,7.298884818,0,4.376177931,4.505208633,1.897188294,5.037627753,0,0,3.415607337,3.847749346,5.831636693,6.260667851,0,4.269904522,4.005265008,5.901209989,6.33694918,0,1.836524404,0,5.02222776,4.952189054,0,1.302188429,4.341801042,5.97094713,3.963555562,0.840266392,4.644324494,3.42842287,4.566852821,4.868949915,5.250049813,0,4.543666224,2.495662389
RHOBTB3,3.104810938,6.246461122,6.111154681,6.432125631,2.78184417,5.486730952,3.662037733,3.074588098,4.976755862,3.098649729,3.101810034,2.100251196,2.717834559,6.614264642,5.214878078,3.802967231,5.127604533,6.171196889,7.112206905,3.5211355,3.872752553,2.835957005,6.923141334,3.19550478,3.266297245,2.134085267,2.891858178,6.327214942,2.249450725,2.323450598,6.339750543,2.463451756,7.998671321,5.417553359,2.489725697,1.704787219,4.646124704,6.686173037,3.481019141,3.16724644,6.892935605,4.60567664,2.517070816,3.115964525,2.536365433,2.24263509,2.1076448,4.178841071,5.425685227,5.577691517,3.37516628,6.686448038,3.101335841,5.847188808,3.490796319,2.454950214,6.256088582,6.420589389,6.484650274,6.107982768,3.91205073,5.914216824,2.840215375,4.655664638,2.907079263,6.659143559,2.49533808,2.174520694,6.814231476,2.070015397,4.36366681,4.883411233,6.574354635,6.179744591,4.019223717,7.496957253,6.110862813,4.469308041,3.714380134,4.988680613,6.543540846,0,6.898273472,5.464012258,8.40043379,4.961563122,2.258047436,6.089903197,3.802167768,2.699520654,4.25422446,0.883032174
