X,H9_96h_001,H9_96h_002,H9_96h_003,H9_96h_004,H9_96h_005,H9_96h_006,H9_96h_007,H9_96h_008,H9_96h_009,H9_96h_010,H9_96h_011,H9_96h_012,H9_96h_013,H9_96h_014,H9_96h_015,H9_96h_016,H9_96h_017,H9_96h_018,H9_96h_019,H9_96h_020,H9_96h_021,H9_96h_022,H9_96h_023,H9_96h_024,H9_96h_025,H9_96h_026,H9_96h_027,H9_96h_028,H9_96h_029,H9_96h_030,H9_96h_031,H9_96h_032,H9_96h_033,H9_96h_034,H9_96h_035,H9_96h_036,H9_96h_037,H9_96h_038,H9_96h_039,H9_96h_040,H9_96h_041,H9_96h_042,H9_96h_043,H9_96h_044,H9_96h_045,H9_96h_046,H9_96h_047,H9_96h_048,H9_96h_049,H9_96h_050,H9_96h_051,H9_96h_052,H9_96h_053,H9_96h_054,H9_96h_055,H9_96h_056,H9_96h_057,H9_96h_058,H9_96h_059,H9_96h_060,H9_96h_061,H9_96h_062,H9_96h_063,H9_96h_064,H9_96h_065,H9_96h_066,H9_96h_067,H9_96h_068,H9_96h_069,H9_96h_070,H9_96h_071,H9_96h_072,H9_96h_073,H9_96h_074,H9_96h_075,H9_96h_077,H9_96h_078,H9_96h_079,H9_96h_080,H9_96h_081,H9_96h_082,H9_96h_083,H9_96h_084,H9_96h_085,H9_96h_086,H9_96h_087,H9_96h_088,H9_96h_089,H9_96h_090,H9_96h_091,H9_96h_092,H9_96h_093,H9_96h_094,H9_96h_095,H9_96h_096,H9_96h_097,H9_96h_098,H9_96h_099,H9_96h_100,H9_96h_101,H9_96h_102,H9_96h_103,H9_96h_104,H9_96h_105,H9_96h_106,H9_96h_107,H9_96h_108,H9_96h_109,H9_96h_110,H9_96h_111,H9_96h_112,H9_96h_113,H9_96h_114,H9_96h_115,H9_96h_116,H9_96h_117,H9_96h_118,H9_96h_119,H9_96h_120,H9_96h_121,H9_96h_122,H9_96h_123,H9_96h_124,H9_96h_125,H9_96h_126,H9_96h_127,H9_96h_128,H9_96h_129,H9_96h_130,H9_96h_131,H9_96h_132,H9_96h_133,H9_96h_134,H9_96h_135,H9_96h_136,H9_96h_137,H9_96h_138,H9_96h_139,H9_96h_140,H9_96h_141,H9_96h_142,H9_96h_143,H9_96h_144,H9_96h_145,H9_96h_146,H9_96h_147,H9_96h_148,H9_96h_149,H9_96h_150,H9_96h_151,H9_96h_152,H9_96h_153,H9_96h_154,H9_96h_155,H9_96h_156,H9_96h_157,H9_96h_158,H9_96h_159,H9_96h_160,H9_96h_161,H9_96h_162,H9_96h_163,H9_96h_164,H9_96h_165,H9_96h_166,H9_96h_167,H9_96h_168,H9_96h_169,H9_96h_170,H9_96h_171,H9_96h_173,H9_96h_174,H9_96h_175,H9_96h_176,H9_96h_177,H9_96h_178,H9_96h_179,H9_96h_180,H9_96h_182,H9_96h_183,H9_96h_184,H9_96h_185,H9_96h_186,H9_96h_187,H9_96h_188,H9_96h_189,H9_96h_190,H9_96h_192
SRSF1,9.604668747,8.175566354,5.241524532,6.172027495,9.030395265,3.793091877,8.915026852,9.32199585,4.17365452,7.284089375,0.937295452,9.343689944,10.36817844,2.019175612,5.90528037,9.089017568,7.569235363,5.751242168,8.823515356,7.584664099,5.176399513,3.591133806,4.269463661,6.951059336,8.488628534,10.22447263,8.736004503,9.123321411,9.077211327,8.535723338,9.102021508,7.973456124,8.714989601,10.57458901,8.084801514,9.573046091,9.66870886,9.327668127,9.525734839,7.456527012,6.589897472,8.28836773,8.563224376,10.05528736,9.484498756,8.168436446,5.933604059,8.935201287,10.11319358,9.090478348,9.379041767,5.731965743,8.929788534,5.595177795,5.923106966,8.508079954,9.383265964,7.957918039,8.634120783,8.882561624,8.62423607,10.96637572,8.487836648,9.178033482,7.632735685,4.949934069,9.539888925,9.918515361,8.860622295,8.650454524,8.972661979,8.808942887,9.385173728,6.501620181,9.356257371,9.865118282,4.775083696,8.001281214,9.080068596,7.872341116,6.936589032,8.410331117,7.298866027,6.530094567,7.276925874,5.044968289,7.604033891,7.916034743,8.76671426,8.596989311,9.346413049,7.913940348,7.683926697,8.754293786,8.289321683,8.100417404,6.192304506,8.123833295,5.54538139,5.636302044,8.443597585,8.501328112,7.011967694,7.182015393,7.436296112,7.07715455,7.977433592,7.571087799,6.634531353,7.068948003,4.754844136,7.534466983,9.858901873,7.174047033,6.659757184,7.841284556,7.834804963,6.97568465,4.134852715,5.994334597,9.746124227,6.884212584,6.812263008,7.387340402,4.893395324,7.524364729,7.870141366,7.961757812,5.684883276,8.642407234,7.552867838,3.099423454,7.715004802,5.489709147,1.196402329,5.796192625,0,1.364031079,7.059262059,9.227524372,7.422313132,7.154292876,5.198790043,8.206828554,2.477149307,7.297240149,6.097084035,5.430534741,6.697775787,7.344939217,8.819025165,8.451436159,7.64404351,7.99497013,7.957708579,9.09436635,8.090373495,0,6.89678769,6.556652083,5.756977763,1.979708672,4.290126598,6.925502002,2.428313732,7.390063045,4.509206254,4.923441999,9.357271031,0,8.937145127,7.946501345,8.555071214,7.513745385,6.363518606,7.538406234,8.000686206,7.142653337,6.958388624,8.297664471,0,4.872180608,4.781082925,9.282625667,8.644776459,3.895571788,0,1.471476008
SRSF10,4.449318192,8.375876233,7.311599276,7.898150822,3.248851571,2.382934767,5.231548189,7.478996859,10.360267,4.118184853,3.782226206,4.480438773,7.073290804,9.493457088,8.043619067,5.400819994,7.568172078,7.475578668,9.41946462,5.505758676,3.444907869,7.302580613,1.480743504,8.51852355,8.164714863,8.13605196,8.01585884,8.032174841,3.484884891,1.108693803,7.555767154,8.56628053,9.297338036,8.464716568,8.672309446,10.10568817,8.664476173,3.199420546,5.37543508,8.452943095,8.579555879,7.368910684,9.770061792,9.753720135,7.302005314,7.070779337,8.793432342,8.88965295,5.756936982,7.182909708,1.523380558,8.994750678,4.858642668,9.030290034,9.201034831,9.206260737,1.157460992,2.321073868,8.011796717,8.59167759,9.239585362,9.466176025,7.307322998,4.926441673,0.440419919,9.98288284,7.894393721,5.048843783,0,8.296802862,8.398469471,8.849066749,6.899246153,8.89867737,7.119883391,8.60940891,8.95249192,5.155648445,9.089836633,6.931762797,8.29027306,5.429294115,7.913576116,8.557794036,7.176169316,9.619304942,8.338860024,8.242651837,7.785522269,8.861585304,8.582531571,8.793689252,8.182535842,7.630558156,7.912842763,7.531730203,7.91412719,8.570128939,8.774983045,9.290703456,7.98288993,7.645667941,7.98225713,8.789242973,8.216515827,9.93917717,8.594856879,8.762522801,8.260858025,8.638660864,8.024244187,6.711815044,9.48761138,8.136034772,8.545458966,9.513421243,6.259555295,8.29616531,8.890094427,8.928347956,8.774510653,7.657402486,9.752945935,4.861558706,8.792842855,8.831565177,7.671101672,8.218768586,9.087309352,8.780910622,10.05182261,8.369818604,9.939141471,8.866067068,1.731375442,5.47211299,8.10245765,7.545469334,8.201285473,8.75914638,7.7114206,9.907960169,9.431836845,9.981527099,6.151452727,7.405975805,8.029282827,7.245488406,8.924515558,9.146750481,7.904636438,8.532374741,8.556946955,8.67703893,9.16980055,8.742302593,4.969699386,9.828067505,6.85570344,4.762538613,8.631575394,10.28648355,9.317232681,5.793667615,8.769572199,9.110450847,9.634594735,9.367933643,8.464952365,8.545615716,9.299377393,9.353372112,10.07526535,10.20933036,8.921040289,9.049112166,7.741274206,5.531749468,6.912504272,8.569756826,8.847072913,7.597454439,9.048923094,7.539905917,9.817123172,9.095130631,7.823852688,8.842534558
SRSF2,6.930116054,8.010854299,7.921060658,7.317875572,6.92805576,5.997342567,7.659565397,8.756873137,7.576355143,7.599048166,6.891850863,8.765804971,9.688785055,6.313999227,0,7.099635761,6.592490094,7.750856129,7.597096212,6.449397336,7.977487456,7.311773146,1.012619577,4.117483229,8.469295923,6.633308288,7.53751414,7.033758476,2.131473345,5.886728563,7.303289076,6.973514906,7.493002528,2.28255605,8.08246995,8.628552432,4.553171829,6.861242861,5.838686726,6.977115344,7.024815338,7.485821057,7.320457569,6.382702851,7.380786282,7.874636599,7.948858146,6.687094205,9.714725811,7.748288896,6.530880259,8.430483171,2.737840153,0.808153465,7.881413426,6.544772208,8.062137083,7.48271447,6.293338985,5.826952944,6.71406901,8.167009964,5.876265289,8.228429725,4.317797314,7.774538743,7.952266417,7.548804244,6.074369705,9.455988389,8.615240817,8.917067713,6.562603015,8.925449251,5.880906587,9.072916899,6.936714057,8.017246357,8.144960375,6.852957067,6.995656459,8.741686662,6.674754999,7.794439843,8.629238917,7.279553645,8.995022854,7.814767107,6.473068926,7.067778774,7.861138347,7.548353335,8.840066381,6.275235819,7.745550077,8.184920967,8.695300805,6.117604328,7.566755954,8.994172078,9.382044478,5.11173943,8.262276645,7.911511985,9.018363776,8.6654964,7.408183553,7.773014381,7.610012857,8.255663488,7.839108564,8.856671005,8.876997371,10.30063379,6.75324558,8.502118171,7.844810017,8.310414768,7.515912045,8.53567335,8.148822298,7.80392139,7.962930856,7.857253704,8.273349408,8.112178013,7.286033035,8.128725316,8.868155891,5.739520085,9.057746234,6.646690214,7.109026291,2.07728417,8.012299841,8.812742706,8.008869859,5.950585282,9.237360296,5.095083767,7.468105358,8.107777241,8.282835531,9.935203747,7.164775028,9.031121871,8.870534434,5.969773961,7.77442877,8.370124316,5.126454366,7.087089525,5.986544497,7.647476876,7.858244792,8.076759393,7.779750868,0,8.710496379,10.26111665,9.626744234,0,9.223937226,7.630523046,8.946887418,9.518288278,8.296666741,8.077366466,7.951094768,6.3820126,9.096785215,7.819530794,8.954717192,9.497137734,8.376735942,7.174601276,8.862410082,7.146032745,8.32782719,8.095475328,8.135325948,8.915176253,6.677989065,8.528993337,8.072195894,9.315432372,8.76031124,8.182608665
SRSF3,10.81474016,10.45856178,9.662646567,9.975868862,8.216855537,9.182649547,10.54098995,9.829097121,10.56539576,5.893595796,11.15034685,10.82244459,11.4850637,10.22960355,6.538418778,10.45902797,9.563223599,9.407644061,10.27199193,8.535992142,9.618080184,9.450052527,8.540761494,11.02741275,10.81432576,9.9898309,10.894433,10.00659943,8.849277287,9.024045962,10.78776576,11.00476092,10.6573855,11.73569994,10.05121954,11.07463169,10.32294279,10.05899793,10.1978184,8.63118602,7.755472433,10.86978579,11.07473019,9.666385556,10.53938926,10.32495782,9.164608036,10.48531601,10.56722,10.19969798,10.23756635,10.04326116,10.26625234,9.960050891,10.45793545,9.723391188,10.06561814,9.64106463,11.21322374,9.666512994,10.8436447,9.006824034,10.76206547,10.8750447,10.89061258,10.32869065,12.07597858,10.3783511,10.56898578,11.35826765,11.26550677,10.78651163,9.676346938,11.26563486,9.395055017,11.2759684,10.01270498,10.89841809,11.03408567,9.483385839,11.10590083,10.12289517,10.26872898,9.656448919,11.09427913,11.09927053,10.7465923,10.20582547,10.55849441,11.60620921,11.33313402,10.37498254,10.43728994,10.86286904,10.79370703,10.68809796,11.03641186,10.58008463,10.36890717,11.53366934,9.207858381,10.2625937,10.63989981,10.27797926,10.91869583,11.7254462,10.5958353,11.80136288,11.45748685,11.09496299,11.23209757,9.159823902,11.65851796,11.76602704,9.588981228,10.95928528,9.985142868,11.38223277,11.47637173,11.46254797,10.87345372,10.09701617,9.500340221,11.07566028,10.87011571,11.37789917,10.30210479,10.499719,10.73448518,11.22061643,11.61166542,11.49794135,10.94494063,9.846887853,11.20548518,11.29156442,11.09382029,10.74308346,10.78440859,10.91806158,10.83062394,11.48214715,10.31471435,10.66677895,10.24994098,11.1119412,10.85712749,9.814737438,7.641865336,10.49638453,9.959026809,10.91479761,10.50273523,11.20921811,11.15179251,11.75387412,11.12059621,11.02945041,11.49852294,10.88557967,9.846531007,12.32812364,11.21802044,10.09109868,10.71226176,11.97170736,11.03225282,11.85020895,10.67341388,10.86818617,11.86733282,11.71910171,11.78372087,11.25052603,9.800272777,11.47732934,12.08790467,12.14275271,11.54724278,12.49276101,10.67434829,12.12442101,11.46540914,11.20257968,11.9948975,12.57431752,12.24802262,11.32881344
SRSF6,7.647177433,7.707774125,11.07808045,11.44390584,2.680548661,7.93046554,6.258823633,11.11337708,9.303208581,6.400870281,10.75659039,4.91446654,10.7218475,9.680093595,5.105896058,5.240159722,10.08399132,11.60653173,11.60621192,9.688902724,8.097709519,3.191882793,11.84837862,10.63086784,10.45895712,11.79433656,10.72773444,10.49568568,7.309619131,9.857218326,11.23082085,10.22190068,11.29858325,2.895752428,9.830083507,9.822382216,9.510693844,9.926328095,9.831621478,10.38251192,8.968956982,9.82591167,10.43728502,10.0964446,10.35283133,8.365896078,8.8856953,11.2852876,5.474027228,9.698677845,8.99935481,10.70240171,10.36704239,8.863720918,7.516804488,11.21713553,9.133149668,6.921298167,9.586168386,8.940036019,10.91880884,9.299497052,7.654656633,10.14263055,8.423863219,11.07537881,11.22914535,10.60159627,3.139154733,10.15188089,10.69458702,9.390410973,10.62716421,4.604913369,10.34733183,11.97087702,8.350377708,10.64336605,11.055416,10.13701942,10.47160628,9.703617094,9.918914992,8.92067463,9.508436337,10.87318831,11.1287236,10.29838677,10.39475666,11.26143386,10.90294815,11.48574124,11.21129798,11.50839773,11.00786962,11.53436053,10.54439745,10.13158584,9.75570784,10.30730179,10.08661506,8.766945789,10.13687106,10.25556822,11.57827443,11.05694872,11.27173423,11.70063833,11.42606553,10.36043601,8.886633821,10.90583801,10.46101563,12.72586384,11.18537191,11.20565823,10.99589051,11.87345283,9.984343064,11.83296802,10.33289082,10.1352906,11.16419667,10.07844678,10.27140639,10.88519988,10.70835982,9.802009167,11.69840038,10.70951208,11.67389819,11.92782743,13.31016744,11.14307994,10.09056115,12.32020113,11.84631385,12.92915949,12.04693398,12.27412378,11.74164173,12.19317567,11.93022051,11.54829794,11.95109567,12.01471639,11.71685129,12.02343518,11.07369123,11.51269926,11.50841308,9.83700967,11.2879229,11.67343105,13.23336021,12.42468215,12.36090035,10.2069528,9.605919369,12.31670543,12.3856983,12.07285033,10.63579229,12.11141645,12.11597869,12.90941596,13.26259932,13.21769311,10.29730156,11.55825149,13.04397432,11.96943279,13.34283246,11.76089537,12.05921646,11.67561466,10.3864435,12.28069553,12.30364555,13.25993889,11.68525123,13.09470274,12.053497,12.53852495,12.92521959,12.2465636,11.2524141,12.10178929
SSB,10.07315014,9.019512814,9.247087323,7.495894149,3.655486574,4.815251931,7.988760335,10.24423991,9.819327522,8.026801341,10.44613362,10.61622302,10.53957555,9.333623122,6.472043479,9.61754305,10.66994755,8.637674708,9.398660427,8.896690716,10.43222806,7.940242127,8.914611578,10.09114867,10.19633625,9.783096949,9.920507262,10.734399,9.806468966,8.205833269,10.05653768,9.864675098,8.599441229,9.489194587,6.718632493,9.623117275,9.265825739,10.00665873,10.36759352,10.29978513,8.832087799,10.34327028,8.540433464,6.512264344,10.45565135,8.120833285,9.16197069,9.064255971,8.290534796,9.338281311,6.087803606,1.561035757,10.5438902,9.487996109,9.914415806,10.31523842,8.625001676,8.214869175,10.00425733,8.896907393,9.013021426,10.58133662,10.48084711,9.241401698,9.760748738,10.88283115,10.65373876,5.215437371,8.736906639,9.286191976,9.634718473,8.537754408,9.493287529,8.792937157,8.179706691,10.01001633,9.679299997,6.642531669,10.98184974,7.816141304,8.387150345,9.15279768,9.311034248,8.004165789,10.21069345,9.726377682,9.824117382,9.231257018,10.26396325,10.13794781,9.790760062,10.1008502,9.493455763,10.34998818,9.864273925,9.969647135,9.338162616,9.666971291,9.762205516,9.274159879,9.95307537,10.1760091,9.364875102,9.589829656,9.338881475,8.765250562,10.18133294,10.3702263,10.22397471,9.46631164,9.354134213,7.956142917,10.39956566,2.801781994,10.18299421,9.286065679,9.649611469,10.14231955,10.96608659,10.27142671,10.34560823,9.180851814,0,9.976567269,10.12013544,9.836457494,8.930759518,10.13100677,8.350823622,10.24337305,10.89742871,9.408678019,10.16157394,10.19479255,8.942973288,8.041930322,6.812634863,10.51301716,9.99635676,9.658801542,9.191332441,9.922204683,9.554516334,9.344277313,10.56136581,10.19662542,9.905558015,9.040035385,9.774376788,8.925276222,8.634893985,9.055456772,8.796865355,10.18286943,9.272084452,10.64171226,8.496366589,9.00405491,9.832500441,10.12489868,10.20525625,8.782907443,9.277803904,9.239437008,9.086241731,9.018343749,10.1323996,10.20235985,8.9098578,10.0656151,10.32791637,10.81998566,10.13085152,9.667733618,9.120822438,10.34673373,9.252423203,10.17702261,10.35198777,8.582001832,10.06813298,10.53474721,6.907225747,8.824027933,9.580649795,10.16742904,9.684928277,10.10132448
STAT2,4.100224301,8.377149193,3.141710201,4.505211309,3.414682201,5.490582615,4.517733927,7.122209974,3.664992316,7.271747468,5.708151921,6.14277282,6.516910601,6.374304366,7.092360402,7.553831585,2.827670443,7.119816784,3.957113855,5.910755351,4.858893162,4.032506083,5.922194212,6.530305534,3.517857964,6.772261632,4.165782285,6.235344514,4.506569296,5.881044132,7.366589961,5.460595013,5.399029626,3.159780659,3.619506751,6.956005948,2.665185186,3.697612866,5.974196831,5.879671906,4.50427954,5.617562983,5.723928843,7.617787491,5.156228369,5.175933995,2.693438945,0,3.597084753,3.586914783,3.553444385,4.401299703,3.665746597,4.54202688,2.579920378,6.333284369,8.968441013,5.258260145,6.694522488,6.387645056,6.2294369,0,5.732336322,4.341621584,4.441954765,7.500840491,4.778036474,6.425450578,3.42008101,4.771346659,3.003051044,1.917938532,5.079983635,2.770935457,3.129366206,1.10598067,4.912204902,1.345761004,7.108690604,6.160126427,5.950715328,6.258625877,6.325949623,4.257184346,4.589811164,7.570781852,6.006318161,6.181971055,3.898695596,5.652309092,6.344703132,4.198116279,7.122810071,5.605467966,5.741115559,5.470974188,7.594642292,5.382177713,5.984554277,5.459176626,6.767363096,5.720219806,5.721807288,5.739613735,5.581946905,6.041481514,6.102824696,5.941043484,6.048817841,3.979935362,3.597196898,6.384636557,3.75605594,9.717267183,6.303222369,6.29656241,6.863803267,4.520077885,5.296062826,5.785736599,4.801279261,6.173719275,6.556522006,1.970980557,4.565791382,5.564687473,5.597131021,5.402028341,6.528542838,8.123273822,5.886387282,6.653277654,5.684136901,7.497743192,6.503711611,9.275924972,8.326953017,5.908952061,5.627536988,8.170794221,6.190905774,6.799857497,6.986367314,5.328703799,8.620715328,7.568517383,7.147186503,7.045386974,7.091723746,6.782829352,6.615213733,7.94119873,6.925644521,8.516915588,5.499429937,3.954435023,6.563180088,7.202721319,7.740429546,4.810874298,7.37297783,7.239845269,6.37268792,6.737860615,6.845123115,7.787264012,6.181986944,4.682755937,4.990940311,6.262230873,7.298858845,6.110852119,5.14504141,7.019754604,8.724432917,7.319235771,8.448243922,6.397424364,7.483903326,6.056130596,7.653886695,7.834396053,5.824732151,7.18877994,4.884267686,5.897391715,7.231282274,7.086518981
STAT3,1.806396142,2.367707251,2.966268267,6.430214764,1.080429349,2.441042078,4.585357054,6.347288213,4.701412153,6.343281404,0,1.427426988,1.493080802,5.883986637,0.46065716,1.132372027,5.286621693,1.992129652,1.630568659,0,9.006872904,7.327354999,0,1.440408192,1.462772973,5.610106091,6.713244414,0,5.726426709,1.085619802,0,3.776639205,7.560677941,2.695096752,2.494782781,2.016878724,1.37085004,1.604092887,3.45990602,5.93158625,0,0.563698072,3.298085943,8.934979727,5.784058163,0,1.473669406,7.091226215,1.628805694,1.853374546,2.309633212,4.418256917,0.980735866,0,0,3.925449613,6.747832815,1.605256026,4.650761737,7.026172858,2.260176093,2.359467738,0.628234567,0,1.288398951,1.411683674,0,2.631439412,2.205442847,0,6.022264557,2.929427497,0.72200219,1.324611036,7.746121476,4.142638963,4.880683849,2.11132696,2.98560571,1.974883607,4.53405709,2.096827505,4.66598092,5.656119492,1.811187069,5.579374549,5.430978506,6.08925986,4.783228805,2.472903316,5.528925092,5.267065077,3.885040447,3.014116384,2.873835793,3.645237355,0,5.918403601,0,5.681291551,0.37177301,2.775680271,5.570208302,5.240554239,2.162194067,3.148392539,5.086336821,3.564843472,4.850427508,4.890087552,3.883697204,0,7.737381385,4.734667468,4.76157926,5.655519348,4.12542526,0,5.322393744,6.799601587,5.804978249,5.371996914,5.442973431,6.699584012,5.597245636,4.718354586,6.11866129,5.010251871,5.947033663,7.201020114,5.440214527,3.124409638,5.917339846,3.239924866,0,0,1.782410824,1.068915383,6.711286792,5.718803295,0.705175549,3.068288544,5.584198902,6.527278248,1.934251911,3.072301034,2.015609789,7.104273847,2.605154133,0.755721748,1.712927674,5.703861629,7.167452539,5.423887711,2.156836848,4.696950307,0,3.834355554,6.797639732,2.903325945,2.525373542,2.331641676,5.55444491,2.057877427,1.684124891,1.238401644,1.884941723,6.0214439,5.853816899,5.508122559,2.100925718,2.5330294,5.631787429,4.486049983,4.669030147,7.094349572,0.476222135,5.513741621,3.040459981,7.142350189,5.401675544,1.810616492,0,1.123166325,2.244886285,2.777828059,0.843982709,1.363076528
STK3,7.622836551,0,0.875926633,0,0,3.259249633,0,0,6.397092148,3.757548109,0.885310456,0,4.20831032,1.335113393,0,7.49047638,0,1.482393663,2.039247872,3.205755218,0,9.274406644,9.229927603,9.484844006,6.653452716,0,7.621778901,0.918859136,0,0,9.06337384,6.321755075,7.155762949,10.43009339,5.301469165,6.842944968,3.57499347,8.266149261,8.295681358,7.981186999,0,0,1.274001642,1.536391881,7.07837791,0.972106882,2.294575532,9.052974289,0.915851046,7.413018556,2.875653745,7.190982981,0.959857829,0,0,0.904075481,6.113635169,0,2.114478621,1.592462,0,0,0,8.216077014,4.767046451,6.316311613,5.93911703,0,1.561946544,0,7.664319823,6.833769522,0,0,0,4.203773891,0,7.226084487,0,0,6.304188745,7.569544004,6.177467705,0,0,3.397534879,4.534497817,5.867485741,7.707580738,5.331187104,5.689638096,6.954229064,7.05168002,7.103517887,7.311381231,6.083437954,8.703478922,4.252620929,6.985593177,6.035785528,8.066075004,0.950612889,0,6.160984337,6.945099094,3.12665684,4.844130534,7.820235565,4.264650801,6.761791231,7.252265314,6.925416261,7.882111469,9.688732308,7.997773013,4.908391025,8.2667118,0,0,8.363743689,5.01285953,5.885003597,0,6.43934418,0.960745756,7.579796495,7.429542294,6.618067231,0,0,0,0,0,6.815458123,0,0,6.623518894,8.925325418,0,8.424022646,2.090987199,9.457865175,1.211290536,6.865331971,1.261187901,0,7.63051095,7.404417345,9.093271479,1.329487746,1.55529573,6.711757634,8.381570095,0,0,6.577085712,0,0,1.136935083,0,0,7.450583999,7.432039177,0,6.859219392,7.018077039,8.343268707,0.65989133,5.169556246,6.437930665,8.66564507,0,0,4.5262061,1.409772813,8.366641571,0,4.949773834,9.404630571,0,0.907311991,0,8.501805669,6.635799762,0,0,9.108400332,7.613743309
SUPT16H,7.502167628,9.135307666,8.509007339,6.801159573,4.753432535,8.718593177,7.153269002,9.074260364,6.382471611,8.071999001,3.684848918,7.317476934,8.56973844,7.652976397,8.234093604,8.533062319,9.840703108,9.307688399,9.115396196,9.570924857,7.928243113,5.43688618,1.012619577,6.294990029,6.114856961,7.828807983,6.889688202,7.672858614,3.945609659,8.280727807,1.523988704,8.596673742,8.776070027,10.60736864,7.63163334,8.847601532,8.401536365,5.930768944,8.761376442,8.704069789,8.609027319,7.950228512,6.788932937,8.446358429,8.759351907,4.531018119,6.777678489,5.81878511,5.783655275,0.75355603,6.318120776,6.788479928,5.964229564,8.797086355,4.090921893,7.981959233,4.546917008,9.008554112,8.693207816,7.613566665,7.569596693,6.345068143,7.985916321,2.411893237,8.278196158,7.698536349,6.477129629,5.937385528,6.358071906,2.348154712,7.532249934,8.64247763,6.676997266,6.274999907,7.539985038,10.36498864,8.140280548,7.602854627,9.648871676,9.34871333,8.554799021,8.284256967,7.997733788,9.281722297,8.942373164,9.307600753,9.851989033,7.719478763,9.678176893,9.486448636,9.456408249,9.193980187,7.806216409,9.767070942,9.792207277,7.882265311,8.947908109,8.470183892,7.566755954,6.670700741,9.26351343,8.661266119,8.77787412,8.976437157,8.512978534,4.768274311,8.921566575,8.23341152,8.105045057,8.431482524,8.653770801,8.50645372,8.161378209,8.582452536,8.720151115,8.359743049,6.4896682,9.081650878,7.139809511,8.497554886,9.709000111,8.254613382,7.867749183,8.618044861,8.708481214,9.048461139,8.621748724,8.856424914,9.346564108,0,8.959942031,8.313980715,8.357082201,0,8.906735622,7.767802666,9.080714132,0,9.384456403,6.148022241,8.233410403,8.234948629,6.170608532,9.552936399,6.79905474,7.933562691,9.373516377,1.753622288,3.49655084,8.607317571,7.868345736,8.515108186,9.589365318,6.943102171,3.452791544,9.079840177,5.032331479,7.13185997,6.387848468,8.763722811,4.454371972,0,6.907155215,9.633405262,6.604149267,8.151144206,9.149839239,7.75611526,8.06031806,8.295209444,8.905894097,7.847769369,9.146348404,8.247170656,7.246021425,9.787899556,6.736008942,8.609454952,6.917805865,7.704570361,0.907311991,7.55375414,8.815898415,9.432363861,7.491978194,9.141881638,8.878369212,8.398796595
SUPT7L,7.85773159,7.179158157,8.438032035,2.051872783,1.671765583,2.421931842,0,1.680425333,0,5.586523009,3.682946932,5.096037593,0,5.013314249,5.742496862,4.884186598,1.712327578,5.382271902,7.876256997,3.848888339,3.049346126,0,0.741227059,7.240421073,7.320238071,9.209826199,7.038517247,8.988920923,2.277326939,5.869438771,1.406399786,6.267895229,7.176148099,0,3.707694797,0,6.331680902,1.897540551,3.769619165,4.61111839,6.234033825,6.184362938,3.630995087,5.438498795,4.032292413,7.815567967,5.279845385,3.109902424,4.164755747,9.509133872,7.64778116,0,2.387949632,7.314688458,0.720758848,0.904075481,2.516318305,1.417452476,5.623218883,6.882161279,0,7.223657654,7.89111751,6.221083057,5.975974312,8.75429681,8.466929121,0.92050697,7.430938537,7.035519767,2.988339694,7.146025928,8.195084154,6.927974039,1.919628704,1.714758075,6.725689131,1.140504301,5.449487168,5.793430844,6.750860752,5.714068462,6.56042103,4.887548542,7.450536269,5.156846248,5.732061012,6.263705223,6.807907617,5.57072761,7.401064731,5.536885727,5.241329746,5.583250257,6.699583048,6.986935626,7.791166474,2.252319585,7.583357603,7.120929579,6.779316102,3.754683732,8.043851981,7.719521442,5.096481892,4.744091287,4.084207285,6.097643768,5.922078839,6.391283151,9.03155793,5.923752525,5.028141662,7.272637924,5.254348373,2.313825802,7.587211431,4.921511872,4.417008109,6.724663282,5.63198763,5.977776291,3.629231838,8.669767403,6.240638607,5.903685593,5.007952307,7.98190159,6.523782722,6.216397613,6.709249122,8.276504735,7.101611252,8.351842286,5.046158957,2.142209697,4.234519664,4.134255804,3.054126176,6.788755602,8.532104167,8.132328116,5.157380447,5.737582841,7.940837621,7.412591961,8.201176809,3.36102187,3.17370631,5.459787046,8.324522755,2.914679794,6.423132341,5.903662157,5.021079769,6.783698101,4.180436311,2.428360493,4.065625798,6.245187373,8.836015014,4.814899215,6.172026322,0,6.540909068,7.546329052,4.551967922,7.223998606,6.875322102,4.541523044,7.062039416,1.456391087,3.14333653,5.886380756,3.768288443,7.322572221,5.91805627,1.606377518,1.538756974,6.871648579,1.692715867,5.073551922,6.77873818,7.645552433,6.316805394,7.492238232,6.943218272,6.661461227
