X,RamDA_mESC_00h_A04,RamDA_mESC_00h_A05,RamDA_mESC_00h_A06,RamDA_mESC_00h_A07,RamDA_mESC_00h_A08,RamDA_mESC_00h_A09,RamDA_mESC_00h_A12,RamDA_mESC_00h_B01,RamDA_mESC_00h_B02,RamDA_mESC_00h_B03,RamDA_mESC_00h_B04,RamDA_mESC_00h_B05,RamDA_mESC_00h_B06,RamDA_mESC_00h_B07,RamDA_mESC_00h_B08,RamDA_mESC_00h_B09,RamDA_mESC_00h_B10,RamDA_mESC_00h_B11,RamDA_mESC_00h_B12,RamDA_mESC_00h_C01,RamDA_mESC_00h_C02,RamDA_mESC_00h_C03,RamDA_mESC_00h_C04,RamDA_mESC_00h_C05,RamDA_mESC_00h_C06,RamDA_mESC_00h_C07,RamDA_mESC_00h_C08,RamDA_mESC_00h_C09,RamDA_mESC_00h_C10,RamDA_mESC_00h_C11,RamDA_mESC_00h_D01,RamDA_mESC_00h_D02,RamDA_mESC_00h_D03,RamDA_mESC_00h_D04,RamDA_mESC_00h_D05,RamDA_mESC_00h_D06,RamDA_mESC_00h_D07,RamDA_mESC_00h_D08,RamDA_mESC_00h_D09,RamDA_mESC_00h_D10,RamDA_mESC_00h_D11,RamDA_mESC_00h_D12,RamDA_mESC_00h_E01,RamDA_mESC_00h_E02,RamDA_mESC_00h_E03,RamDA_mESC_00h_E04,RamDA_mESC_00h_E05,RamDA_mESC_00h_E06,RamDA_mESC_00h_E07,RamDA_mESC_00h_E08,RamDA_mESC_00h_E09,RamDA_mESC_00h_E10,RamDA_mESC_00h_E11,RamDA_mESC_00h_E12,RamDA_mESC_00h_F01,RamDA_mESC_00h_F02,RamDA_mESC_00h_F03,RamDA_mESC_00h_F04,RamDA_mESC_00h_F05,RamDA_mESC_00h_F06,RamDA_mESC_00h_F07,RamDA_mESC_00h_F08,RamDA_mESC_00h_F09,RamDA_mESC_00h_F10,RamDA_mESC_00h_F11,RamDA_mESC_00h_F12,RamDA_mESC_00h_G01,RamDA_mESC_00h_G02,RamDA_mESC_00h_G03,RamDA_mESC_00h_G04,RamDA_mESC_00h_G05,RamDA_mESC_00h_G06,RamDA_mESC_00h_G07,RamDA_mESC_00h_G08,RamDA_mESC_00h_G09,RamDA_mESC_00h_G10,RamDA_mESC_00h_G11,RamDA_mESC_00h_G12,RamDA_mESC_00h_H01,RamDA_mESC_00h_H02,RamDA_mESC_00h_H03,RamDA_mESC_00h_H04,RamDA_mESC_00h_H05,RamDA_mESC_00h_H06,RamDA_mESC_00h_H07,RamDA_mESC_00h_H08,RamDA_mESC_00h_H09,RamDA_mESC_00h_H10,RamDA_mESC_00h_H11,RamDA_mESC_00h_H12
Nr3c1,1.299549891,0.952201012,0.931202637,0.982784571,1.471552113,1.183933627,1.150940799,0.765185137,1.004007114,1.119167389,1.058812695,0.532283713,1.473110789,0.714445643,0.902629973,1.024572822,1.153111278,0.936165769,1.603612523,1.240838271,1.175525816,1.790806282,0.943317947,0.548114503,1.701534323,0.861397441,1.339133292,0.969011892,1.64444502,1.946812861,0.821916101,0.663147134,1.071844509,1.12100678,1.639531286,1.784751457,0.816399118,0.341449083,1.024651961,0.088633872,1.73984321,0.760879863,0.681799167,0.62889664,1.613560594,1.174355675,1.678021032,1.620875617,1.209707372,0.760587685,0.643107004,0.905484817,1.303092305,0.338788508,0.898057382,1.299262011,1.108936181,1.273873801,2.18210404,1.29178792,1.183337559,1.05215114,0.848352043,1.118205457,1.315876963,1.082594713,0.983993713,1.212999498,1.136666755,1.325123819,1.250720575,1.357597772,0.933325369,1.880962408,1.26270044,0.933385039,1.119957624,2.063661414,0.775348572,1.340366488,0.725842524,0.781109917,1.081482579,0.993959154,1.413770617,1.149444059,1.193498,1.043614654,1.493937472,0.816090049
Nr4a1,0.677370553,0.989302473,0.754020306,0.780070342,2.85E-08,0.807239194,0.28619119,0,0.506486052,0,0.22163935,0.757752541,0,0.631806682,0.619486227,0.269490298,0,0.649407227,0,0,0.841310174,1.383019165,0,0.001837373,0.473701429,0.330577439,0.206404972,0.478572533,0.790795632,1.165015221,0.699826137,0,0.745723092,0,0.580476197,0.196612715,0.199032017,0.001447408,0.168914734,0.023348231,0.675556451,0,5.18E-10,0.551514563,0.706218359,0.003281648,0.661133918,0.288830968,0.600155981,0.638237679,0.148690034,3.03E-10,0.602881551,3.17E-06,0.758211656,0,0.263625286,0.484762284,0,0.339561018,0.384609032,0.718008623,0.600133394,0.773763066,1.86E-07,0.336463153,0,0.943845823,0.606133736,0.663025043,0.809616995,0.262562638,0.144613215,0.637889663,1.08035658,0.575584796,1.41E-09,0.410395754,9.49E-09,0.855714683,0,0.707368756,0,0.201920331,0.632881229,0.629629223,0.374738059,0.718096673,0,0.529312042
Nr5a2,1.591594841,1.662702484,1.981712058,1.433453877,0.96543862,1.666712589,1.082131498,0.459857606,0.432236661,0.899527304,2.003791119,1.31390961,1.458404629,1.060323581,0.379397479,1.079649731,0.940136405,2.202362847,1.164634126,0.591014359,1.366581497,1.704745209,1.069663055,0.583953669,1.334455566,0.258662687,1.405473876,0.593541089,1.529539691,1.412311334,0.807263463,1.24233484,1.185618215,1.435632304,1.764597344,1.602629345,0.995671565,1.964043904,1.880393558,1.335919608,1.365379947,1.291442541,1.770067529,0.806960747,2.293724148,1.556683848,1.309016483,1.093365059,1.811494457,1.026145869,1.349714551,1.145512326,1.213165351,0.744546388,1.710957379,1.510916685,1.10666035,1.115299249,1.450623199,1.153176905,1.248072488,1.116183396,1.295410106,1.122934678,0.844415412,1.409417381,1.01071389,1.423010718,1.406950009,1.467383612,1.694225945,1.377095227,1.620086751,1.511727563,1.443702216,1.297386005,1.481046123,1.45971727,1.542341637,1.765341216,0.590390557,1.399182186,1.269277768,1.39629061,1.386387025,1.504242437,0.96463132,1.268308796,1.63295555,1.224477547
Nrf1,2.517372422,1.926591166,2.451504306,2.728930139,2.217733734,2.246819789,2.251492636,2.568844732,2.755399295,3.217895246,2.548207085,2.40393203,2.425445295,2.564756044,2.194199071,3.232517824,2.247866453,2.298004886,2.299316821,1.680882333,2.580431443,3.082268983,2.263264885,2.170081388,2.355797675,2.415340045,2.357178848,2.656049302,1.456517981,2.49595427,2.930760169,2.056539771,2.45711598,2.417025544,2.412093006,2.582474882,1.945894016,2.221793935,3.050869302,1.961915322,3.000853232,1.890613425,2.643936126,2.887158407,2.398086288,2.431900038,2.873070334,3.071500579,2.29191668,2.072920982,2.407051766,2.616933657,2.960201147,2.985355672,3.297492291,2.489740303,2.845557983,2.976277823,2.544598085,2.201686415,2.465332634,2.187235929,2.354034535,2.80934317,2.442700894,2.830715208,2.24499425,2.183310138,2.298326823,1.952465665,1.848479513,2.96556945,2.292254492,2.186967753,2.601813767,1.989910551,2.203711923,3.076102966,2.685646858,3.208753454,2.618284994,3.114964406,1.830217152,2.351785891,2.780597526,2.934161979,2.949310759,2.676066105,3.01364583,2.847676102
Nrg1,0.037968916,0.305119719,0.240342465,0.037106969,0.341990585,0.021324858,0.243552001,0.017484122,0.056263423,0.054293706,0.05173875,0,0.18718002,0.020087257,0.018309828,0.463517709,0.181679539,0.01819667,0.145501956,0.145963584,0.152901217,0.737183437,0.197700202,0.035642036,0.185525597,0.034211611,0.084065672,0.038966915,0.032793591,0.038675789,0.104784039,0.371479049,0.591491967,0.130211728,0.059360393,0.064755401,0.125155553,0,0.143719772,0.041696872,0.21270113,0.056133816,0.356583032,0,0.659474228,0.031651094,0.302012546,0.060701653,0.234339131,0.049736691,0.059330906,0.064881579,0.053229035,0.064004431,0,0.159434984,0.311367988,0.018046219,0.053587713,0.314595619,0.037597681,0.042845814,0,0.048313517,0.036974879,0.617539353,0.132488102,0.019430435,0.233723726,0.309431257,0.072476163,0,0.121056788,0.071032372,0.099469757,0.018370367,0.036221762,0.039941529,0.048579442,0.128644982,0.182164763,0.211493132,0.035869779,0.049920538,0.235943964,0.074383923,0.019021147,0.034572641,0.176050914,0.147426014
Nrip1,0.256951515,0.21623175,0.32949059,0.242839904,0.259138506,0.047760629,0.153688231,0.248435518,0.305271535,0.083914479,0.694711492,0.047705024,0.207852351,0.132723274,0.041060869,0,0.409897987,0,0.335150546,0.264844028,0.179482989,0.08082985,0.284849879,0.435581532,0.145602648,0,0.071499957,0.553861196,0.170276718,0.249890421,0.126731791,0.513628214,0,0,0.192946552,0.406210163,0.164028993,0.508918811,0.430481236,0.237987878,0.671973127,0.608877777,0.881250641,0.071551897,0.156110155,0.167664808,0.167420041,0.288133392,0.466022143,0.342931275,1.035065092,0.493256818,0.183673522,0,0.358367208,1.056313965,0.72908062,0.028133712,0.491319824,0.859475735,0.075462403,0.191603711,0.0771247,0.250453212,0.514716143,0.486838999,0.096746705,0.417560255,0,0.164188991,0.457475917,0.479745317,0,0.416529233,0.424574389,0.28355885,0.092307568,0.129383626,0.435657664,0.131330927,0.898405434,0.275903,0.461766369,0.046226125,0.150682247,0.591156973,0.168346911,0.224355316,0.178427112,0.398778041
Nsd1,1.90739096,2.045284659,2.21546509,1.561479254,2.134599297,2.394890564,1.761891226,1.617447691,2.026913801,1.967389273,2.267301146,2.343537718,1.778953734,1.660108349,2.161289735,1.699504014,2.120697361,2.422942975,2.167320558,1.913460657,2.053646637,2.253145651,1.593431969,1.71556748,1.881049011,1.71750401,2.136477671,2.057175042,2.228354274,1.641284003,1.906752969,1.665180755,2.189571637,1.933851324,2.230019626,2.332723805,1.858503603,2.149043714,2.200502289,2.447768279,1.971791393,2.334026738,1.58166726,1.749496369,2.046652242,2.216413124,1.976335608,1.963633399,2.189464438,2.136901144,2.052897722,2.155113018,2.177003131,1.716839714,2.030617281,2.052909607,2.034681868,1.975281792,1.980082199,2.01042169,2.165718759,2.020107652,1.768078429,2.008633475,2.08762401,1.739710364,1.806638123,1.760182739,1.659821046,1.913914848,2.026506862,2.072848904,2.296143555,2.010056367,2.113302524,2.22075928,2.208885446,2.478433261,2.326717785,2.500616829,1.690616075,1.666674406,1.669649098,1.578453267,1.915126652,2.222678735,1.933816363,2.363635511,2.617961576,1.70128938
Nsd2,0.140625279,0.415076231,0.871426825,1.132686298,0.012075915,0.129421029,0.509372943,0.803069624,1.472384093,0.312923971,0.850886009,0.311919547,1.195439583,0.889343144,1.0857734,1.473396387,1.207262199,1.240421542,0.57734985,0.356067907,1.004419838,1.53190949,0.981968992,0.664014606,1.993172657,1.861115948,0.052308805,1.767653687,0.283758424,0.979141253,0.807925121,1.535077511,0.73696582,0.459924818,0.739386052,1.002773041,1.289195923,2.030401733,0.362888281,0.006351407,0.961331505,1.884039879,1.549382849,1.652740164,0.18574076,0.852493668,1.825590129,1.276437764,0.548727378,0.874370881,0.408825388,0.999458463,0.651388526,1.305456242,0.756135766,2.771960509,0,0.562637374,0.733354256,0.95044233,0.17272584,0.486626681,0.826984685,0.978457517,0.916163108,0.640166926,1.774912836,0.078099362,0.559337393,0,0.287914632,0.701110842,0.186176392,0.865434096,1.171914853,0,0.194878522,1.134553295,0.152759221,1.227401205,0.784580973,0.936450082,1.4340548,0.726804477,0.897684514,1.427070482,1.217161526,0.76312662,0.677225426,1.434829481
Nup210,2.055504841,1.645285338,1.609958655,1.846038133,1.556835934,1.563435363,0.897313317,2.226324981,0.899847629,1.575151811,1.945197358,2.843813726,1.475612236,2.496383165,2.007301339,1.136355852,1.932322845,1.849767252,1.463796934,1.968786763,2.05325089,0.781669695,1.887383535,1.630968062,1.626423654,2.131763687,1.67954402,2.308046733,1.170284393,2.389252974,1.878180203,1.270944682,1.9510276,1.452251742,2.028744247,1.686855552,1.793155308,2.285472077,1.318627016,2.232401127,1.919042992,2.117797431,1.43376447,1.563197678,1.057633005,1.96348156,2.5545698,1.972354957,1.800940202,1.261455732,1.636793435,1.792196546,1.674234142,2.24199007,1.262411768,2.053718043,2.830122114,2.542631732,2.431833589,2.400952129,1.750145379,2.40995975,1.186135771,1.939763853,2.531415877,1.692006029,1.60522897,2.131068726,2.284693691,1.855533753,2.262487215,1.49200934,2.012492687,2.323417852,2.413912946,2.404040659,1.184194717,2.856677295,2.528538332,2.404040956,2.457852836,1.680930081,1.677655693,2.412620696,2.167159407,2.850424568,2.476764517,2.033693145,2.555971608,2.307582288
Nupr1,1.131044692,0.437491387,0.338267624,0.104037133,0.708558828,0.227681697,0,0,0.204374373,0.38306084,0.097426823,0,0,0,0.27953911,0,0.104902837,0,0.016459496,0.099246438,0.197664933,0,0.133647422,1.532159948,0.387907394,0.270969656,0.215240561,0.297663228,0.092188168,0.209094638,0.291592947,0.612311108,0.021645076,0,0.111523635,0.313246009,0,0,0.325616282,0,0.213716749,0,0.116465228,0.999275858,0,0,0.176493626,0.318078156,0,0,0,0,0.567213333,0.250772887,0.239983231,0.252943426,0.479487272,0.100644195,0.0955598,0,1.73798181,0,0.190339115,0.257591511,0.456846384,0,0.1279629,0,0.393277738,0.956862734,0.289004785,0,0.589224413,0.210147161,0.511760275,0,0.101610593,0.111790509,0,0.467918444,0.391494935,0.320698228,0,0,0,0,0.753287604,0,0.573500431,0.116571522
Nxf7,0,0,0,0,0,0,0.065163846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025161983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Obsl1,0.100408026,1.305388297,0.370790629,0.573379443,0.156226586,0.957841686,0.312813107,0.985942575,0.447276372,0.761774309,0.764352243,0.312405754,0.069283857,0.246021525,0.174784194,0.679861819,0.725287327,0.832791543,0.761009666,0.832344725,0.193030902,1.230744701,0.667887301,0.71182458,1.125015062,0.829993417,0.630521385,0.733519642,0.401755821,1.151793459,0.271612488,1.25169885,0.881892987,0.463477626,0.795868983,1.45989199,0.268553011,1.077557161,1.629999163,0.092823221,1.021535179,0.101709716,1.447607696,0.334598789,0.894212325,0.450450962,0,0.799433034,0.086634926,1.143937369,0.900046601,1.072952994,0.036687924,0.666403128,1.681035697,0.206161862,0.224043017,0.28674748,0.980131999,0.461833615,0.377241773,0.410309196,0.22148224,0.726230108,0,0.984221761,0.627043648,0.562383515,0.938288254,0.696716989,1.089424579,0.614084151,0.391029034,1.04805552,1.142985097,0.458426933,0.177706351,0,0.206373687,0.974462997,1.083927356,1.216175003,0.309768994,0.17934421,1.055257309,0.333960435,0.721360044,0.136355459,0.562632728,0.924597327
Odc1,3.304300678,3.502582729,2.467694866,2.582754156,3.946999662,3.531926582,3.612583572,3.888884512,4.025018534,4.376099835,2.776273381,3.234232803,4.052554675,2.816016069,4.110082862,3.433920285,3.758533456,3.756518902,1.0901158,3.369194042,4.070155974,4.045198083,4.191049827,4.371017286,4.687223545,4.168666175,3.234720806,4.716898357,4.561869077,3.37604944,3.916094538,3.584165129,4.484417553,1.518847981,1.880800791,4.259338466,3.279872842,3.446876406,3.935673829,2.440380096,2.710358513,3.167180895,4.345101064,4.696034886,2.710326426,3.916992968,4.501915417,4.036278317,4.662922294,3.879366684,4.391741466,4.736839798,0.86206115,4.185410695,3.745864621,4.233563336,4.274623284,4.476850038,3.979692774,3.772472563,1.549383842,4.223736402,3.196974286,4.117148394,2.970455198,3.551823375,3.997310593,3.897517752,2.728020763,3.649549049,2.888677343,2.335766965,4.094136037,4.036133545,4.409072962,3.941359816,4.360662903,2.91530051,3.836994879,4.256355844,4.139470529,0.403568506,3.570687197,2.708454432,4.359441304,4.034899031,3.145478546,2.144503937,3.681534419,4.459826929
Oplah,0.046824311,0.426427487,0.46566545,0.52512862,0.133322415,0.243921944,0,0.296892809,0.201309473,0.468360895,0.122392805,0.147649129,0.250624063,0.367199506,0.102634442,0.060620881,0.1751939,0.029891499,0,0.444665849,0,0,0.245976088,0,0.221824318,0.119100084,0,0.301612477,0,0.233209027,0.326178534,0.513713499,0.233182948,0.108217559,0.293088877,0.187798665,0.507465112,0,0.292228395,0.193781402,0.541981754,0,0.65058767,0.225989614,0.543945843,0.463485518,0.538232428,0,0.440414793,0,0.454542888,0.416427427,0.595113395,0.031191364,0.23086742,0.908756131,0.196803535,0.469160735,0.524421949,0.891158057,0,0.527904339,0.598822376,0.30180389,0.162563396,1.273946944,0.782889477,0.176275842,0.446923055,0.226973555,0.030327662,0.273597231,0.458383437,0.21591064,0.185835597,0.070829285,0.237412237,0,0.142204812,0,0.458833831,0.154320224,0,0.359015213,0,0,0.654269725,0.234416475,0.179933399,0
Orc2,1.920728026,1.582116186,1.371560525,1.317671866,1.770827111,1.158628069,1.650072674,1.898259166,1.534814511,1.563985479,1.547605754,1.764176048,2.298196307,1.622757453,2.095271197,2.098856172,2.194711369,1.616712556,1.541194187,1.771876853,1.732666185,2.003628932,2.368431942,1.81621934,2.421366446,1.575676822,2.18340762,2.125955929,1.866674235,1.861116837,2.471006797,2.045132573,1.724713526,1.958677505,1.697773492,2.19004331,1.557575018,1.838363891,1.427307761,2.094092382,1.637116451,1.21605766,2.529932726,2.576250494,1.515699575,2.675703743,2.278587032,1.87754871,2.143994069,1.612294996,2.171330922,2.352338637,1.670457945,2.227597634,2.342957759,2.29360152,2.362380808,1.704549601,2.296805279,2.212493197,1.945344627,2.079291137,2.062640345,1.480967899,2.27205048,1.612981505,1.883915368,2.195409862,1.615280093,1.845160127,1.637981564,1.620853995,2.477544086,1.56238313,1.581145477,1.971759335,1.432000068,2.029271352,2.087339017,2.305485552,2.158008226,1.688244203,1.897343219,1.803606083,1.960102985,1.987723414,2.292067647,1.679927322,2.012611081,1.791923575
Otx2,0.450559134,0.178185857,0.385623709,0.099067828,0.034862979,0.545083144,0,0.140178094,0.176697182,0.388494484,0,1.032543279,0.137343934,0.147161586,0.137742471,0.166459202,0.138340545,0.571923063,0.476661594,0.284889816,0.438097108,0.077206005,0.734060862,0.133102576,0.451809404,0,0.126857353,0.275415766,0.080076375,0.82478971,0.143357642,0,0.235556477,0.31838739,0,0.097498081,0.480700258,0.251325523,0.69702095,0.925941469,0,0.034646122,0.247775516,0,0.143575556,0.100409044,0.28741146,0.094597474,0.099834785,0.470145888,0.454976085,0.506653004,0,0.120169626,0,0,0.331614608,0,0.211054014,0.169755566,0,1.028959341,0.129734187,0,0.127303827,0,0.683928739,0.455166398,0.141125316,0,0.867857327,0,0.174109723,0,0.024426964,0.244397636,2.59E-10,0.24200586,0.669121863,0.424509277,0.130485788,0,0.075430383,0,0.068864043,0.139227544,0.178940462,0.625342658,0.339605521,0
Ovol1,0.029923167,0,0.072599209,0.014695072,0,0,0,0,0,0.117763692,0,0,0,0,0,0,0,0,0,0,0,0.071292236,0,0.055632934,0,0.013540278,0.013542162,0,0,0,0,0,0,0,0,0.077702024,0,0,0,0,0,0,0,0,0,0,0.018736486,0.032121764,0,0,0.062110273,0,0,0,0.01776395,0,0,0,0,0.013679971,0,0.027235696,0,0,0,0,0,0,0,0,0,0.014196468,0.028190927,0.01540396,0.031154822,0.042943027,0,0,0.016056015,0,0,0,0,0,0,0,0.014969618,0,0,0
P3h1,1.651990417,1.968227637,1.544441485,1.159166976,1.74842341,2.316476225,1.012739581,1.798190575,2.178922405,1.448958155,2.109259507,2.018445358,1.94589473,1.942066388,1.59867308,1.94120915,2.10237353,2.510300313,0.653257033,1.157478276,1.3223083,2.800787318,1.650820415,1.886199382,2.652609446,1.29090527,1.90286274,2.037309214,2.745699614,2.256105299,1.915162993,2.226146607,1.861581581,1.541173959,1.649116711,1.484025777,1.805710744,2.006276164,2.061856169,2.042552251,1.628830986,1.440017112,1.700878502,1.845649965,1.46552048,1.584701411,1.953523008,2.204117937,1.581709433,2.100018322,1.83751454,2.016347518,1.829074873,1.841848485,1.519118842,2.459837863,1.734042962,2.107949261,1.261816825,2.027749509,1.664790706,1.784560817,1.699438912,2.092732823,1.817165829,2.138604507,2.783438734,1.916173237,1.948018681,1.579242758,1.366216877,1.060312958,1.163024028,1.671477474,1.497447044,1.072545309,1.376004489,2.502629097,1.685411422,1.64151194,1.923394261,0.937404489,2.218662633,1.694893846,1.89488796,1.008619421,1.968761789,2.286537899,1.996484471,2.592100841
P3h4,0,0.348778509,0,0,0.040620857,0,0.345713974,0.509141873,0,0.224137706,0.276468639,0.288686172,0,0.042761097,0.231965209,0.089756285,0.296347372,0.287212554,0,0,0.128756641,0.272430808,0.549578805,0,0.020646903,0.578006187,0.072443325,0,0.84639993,0.140152388,0.080548827,0.493816493,0,0.251387756,0.2390909,0.732382282,0.3231421,0.281663963,0,0.294134125,0.311942461,0.278370483,0,0.835510031,0.247474999,0.469833903,0,0.043673012,0.727802897,1.010462007,0.059221747,0.262523811,0.038293795,0.478850734,0.145644739,0.147240868,0.078741902,0.285044632,0.476934256,0,0.640625906,0.037052255,0.278816313,0.479245226,0,0.108400399,0.216795787,0.304880177,0,0,0.07761398,0,0,0.062066824,0.33267581,0,0.211569235,0,0,0,0.297109275,0.764693664,0.03844711,0.492979866,0.503865268,0.098898047,0.060343912,0,1.072198638,0.282575694
P4ha1,0.891714761,0.837188071,0.619005665,1.341140306,0.99697433,1.510849465,0.73117929,0.862475117,0.672488091,0.681820295,1.815969171,0.953811833,0.719058274,0.703293721,0.762041833,1.197411545,0.57056721,0.94853049,1.037378419,0.268421705,0.550265017,1.24087233,0.900938696,0.9876167,0.41754976,0.959105548,0.493157542,0.867062416,1.143387729,1.24493966,0.368936803,0.554669666,0.513730878,0.974345199,0.663714687,0.731814328,0.551946629,0.414057487,1.217681433,0.430571091,0.554765934,1.223217483,0.997531527,0.736726358,0.47314657,0.412565896,0.961938563,0.725286247,0.89563282,0.817823181,0.698422446,0.739393897,0.755565859,0.809558649,0.781487436,1.722624344,0.299492543,0.329401277,0.649386404,0.61288396,0.914773899,0.810053696,0.886962273,0.738242244,1.096314863,0.985786861,1.090547213,0.757271967,0.72821569,0.478208143,1.370277379,0.400915275,0.835176825,0.902078327,0.579045936,0.686343794,1.079529602,0.590454978,0.862206602,0.162454615,0.600900609,0.756934113,0.75861811,1.076660698,1.096254705,0.434148184,0.612705773,0.711916645,0.64167744,1.030529323
P4ha2,0.413790059,0.801229495,0.325783405,0.520473186,0.023587489,0.465580193,0.876049371,0,0.412285226,0,0.334390976,0.942409358,0.21971174,0.225172598,0.238950672,0.964230883,0.030062815,0.144940686,1.232013282,0.333030639,0.49579046,0.554180202,0.275013628,1.07321872,0.449223358,0.43007807,0.197593749,0.544065757,0,0.431455387,0.397820664,0.568412832,0,0.406679891,0.22908708,0.348650312,0.140845942,0.644953043,0,0.230094924,0.681514867,0.876306711,0.751150031,0.429851495,0.361164447,0,0.545471548,1.139894831,0.49261186,0.455898136,0.304870154,0.310109824,0.446465679,0.372791893,0.467801339,0,0.729534532,0.290902412,0.430977822,0.06528245,0.624288926,0.754130298,0.519574267,0.078100499,0.483367804,0.453068118,0.54460544,0.225151616,0.842814279,0.505758401,0.520248042,0.419508539,0.689413587,0.9803295,0.29670683,0.023276891,0.63600629,0.712636349,0,0.322977597,0.43128035,0.668406229,0,0.794717537,0,0.379627579,0.636095684,0.351570435,0.662392907,1.146793691
P4hb,2.939010944,2.915827971,3.128756757,2.968891082,2.845450999,2.904828374,3.414827223,3.518934608,3.616245893,2.773555739,2.676871607,2.4040404,3.869329896,3.422046566,2.595189395,3.57216058,3.214492317,3.575703234,3.164035116,2.93288266,2.797484227,3.296750311,3.163253259,3.035688368,4.019291229,2.856717761,3.566992642,3.516025105,3.55644372,2.65401213,2.847852371,2.847111319,3.178410664,2.653774055,2.778527263,3.295774986,2.693761603,3.362239622,3.733840584,2.653162516,2.433587992,3.04287548,3.194203758,2.946515471,2.652614509,3.18531809,3.346106009,3.204427952,3.255428824,3.008020651,3.341387309,3.710405688,2.854641169,3.365594611,3.484730251,3.736936411,3.450586458,2.860616168,2.816048773,2.975387438,2.328089993,2.814169401,3.083450418,3.430724145,2.637251742,3.038196366,3.464447388,3.244794853,2.734798011,3.045842907,3.349400682,3.456943871,2.539840685,3.029024717,3.041844094,2.719074556,3.147309773,3.047340674,2.590373889,3.03452991,3.429651561,3.04577054,3.083304084,3.362034012,3.396720936,2.917116516,2.778845137,3.079412131,3.050653343,3.522718305
Pa2g4,3.163237405,3.111368904,3.42554666,3.072399931,3.636092265,3.158400637,3.507687398,3.119502596,3.597426929,3.512725844,3.124560573,3.486818709,3.3389831,3.449873533,3.452309535,3.480859593,3.734036306,3.582121694,3.648793406,3.176668388,3.450004285,3.624621437,3.406895003,3.883703055,3.693538085,3.436565722,3.600007521,3.743612594,3.790128135,3.713074035,3.534453757,3.750155397,3.847936325,2.884253397,3.398480817,3.554000711,3.406904727,3.296691441,3.514956481,3.455388164,3.248260166,3.130786963,3.313382236,3.874786206,2.95925846,3.210223953,3.732530666,3.748013093,3.875819553,3.489266924,3.344738156,3.697396866,3.321837683,4.123107903,2.631396431,2.698466941,3.74446891,3.818175284,3.744097144,3.790410908,2.711829743,3.654333484,3.759148071,3.424884536,3.356365315,3.065244912,3.602842962,3.719793313,3.370577951,2.961821709,3.276823472,3.145761375,3.313785209,3.336664672,3.496855902,3.481264253,3.213525047,4.594114601,3.247846034,3.439697557,3.657456854,3.077696987,3.29344741,3.660151312,3.449482105,3.494764045,3.200291164,3.077856226,3.731347926,3.956895219
