X,RamDA_mESC_12h_A04,RamDA_mESC_12h_A05,RamDA_mESC_12h_A06,RamDA_mESC_12h_A08,RamDA_mESC_12h_A09,RamDA_mESC_12h_A12,RamDA_mESC_12h_B02,RamDA_mESC_12h_B05,RamDA_mESC_12h_B06,RamDA_mESC_12h_B07,RamDA_mESC_12h_B08,RamDA_mESC_12h_B09,RamDA_mESC_12h_B10,RamDA_mESC_12h_B11,RamDA_mESC_12h_B12,RamDA_mESC_12h_C02,RamDA_mESC_12h_C03,RamDA_mESC_12h_C04,RamDA_mESC_12h_C05,RamDA_mESC_12h_C07,RamDA_mESC_12h_C09,RamDA_mESC_12h_C10,RamDA_mESC_12h_C11,RamDA_mESC_12h_C12,RamDA_mESC_12h_D02,RamDA_mESC_12h_D04,RamDA_mESC_12h_D05,RamDA_mESC_12h_D07,RamDA_mESC_12h_D08,RamDA_mESC_12h_D09,RamDA_mESC_12h_D10,RamDA_mESC_12h_D11,RamDA_mESC_12h_D12,RamDA_mESC_12h_E01,RamDA_mESC_12h_E02,RamDA_mESC_12h_E05,RamDA_mESC_12h_E07,RamDA_mESC_12h_E08,RamDA_mESC_12h_E09,RamDA_mESC_12h_E10,RamDA_mESC_12h_E11,RamDA_mESC_12h_E12,RamDA_mESC_12h_F01,RamDA_mESC_12h_F02,RamDA_mESC_12h_F03,RamDA_mESC_12h_F06,RamDA_mESC_12h_F07,RamDA_mESC_12h_F10,RamDA_mESC_12h_F11,RamDA_mESC_12h_F12,RamDA_mESC_12h_G01,RamDA_mESC_12h_G03,RamDA_mESC_12h_G05,RamDA_mESC_12h_G06,RamDA_mESC_12h_G07,RamDA_mESC_12h_G08,RamDA_mESC_12h_G09,RamDA_mESC_12h_G12,RamDA_mESC_12h_H01,RamDA_mESC_12h_H02,RamDA_mESC_12h_H05,RamDA_mESC_12h_H06,RamDA_mESC_12h_H07,RamDA_mESC_12h_H08,RamDA_mESC_12h_H09,RamDA_mESC_12h_H10,RamDA_mESC_12h_H11,RamDA_mESC_12h_H12
Nfkb2,0.212181178,0.29802468,0.036247484,0.312079824,0.142042103,0.165706873,0.384346914,0.182263743,0.095084827,0.01555996,0.403838565,0.499454898,0.342458651,0.414029599,0.296408559,0.373822123,0.465861926,0.097717884,0.370224036,0.263723536,0.259531344,0.407213878,0.33919463,0.397764791,0.32705661,0.438221446,0.098056408,0.504025432,0.090271818,0.392304333,0.256273881,0.473075593,0.254816406,0.381407261,0.23081237,0.192582435,0.139627781,0.303449505,0.197325442,0.759990644,0.635305946,0.107127647,0.32618219,0.271633084,0.358902142,0,0.302758259,0.35270959,0.512916362,0.16874575,0.275021131,0.64063377,0.04133869,0.151093884,0.18360597,0.566913555,0.250862478,0.751826729,0.239497911,0.167441616,1.835183783,0.358570673,0.327107932,0.077554566,0.222781432,0.182853871,0.075104962,0.264084498
Nfkbia,0.259493603,0.784915463,0.144677075,0.08416263,0.619359352,0.49569351,0,0.371744534,0.074449594,0.419186623,0.754652191,0.239336571,0,0.085149995,0.306146042,0.5011554,0.112411404,0,0,0,0.169081436,0.110407,0.180396531,0.161071977,0.255079848,0.069083304,0.133817713,0.038560179,0.152562239,0.170403993,0.220138429,0.390450704,0.033590341,0.326891677,0.198024538,0.052421155,0.224684317,0.138938329,0,0.024773055,0.179297902,0,0.136011412,0.023635124,0.290498593,0,0,0.110680608,0.137397229,0.083187414,0.120441726,0,0.111487797,0,0.276200763,0.083884978,0.694789382,1.007111969,0.282996394,0.241495922,2.397513047,0.050254555,0.127903351,0.126426499,0.230288356,0.114213877,0.175344237,0
Nfx1,1.454366704,3.215601661,2.374834729,2.602960716,1.937895544,1.891154812,2.144155022,2.201982559,2.368843791,0.992986404,2.207818666,2.064683888,2.0739074,1.850197739,2.655309678,1.822528725,2.146355487,2.010563334,1.695462458,1.507716485,1.910460044,2.56496934,2.123104768,2.140015356,2.180228804,1.85421493,2.009702813,1.866031943,1.096117701,1.888396612,2.351436001,2.179200886,2.469732438,1.366006477,2.535753414,2.037432254,2.056838168,2.262249276,2.571191231,1.586457235,2.43939439,1.783167724,2.067569749,2.243896713,2.126805296,1.947601135,2.239290256,1.879610611,1.885693582,2.105617444,2.242136621,1.628992998,1.95130518,2.34401596,2.036160806,2.884949287,2.30292368,2.278051642,2.156558466,2.057075027,2.094203644,2.393911606,2.377787292,2.790820002,2.06095248,2.239955108,2.162111282,2.308280395
Nfxl1,0.596244149,1.525982735,1.417866866,2.146807386,1.392323124,0.571330474,1.85054467,1.222821534,1.158970908,1.841641082,1.141112725,2.19675634,1.659276357,1.08666829,1.605672534,1.960238853,0.784541758,2.447680147,1.763711864,1.49675777,1.374190222,1.243999478,2.190362567,0.921900314,1.312052996,1.960767802,1.926120319,0.890687536,1.09772268,1.335058898,1.27338842,1.406989193,1.854514504,1.113691592,0.904453023,1.824732008,2.65643073,1.476313015,1.79021655,1.138503749,2.695081293,1.155797366,1.908040039,2.252640457,1.345459608,1.209684127,1.079783462,1.586949809,1.04835031,1.909218264,1.567245126,0.957470094,1.155593726,1.209563052,1.477905719,1.468372848,1.591180413,0.521260721,1.718690586,0.885925508,1.437977415,1.070220347,1.537884894,1.365065172,1.460796044,0.602574246,1.537778594,1.171805457
Nfya,1.777015902,1.33833383,2.563028303,2.016620469,0.734226405,1.436484553,0.926042758,1.462769003,1.684716949,1.416257754,0.869488249,2.269232318,1.350444041,1.64603789,0.995446468,1.698815333,0.24078666,1.71721342,0.334654552,0.960002994,0.836940877,2.211379898,1.504926918,1.853176644,1.759768192,1.492356568,1.542732579,2.536924364,1.602114327,1.450642905,2.216230817,0.51557548,0.760357462,1.435138553,0.943634003,1.820520871,1.184748102,0.868519797,1.435235011,0.989821043,1.835143187,1.057746748,1.068377838,1.987789702,0.863975205,1.631874576,1.888935669,1.432038156,1.250325581,1.186154437,1.388446712,1.522335623,0.503194391,1.039390255,1.3377832,1.177720921,1.640422613,1.235397716,0.864232818,1.620342314,2.013749351,0.608437773,1.654226522,1.673361088,1.394278148,1.319162822,1.315986875,1.152043581
Nfyb,1.634503023,0.821994442,1.295601371,0.625318327,1.905180984,0.891176551,0.90209909,1.184324088,0.731887878,1.76248441,1.023428965,1.631908395,1.249107705,1.379834224,1.075348515,0.947001298,1.70186415,1.363601577,0.956848544,0.682389126,0.875941598,1.226031634,1.322693474,1.315852559,0.745473694,0.810139301,1.044312001,1.514436518,0.701597753,1.299223942,1.041971927,0.721048424,1.198296417,0.956427025,0.870078004,1.070966453,1.801109242,1.177261995,1.188604253,1.394612116,1.491959093,1.028626341,1.541816067,1.2733719,0.987010334,1.334115178,1.491218127,1.329747585,0.791308255,1.172958695,1.075665559,1.344490795,0.830143659,1.558196241,1.615980148,0.854643197,0.71427804,1.428247052,1.3903679,1.196516648,0.93404489,1.232516856,1.070448846,1.350904377,1.024846487,1.238167511,1.208037997,1.524698298
Nid1,2.647208044,1.913343575,2.300479929,2.319755013,2.242628707,1.824785914,2.204747693,2.127378855,2.713001638,2.5617788,3.219744382,1.911998916,2.308805087,2.954612648,2.295270691,1.369102935,2.406966085,1.949470151,1.679602223,1.780671203,2.281489612,2.370579025,2.184103216,2.085817285,1.621844487,2.05359525,2.975089995,3.034919747,2.223707528,2.396569497,2.508246835,2.775261232,2.43722045,2.245138675,2.01605663,2.160667039,2.343250123,2.636124005,2.849283315,2.546910021,2.893473477,2.719659994,1.985287042,2.305198208,2.101082965,2.541367708,2.128554897,2.663664003,2.083083177,2.788584447,1.886805653,1.831172213,1.803618564,2.412041484,2.37763303,2.529759197,2.564106995,3.606061333,2.825782698,2.20709105,1.93398124,2.232780285,2.44559526,2.88926889,2.301932959,1.868281399,2.350466565,2.455692062
Nkrf,0.508434277,1.094615229,0.882967747,0.499122854,0.823736975,0.457012617,0.382453295,0.657227873,0.854424647,1.233699395,1.036830867,1.148678679,0.972534611,0.788736491,0.32535742,0.599118006,0.447466676,1.004919268,0.715684359,0.47605305,1.165772284,0.777213028,0.877203118,0.373306564,0.171515314,0.775433701,0.667954222,0.849839467,0.575835602,0.768314512,0.505071283,0.915388835,0.940864347,0.50431404,0.731391658,0.811929785,0.827948535,1.081356243,0.679447001,0.823308203,0.716630367,1.043499,0.765400736,0.567354164,1.192866805,1.102129008,0.737381562,0.379149267,0.540819841,0.759194948,0.848782021,0.630287706,0.85695568,0.689578841,0.348848117,0.845617434,0.880709684,0.904213028,0.756699471,0.59947175,0.705809418,0.710431864,0.598990484,1.012375844,0.493387609,0.761329871,1.060274092,0.736559792
Nme2,4.06936623,4.582794524,4.244908811,4.071672568,4.648292816,4.44689797,3.888049004,4.628841863,3.981346561,4.307346466,4.293104494,4.636721457,4.843671241,3.641416832,4.514979426,4.100332658,4.353661834,4.649806874,4.306140542,3.688365389,4.428498507,4.649355343,4.389309086,4.35145697,4.010101133,4.310346672,4.307837653,4.381231491,3.962460525,4.869986414,4.513280138,4.412279705,4.556932979,3.993562844,4.679725847,4.676455877,4.676117069,4.464057358,4.682660252,4.182506028,4.395992847,4.098339346,4.311939423,4.477234958,4.287731689,3.809103359,4.39709439,3.97330735,4.367516035,4.641493961,4.426470166,4.444310428,3.833817255,4.607483029,4.850843495,4.809694738,4.020217203,4.348452211,4.11418785,4.126007261,4.17377468,4.622966368,4.146856741,4.392090393,4.084479811,4.134586181,4.317864644,4.114513302
Nono,4.548604195,4.18677869,4.605830705,4.334784965,4.770430687,4.385328022,4.208734698,4.243738502,4.287787095,4.143552576,4.190371317,4.266529289,4.092758661,4.452316715,4.770469408,4.1008611,4.395334578,4.643100462,4.293664053,4.132412864,4.56575206,3.952501496,4.630541468,3.920735298,4.611707175,4.317785319,5.115357799,4.384040834,4.171582709,4.509820329,4.329953801,4.387151088,4.884942898,4.318310642,4.629203629,4.626343583,4.18603876,4.019007708,4.667458556,4.011617062,4.991150093,4.441541368,4.363579679,4.594370568,4.335257866,4.30010854,4.520226369,4.292168383,4.151927888,4.732305044,5.029266592,4.370382908,4.380297724,4.525307984,4.344751939,4.535939173,3.81511805,4.219596286,4.856545829,4.135542749,4.771711482,4.472211183,4.044327811,4.266009149,4.154813396,4.405448533,4.199490419,4.412377285
Notch1,0.29969543,0.624667823,0.932462465,0.039903217,0.683036182,0.780202513,0.063221989,0,1.995575692,1.322357356,1.294483012,1.72827898,1.517132064,0.299598737,1.741815587,0.265652871,0.0101973,0.302230458,0.930496616,0.776485508,0.603725394,1.109443612,0.078693686,0.790739263,0.762393972,0.320657126,0.970250277,1.300376293,0.865214762,0.886412468,0.372540638,0.565421398,0.738540685,0.8871474,0.636702717,1.374269571,0.705430981,0,0,1.991594539,0.958012454,1.377207475,0.814694444,0,0.883245384,0.897686945,1.352067777,0.7664139,2.079509758,0.561129114,0.711536998,1.159078356,1.722752108,0.147328844,0.671246119,0.865248946,1.376209667,1.770085468,0.691535891,1.61099491,1.061510982,0.492164755,0.962681561,0.510347315,0.271304603,0.052103968,0.257136498,0.013789404
Notch2,1.133962544,0.724467964,0.789042225,0.85825636,0.967107537,0.25398802,0.928646426,0.701610269,0.791546842,0.61280535,0.95796483,1.125597853,1.166669498,0.369068961,0.943395418,0.614258015,0.81299641,0.838697773,0.945131797,0.819408798,0.561599109,1.010902079,0.754649311,1.086340373,0.664392803,0.663624312,1.457324176,1.51880018,0.708320142,0.764015032,0.897220909,0.501152187,1.009776158,0.455897424,0.443905806,1.298360542,0.685991683,0.770490583,0.602660134,1.161817757,1.034398135,0.989793247,1.042648223,0.70219737,0.711902577,0.701565412,1.095357048,0.824266974,0.473497857,0.98538854,0.891832713,0.879696427,0.51553894,0.865301088,0.921888222,1.068781573,1.377457098,1.301370748,0.861012585,0.802765648,1.168661299,0.930950148,0.724006352,0.644403585,0.686553972,0.312676894,0.650370636,0.688528179
Notch4,0,0,0,0,0.249183119,0,0.416919752,0,0,0.020806143,0,0,0,0,0,0.006342508,0.287483305,0,0,0,0.005697546,0,0.015439568,0.164476138,0,0,0.26465546,0.116951515,0,0,0,0.005670557,0,0,0.075544514,0,0.019507046,0,0,0.075860744,0,0.104720952,0.005624548,0.015838173,0.415839137,0,0.079767489,0,0,0,0,0,0,0,0.084875091,0.006399359,0,0.07065861,0,0,0,0,0,0,0,0,0.310030583,0
Notum,0.990504354,0.415538543,0.283504974,0.701825976,0.188907617,0.447524969,0.155575925,0,0.974953809,0,0.315252112,0.628565924,0.421250147,0,0,0.648604335,1.064396539,0,1.078565448,0.452760507,0,0,0.764014877,0.452565374,0.064708875,0.429855757,0,0.501683945,0,0.159220532,0,0.149203039,1.01007695,0.672345426,0.631047827,0.132968875,0,0,0,0.537935939,0.449629579,0,0,0,0.461205276,0,0.124602026,1.921279093,0,0,0,0.344773111,1.308604193,0.170889451,0,0,0.57345393,1.327666937,0.072317957,0.409180562,0.618921051,0,0.184846012,0,1.45592494,0,0,0.15888438
Npas2,0,0.127410648,0.017200807,0,0.323375328,0.071786415,0.521194545,0.378926788,0,0.740191666,0.657234115,0.367746146,0.104155359,0.401558451,0.060661819,0.014780496,0.135287763,0.007921641,0,0.132354722,0.427404266,0,0.112096484,0.113549908,0.051175069,0.078298843,0.177250392,0,0.222310126,0.291139176,0.341026881,0.0522024,0.652214245,0,0.05754643,0.011881048,0.210783674,0.311269627,0.230774804,0.038510236,0.016059206,0.107743488,0.121680706,0.039014823,0.111327045,0,0.040806095,0.037685692,0.272396304,0.397165104,0.144871811,0,0,0,0.227607519,0.285344461,0.448018889,0.068113974,0,0,0,0.021063092,0.055363458,0.105674127,0,0,0,0.121489545
Nphs1,0.035749562,0.057708135,0,0.06122838,0.093556326,0.013619641,0.04668841,0.034783146,0.14383137,0.095892174,0.056563899,0.089028169,0.088335856,0.009524645,0.137376184,0.042446309,0.117471017,0.007785576,0.011559992,0.009414483,0.060718834,0.083317377,0,0.09129715,0.024684821,0.062756103,0.039226649,0.042661827,0.050866743,0.086846146,0.114224561,0.017957412,0.083752848,0.025236119,0,0.056287302,0.157699874,0.006361925,0.055120114,0.206781749,0.08020074,0.115940814,0.036895145,0.007663692,0.053454547,0,0.126092101,0,0.024613414,0.095542804,0.086761652,0,0.06480571,0.008122247,0,0.009251294,0.045437739,0.034690313,0.009355528,0.125645105,0.094369242,0.061095271,0.073114676,0.048137331,0.130554787,0,0.039753192,0
Nr0b1,1.820136702,1.358422382,1.120514927,1.126399273,2.1139731,0.194130667,1.472536494,2.655598606,1.379812593,0,1.559003054,0.248347481,1.78956017,2.407022651,1.921179968,0.576432159,1.695025555,1.830665943,1.72495493,0.457316236,0.935569886,1.051476605,1.656638133,1.473658315,0.37974522,0.628562917,0.906034874,1.615621316,0.080396555,2.369910555,0.129751858,2.296858014,1.451404647,0.492106184,0.901417496,0.866989364,1.577354762,0.208920506,1.330630945,0.848696107,1.179749693,0.36438408,0.972875076,1.296807469,2.058842299,1.942818766,2.784816771,2.424898281,1.587166385,0.267006646,1.93149878,1.105518168,0.881874157,1.954287428,0.379772404,1.840110461,1.433832793,0.377783571,0.996657114,0.285046312,0.679952625,0.495470853,0.457522981,1.999930073,1.245409635,2.109597446,0.748285749,0.763516359
Nr1d1,0.337782079,0.444542103,0.093844575,0.19765645,0.286440723,0.183430954,0.142050248,0.321905899,0.218964745,0.540313954,0.170357985,0.335018974,0.21570766,0.365469458,0.380514425,0.075887312,0.327079103,0.074357178,0.080660103,0,0.35164955,0.373093504,0.436914615,0.557622902,0.191414012,0.342105943,0.546842419,0.570427298,0.085312784,0.199912499,0.520316233,0.061219366,0.15277024,0.424938456,0.063005715,0.098598196,0.201426909,0.309982334,0.059874091,0.160690416,0.364214121,0.13223655,0.072389835,0.269545,0.214040473,0.20199903,0.420298872,0.086856041,0.094248039,0.357791171,0.115319261,0.477672115,0.251552721,0,0.530760585,0.297339795,0.171874542,0.44583848,0.247136019,0.088286559,0.375947722,0.255312039,0.339148921,0.153861134,0.140890683,0.088130053,0.138590116,0.348572896
Nr1d2,0.121419856,0.379540701,0.637961537,0.268951053,1.261913827,0.360249014,0.530943832,0.654448224,0.279191143,0.346956168,0.323015618,0.508196193,0.735520765,0.613108398,0.38174285,0.372311735,1.371493677,0.745001081,0.08387838,0.24391904,0.665673611,0.548413119,0.317912386,0.835889042,0.473605284,0.145980851,0.857969948,0.675612032,0.422321081,0.76425243,0.734673214,0.294841481,0.747952537,0.28786321,0.640848879,0.608836616,0.879294592,0.379602772,0.586598356,0.227699458,1.192053571,0.691627225,0.54154596,0.771390364,0.501537453,0.306233232,0.978714932,0.180830224,0.092752094,0.509325083,0.859779772,1.141774514,0.553046313,0.386168376,0.602700694,0.415979691,0.127670018,0.540087048,0.177041986,0.396538998,0.799268693,0.394532373,0.71387925,0.537399777,0.288540399,0.485445836,0.095866954,0.238264747
Nr1h2,2.674526688,2.253195167,2.439066974,2.529468275,3.173233291,1.74954889,2.247763264,2.415927508,2.776663806,2.525643794,1.850947668,2.181118206,2.333468018,1.94692918,1.815028929,2.374304355,2.643156488,1.736796757,2.390606779,2.560690757,2.355384499,1.990546153,2.307463161,2.220158268,2.389553121,1.9396189,1.849826062,2.792229395,2.24473265,2.620502321,2.134749276,1.996608573,2.507556105,2.491129975,2.912629051,2.27250323,1.889488691,2.107810771,2.131256138,2.346721009,2.211038951,2.527871892,2.300665962,2.190216706,2.721335089,2.472538327,2.368340086,2.633895365,2.006156263,2.2503302,2.201668318,1.960831318,2.44257722,2.250076966,2.528788085,1.777621371,1.936422171,2.805736175,2.309709322,2.105987453,2.498230412,2.656840172,2.446406227,1.710398404,1.929808259,2.168339607,1.847821719,2.278548895
Nr2c1,0.058749863,0.267705713,0.354001457,0.424486492,0.510042549,0.037884963,0.019782936,0.274078635,0.404824137,0.154903255,0.123266061,0.55275723,0.475554683,0.161557752,0.080700449,0.217468418,0.123969625,0.085804196,0.064947589,0.137793234,0.419201512,0.461979338,0.210106494,0,0.302902583,0.168304775,0.086102696,0.048626764,0.243062185,0.353498344,0.340912668,0.313747968,0.273422821,0.132968232,0.029541158,0.317127364,0.591200822,0.206045115,0.169149991,0.246472142,0.490271562,0.08496481,0.578589723,0.125006026,0.108348871,0.035447628,0.121021963,0.519945514,0.261473963,0.23211737,0.48273835,0.544252227,0.467479104,0.13967237,0.485198042,0.21928123,0.307862411,0.229020147,0.445218363,0.70133431,0,0.093949725,0.334842654,0.020751427,0.13201143,0.282837451,0.343329863,0.242798754
Nr2f2,0,0,0.008707927,0,0,0,0,0.463245983,0,0.020495833,0,0,0,0,0,0.026591498,0,0.0254709,0,0,0,0,0.105623888,0.014738663,0,0,0,0,0.044434785,0,0.014507054,0,0,0,0,0.009176187,0,0,0,0,0,0,0.008927548,0,0.083374451,0,0.051521185,0,0,0,0.027673646,0.032321353,0,0,0,0,0.024965403,0.015257472,0,0,0.114544662,0,0.018287298,0,0,0.01295514,0,0
Nr2f6,2.06445932,1.486716383,1.378387611,1.160121884,1.724752119,0.934223782,0.624825431,1.406418224,1.508079169,2.069867054,0.282631973,1.364126322,1.348148283,0.843853621,0.996633263,1.627325371,0.479541623,0.800037918,1.484750316,0.973741415,1.052723899,1.951775266,0.448498095,0.958806058,0.745028836,0.907356111,1.247265977,1.673778333,1.470917099,1.025813738,1.183896618,1.71581652,1.483703791,0.515043341,0.960791341,0.744265974,0.564492557,0.983950752,0.905500993,1.420539781,1.777255567,2.143890677,0.570445535,2.201207851,0.83108248,0.277869085,1.828722874,1.54356628,1.187907705,0.946961501,1.650255638,0.84766413,1.470270523,1.149041189,0.583889872,1.163545693,1.334938021,1.670414817,0.687156406,1.346302502,0.884799158,0.921582627,1.796870158,1.300723025,1.270145313,1.07913166,0.941335721,0.576345266
Nr3c1,0.677106057,1.063729832,1.200335748,0.698241451,1.073384727,0.67784741,1.117935907,0.897245501,1.18887594,1.67319111,1.323041401,0.995754734,1.264388546,1.096350764,0.80466098,0.906248242,0.919259162,1.005992402,0.869133492,0.307277205,1.555373453,1.305604161,1.079289962,0.868185543,0.636652226,0.970467566,1.334305658,1.325429701,0.850766503,1.312156634,1.134017555,1.059643306,1.255818236,1.011913324,1.310114909,0.921034298,1.120619238,1.194458221,1.291651081,1.39148234,1.098422415,1.197267619,1.148518698,1.048271107,0.860106773,1.131396762,1.157537707,0.778633009,1.476139339,0.754714814,0.856564953,0.802618156,0.940665005,0.950968673,1.079946423,1.242261932,0.997950789,1.100320823,1.183272708,0.623314841,1.34770171,0.998231591,0.935791175,1.228759058,0.801204125,0.501975817,0.770039498,0.919194969
Nr4a1,0.809244604,0,0.183438554,0.149411441,0,0.571316809,0.666608329,1.57E-09,0.502267809,0,0.205837294,0.196929616,0.598108581,0,8.08E-07,0,0.069102327,0,0,0,0,0.624562294,0,5.14E-10,0.776726992,0.102364299,0.527430403,0.254400384,0.075913969,0.319504262,0.15172848,0.360302907,0.00027186,0.154344528,0,0,0,0,0,0.666648568,0.089345177,0.471947911,0.273351221,0.443642583,0,0.177489895,0.712344885,0,0.011445184,0.404298995,0.127309671,0,0,0,0.079675487,0,0.254549094,0.265118855,0.303116748,0,0,0.55795096,0.538305338,0,0.171216643,0,0,0.10665809
Nr5a2,0.644711589,0.478558599,0.620083994,0.483839248,1.253904684,1.210718686,0,0.950943523,0.834163607,0.404103489,0.856873936,0.594110433,0.754118031,0,0.274071306,0.059422731,0.409573223,0.101429308,0.188455221,0.72790468,0.752827549,0.264360127,1.236246297,0.513137876,0.310919016,0.100766592,1.433786367,1.034463961,1.180683564,0.678985193,1.056181644,0.275394118,0.345981818,1.176517231,0.618266702,0.607821031,0.427306074,0.070861674,0,1.392991169,0.088734817,1.338056882,0.392808429,0.320182059,0.926996264,0.481044128,0.388128656,1.130077696,0.292896958,0.360260826,0.170200241,1.505500289,0.785915627,0.101013115,1.318801522,0.305627449,0.452215326,1.231117137,0,0.927167011,1.386638002,0.819402481,1.269453407,0.101678201,0.348322982,0.282691409,0.867247659,0.045501541
Nrf1,2.874976088,3.089292615,3.708154188,3.218716613,3.150492618,3.007876349,3.284225532,2.342431318,3.041110614,3.366413945,2.861771243,3.306171685,3.011094464,2.711326483,3.886971416,2.211801426,2.924322463,3.683976418,2.575580329,2.440115486,3.121497609,3.821539022,3.12582949,3.169398443,3.429416445,3.259314561,2.51755828,2.938822456,2.95982038,3.19138862,3.162002795,2.896654788,2.857126594,2.794937626,3.194366136,3.308498165,2.928020788,3.075358414,3.238335304,2.507358147,2.336726687,2.981577019,3.705691916,3.531707573,2.729210897,2.883203483,3.581683823,2.038659658,2.701877131,2.548784013,3.564481356,3.398289762,2.609612511,2.840176123,3.055075978,3.121301351,1.818112215,3.625440123,3.343190739,3.607409841,2.6390391,3.437835815,3.000885336,2.810164855,3.551224538,3.111476589,3.207771341,3.78991267
Nrg1,0.069453414,1.521728878,0.854795272,1.505945813,0.372261991,0.128903851,2.224616127,2.258774721,0.71972317,2.67596319,3.172972186,1.817586499,1.983189364,1.219317536,2.742444126,2.483923535,0.337851773,2.097706127,2.326158098,1.436647426,1.927506131,2.084831112,1.425242534,0.886573239,1.893643559,1.296582682,1.622102148,2.330155905,1.445803691,1.638636824,0.165281466,2.329763028,2.676338754,1.821043858,2.083082959,2.097948337,2.118461291,1.125655786,1.290017521,1.269579719,2.338342437,0.470596169,2.23568134,2.089277897,1.034627713,0.106379909,1.697014395,0.189830382,1.952447399,1.82988993,2.412439387,0.241390785,0.037121991,2.401467471,0.577268511,1.596727772,0.754802896,0.083185383,1.204712916,0.641948677,1.42347982,3.060869031,0.339427807,2.333623449,1.738954795,0.421946688,1.906701331,0.786576179
